start_time,date,loss_amount,loss_percent,profit_amount,profit_percent,close,change
2022-07-31,2022-07-31,33228438,24.6333011,101663640,75.36649948,23290.1,-0.0143800862466622
2022-08-01,2022-08-01,32977020,24.44889505,101898719,75.54688346,23257.6,-0.001395442698829
2022-08-02,2022-08-02,33429865,24.78002616,101470937,75.21575314,22975.1,-0.0121465671436433
2022-08-03,2022-08-03,33977816,25.18363649,100937068,74.81241376,22801.5,-0.007556006285065
2022-08-04,2022-08-04,34299738,25.40908457,100685265,74.58717071,22608.9,-0.00844681270969
2022-08-05,2022-08-05,32969176,24.4051812,102108749,75.58522304,23298.1,0.0304835706292654
2022-08-06,2022-08-06,33972806,25.14554046,101128090,74.8516469,22943.3,-0.0152287096372665
2022-08-07,2022-08-07,33480229,24.77245751,101668522,75.22586363,23167.8,0.0097849916969223
2022-08-08,2022-08-08,32176229,23.80005431,103010402,76.19454604,23804.4,0.0274777924533189
2022-08-09,2022-08-09,33452052,24.74890429,101707054,75.24615067,23140.2,-0.0279024045974694
2022-08-10,2022-08-10,31779663,23.52260748,103309654,76.46753335,23940.9,0.034602120984261
2022-08-11,2022-08-11,32113689,23.75982996,103037445,76.23391299,23917.2,-0.0009899377216395
2022-08-12,2022-08-12,31390151,23.21489485,103822654,76.78306471,24387.5,0.0196636730052013
2022-08-13,2022-08-13,31692418,23.42373575,103596999,76.56811572,24429.0,0.0017016914402869
2022-08-14,2022-08-14,31856088,23.55023238,103404262,76.44361099,24294.1,-0.0055221253428302
2022-08-15,2022-08-15,31994966,23.65478769,103252859,76.33777319,24085.2,-0.0085987955923453
2022-08-16,2022-08-16,32684443,24.17375654,102517192,75.82278948,23843.0,-0.0100559679803364
2022-08-17,2022-08-17,33742106,24.95097613,101486144,75.04505962,23333.1,-0.0213857316612843
2022-08-18,2022-08-18,33982504,25.13898586,101186623,74.85408035,23185.1,-0.0063429205720628
2022-08-19,2022-08-19,37254091,27.54577226,97986977,72.4518269,20824.9,-0.101798137596991
2022-08-20,2022-08-20,36701511,27.12699519,98584379,72.8661546,21127.8,0.0145450878515622
2022-08-21,2022-08-21,35591206,26.29895865,99738388,73.69842263,21505.6,0.0178816535559782
2022-08-22,2022-08-22,35841886,26.47972541,99509297,73.51674686,21387.0,-0.0055148426456363
2022-08-23,2022-08-23,35313866,26.09470411,100010278,73.90124356,21518.2,0.006134567728059
2022-08-24,2022-08-24,35994372,26.59102072,99359344,73.40220785,21354.9,-0.0075889247241869
2022-08-25,2022-08-25,35256125,26.04142276,100126541,73.95700985,21548.3,0.0090564694753896
2022-08-26,2022-08-26,38596580,28.49525596,96851510,71.50396662,20228.7,-0.0612391696792785
2022-08-27,2022-08-27,38528711,28.43854702,96944709,71.55616145,20023.9,-0.0101242294363947
2022-08-28,2022-08-28,39118364,28.87101563,96374861,71.1287445,19547.5,-0.0237915690749555
2022-08-29,2022-08-29,37682097,27.82050911,97753149,72.17067491,20275.5,0.0372426141450312
2022-08-30,2022-08-30,38809656,28.65731499,96614260,71.34062929,19803.1,-0.023299055510345
2022-08-31,2022-08-31,38231044,28.23315813,97177828,71.76463674,20041.5,0.012038519221738
2022-09-01,2022-09-01,37743694,27.86173711,97722091,72.13674445,20122.5,0.0040416136516727
2022-09-02,2022-09-02,38442316,28.35393136,97131900,71.64165723,19941.0,-0.0090197540067089
2022-09-03,2022-09-03,38604802,28.47894989,96945465,71.51714027,19820.7,-0.0060327967504136
2022-09-04,2022-09-04,37848517,27.92231558,97697297,72.07507651,19992.7,0.0086777964451305
2022-09-05,2022-09-05,38315668,28.2817032,97161096,71.71690912,19784.9,-0.0103937937347131
2022-09-06,2022-09-06,40171988,29.64686392,95323898,70.34888669,18781.5,-0.0507154446067456
2022-09-07,2022-09-07,39112279,28.86743545,96370794,71.12798707,19287.0,0.0269147831642839
2022-09-08,2022-09-08,38929120,28.72041682,96612245,71.27682174,19309.3,0.0011562192150151
2022-09-09,2022-09-09,34324811,25.31500241,101253901,74.67609212,21352.0,0.1057884024796342
2022-09-10,2022-09-10,33621604,24.79072048,101992993,75.20402003,21639.5,0.0134647808167853
2022-09-11,2022-09-11,33411701,24.63598626,102199781,75.35660636,21820.3,0.0083550913838119
2022-09-12,2022-09-12,33073280,24.39875177,102473040,75.59619929,22386.0,0.0259253997424417
2022-09-13,2022-09-13,37431437,27.6110978,98124410,72.38094228,20162.5,-0.0993254712766907
2022-09-14,2022-09-14,37099580,27.36168372,98484136,72.63402391,20217.0,0.0027030378177308
2022-09-15,2022-09-15,38863540,28.65207827,96765473,71.34017915,19690.8,-0.0260276005342039
2022-09-16,2022-09-16,38373424,28.25841692,97409744,71.73311294,19792.5,0.0051648485587179
2022-09-17,2022-09-17,37061817,27.29328903,98727467,72.70548262,20102.0,0.0156372363268915
2022-09-18,2022-09-18,39431265,29.03216309,96382186,70.96357021,19404.5,-0.0346980399960202
2022-09-19,2022-09-19,38926710,28.65518627,96911719,71.3397911,19528.6,0.0063954237419154
2022-09-20,2022-09-20,40332099,29.69875717,95462766,70.29451917,18866.8,-0.033888758026689
2022-09-21,2022-09-21,40672364,29.9473891,95132055,70.04649807,18447.5,-0.0222242245637839
2022-09-22,2022-09-22,38508175,28.34204563,97350711,71.65019618,19392.5,0.0512264534489768
2022-09-23,2022-09-23,38810407,28.5596742,97079388,71.43845961,19280.7,-0.005765115379657
2022-09-24,2022-09-24,40159765,29.54144219,95774544,70.45156153,18911.0,-0.0191746150295373
2022-09-25,2022-09-25,40608374,29.85566184,95402859,70.14108707,18799.7,-0.0058854634868594
2022-09-26,2022-09-26,38847508,28.57354165,97103669,71.42274686,19216.3,0.0221599280839586
2022-09-27,2022-09-27,39336504,28.94076097,96582452,71.05790737,19070.1,-0.007608124352763
2022-09-28,2022-09-28,38116747,28.03720746,97828346,71.95875431,19407.3,0.0176821306652823
2022-09-29,2022-09-29,37684788,27.71061019,98306453,72.2873059,19582.5,0.0090275308775564
2022-09-30,2022-09-30,38119967,28.02145846,97915681,71.97645757,19411.7,-0.0087220732797139
2022-10-01,2022-10-01,38660673,28.41501212,97393196,71.58253156,19304.0,-0.0055482003121829
2022-10-02,2022-10-02,39943364,29.35834293,96109961,70.64075008,19049.4,-0.0131889763779526
2022-10-03,2022-10-03,37285681,27.41916891,98691057,72.57549517,19622.0,0.0300586895125305
2022-10-04,2022-10-04,35105005,25.81851218,100854063,74.17466124,20333.0,0.0362348384466415
2022-10-05,2022-10-05,35759826,26.29457689,100226180,73.69736632,20150.0,-0.0090001475434023
2022-10-06,2022-10-06,36741530,27.01102947,99278525,72.98594165,19954.0,-0.0097270471464019
2022-10-07,2022-10-07,37936976,27.90333145,98016706,72.09305863,19520.9,-0.0217049213190336
2022-10-08,2022-10-08,38499742,28.29927093,97541155,71.6977161,19406.2,-0.0058757536793898
2022-10-09,2022-10-09,38685955,28.42486415,97412376,71.57464651,19430.0,0.0012264121775513
2022-10-10,2022-10-10,39867644,29.29935301,96201923,70.70029276,19124.0,-0.0157488419969119
2022-10-11,2022-10-11,40107797,29.47568814,95960855,70.52275237,19055.0,-0.003608031792512
2022-10-12,2022-10-12,39311007,28.87801536,96808595,71.11596235,19148.0,0.004880608764104
2022-10-13,2022-10-13,38106423,28.00125812,97979551,71.99706723,19365.5,0.0113588886567788
2022-10-14,2022-10-14,39245019,28.85505202,96756561,71.14063572,19164.6,-0.0103741189228268
2022-10-15,2022-10-15,40268747,29.60424473,95754646,70.39563397,19060.4,-0.0054371080012104
2022-10-16,2022-10-16,38671080,28.4163971,97414433,71.58236105,19251.9,0.0100470084573252
2022-10-17,2022-10-17,37050807,27.22916737,99007993,72.76238847,19540.6,0.0149959224803783
2022-10-18,2022-10-18,38239838,28.12019378,97736795,71.87210402,19320.9,-0.0112432576277082
2022-10-19,2022-10-19,39963228,29.43273841,95807222,70.56158984,19116.7,-0.010568865839583
2022-10-20,2022-10-20,40566885,29.87818134,95200594,70.11681108,19034.7,-0.0042894432616508
2022-10-21,2022-10-21,39136463,28.81588516,96675476,71.18143032,19150.9,0.0061046404724003
2022-10-22,2022-10-22,39124578,28.81198725,96660429,71.18234087,19195.1,0.0023079855254843
2022-10-23,2022-10-23,36557346,26.89433076,99372134,73.10560892,19560.7,0.0190465274992055
2022-10-24,2022-10-24,37743063,27.77195907,98151429,72.22141638,19318.1,-0.0124024191363295
2022-10-25,2022-10-25,34902974,25.66623369,101078253,74.32885411,20068.3,0.0388340468265513
2022-10-26,2022-10-26,33353423,24.5543421,102480336,75.44464712,20758.3,0.0343825834774245
2022-10-27,2022-10-27,34580220,25.45318433,101268204,74.53967219,20285.5,-0.0227764315960362
2022-10-28,2022-10-28,33852462,24.91184827,102030423,75.08365026,20582.8,0.0146557886174853
2022-10-29,2022-10-29,33349902,24.52398547,102637667,75.47502401,20796.7,0.0103921721048643
2022-10-30,2022-10-30,34115820,25.07925615,101912520,74.91803493,20615.6,-0.0087081123447471
2022-10-31,2022-10-31,34369518,25.27485949,101612374,74.72430878,20482.0,-0.0064805293079026
2022-11-01,2022-11-01,34372415,25.28058522,101584856,74.71469808,20472.1,-0.000483351235231
2022-11-02,2022-11-02,35812127,26.3236014,100225892,73.67075491,20140.1,-0.0162171931555629
2022-11-03,2022-11-03,35690838,26.23099581,100362696,73.76160398,20199.7,0.0029592703114682
2022-11-04,2022-11-04,32450299,23.83268668,103702159,76.1626592,21137.6,0.0464313826442965
2022-11-05,2022-11-05,32358971,23.76894438,103769118,76.22252247,21289.9,0.0072051699341459
2022-11-06,2022-11-06,33355496,24.49465804,102816467,75.5034253,20900.0,-0.0183138483506264
2022-11-07,2022-11-07,34461168,25.30558784,101711565,74.68902223,20578.6,-0.015377990430622
2022-11-08,2022-11-08,41843034,30.73047212,94313299,69.26582345,18534.0,-0.0993556412972699
2022-11-09,2022-11-09,43199135,31.71369335,93010893,68.28189821,15905.0,-0.1418474155605913
2022-11-10,2022-11-10,42142495,30.92241783,94129083,69.06802349,17588.0,0.1058157812008802
2022-11-11,2022-11-11,42365805,31.05182938,94064452,68.94412403,17058.3,-0.0301171253127132
2022-11-12,2022-11-12,42584873,31.20825458,93864619,68.78853262,16806.9,-0.014737693674047
2022-11-13,2022-11-13,43321369,31.72267006,93227827,68.26736237,16321.2,-0.0288988451171841
2022-11-14,2022-11-14,42606899,31.18004534,94031148,68.81269294,16605.2,0.0174006813224518
2022-11-15,2022-11-15,41917979,30.70805711,94582394,69.28868294,16888.3,0.0170488762556306
2022-11-16,2022-11-16,42092083,30.87043279,94250958,69.12387454,16650.6,-0.014074832872462
2022-11-17,2022-11-17,41587703,30.5201405,94663433,69.47104714,16682.1,0.0018918237180642
2022-11-18,2022-11-18,41584816,30.5229218,94650744,69.47288784,16689.7,0.0004555781346473
2022-11-19,2022-11-19,41022211,30.17198657,94925093,69.81775389,16692.9,0.0001917350221993
2022-11-20,2022-11-20,42391576,31.24347419,93289228,68.7561035,16272.6,-0.0251783692468056
2022-11-21,2022-11-21,42705928,31.48433999,92933146,68.51364441,15773.0,-0.0307019161043717
2022-11-22,2022-11-22,41852930,30.85838584,93764804,69.13328409,16220.6,0.0283776073036201
2022-11-23,2022-11-23,40389369,29.80591486,95116371,70.19249188,16595.8,0.0231310802313107
2022-11-24,2022-11-24,40220115,29.72178735,95096988,70.27459904,16592.4,-0.0002048711119679
2022-11-25,2022-11-25,40928369,30.25436896,94343964,69.73933156,16516.1,-0.0045984908753406
2022-11-26,2022-11-26,41305229,30.54246255,93928657,69.45397855,16449.2,-0.0040505930576829
2022-11-27,2022-11-27,41468431,30.67338951,93716440,69.32022261,16422.6,-0.0016170999197531
2022-11-28,2022-11-28,41569133,30.76315811,93548410,69.23032355,16204.5,-0.0132804793394467
2022-11-29,2022-11-29,41078861,30.4002203,94041974,69.5953261,16433.2,0.0141133635718473
2022-11-30,2022-11-30,38147807,28.22380263,96999930,71.76577357,17153.3,0.0438198281527637
2022-12-01,2022-12-01,38538017,28.51717117,96591240,71.47510793,16970.5,-0.0106568415406947
2022-12-02,2022-12-02,38258415,28.2940177,96953377,71.70188741,17083.0,0.0066291505848383
2022-12-03,2022-12-03,39183973,28.97604028,96036220,71.01754023,16879.5,-0.0119124275595621
2022-12-04,2022-12-04,37931357,28.05430628,97268487,71.94047727,17099.5,0.0130335614206582
2022-12-05,2022-12-05,38774305,28.68561007,96394889,71.31388168,16958.3,-0.0082575513903915
2022-12-06,2022-12-06,38057754,28.15694096,97089809,71.83166983,17078.6,0.0070938714375849
2022-12-07,2022-12-07,39782539,29.43591845,95361152,70.5596768,16828.0,-0.0146733338798261
2022-12-08,2022-12-08,37669864,27.86657695,97504736,72.12989218,17216.0,0.0230568100784407
2022-12-09,2022-12-09,38088140,28.17740669,97073137,71.81419886,17122.0,-0.0054600371747212
2022-12-10,2022-12-10,38432074,28.4845569,96486383,71.5124525,17120.0,-0.0001168087840205
2022-12-11,2022-12-11,38630991,28.62185757,96337526,71.37686289,17077.3,-0.0024941588785046
2022-12-12,2022-12-12,37631281,27.88025516,97340804,72.11783337,17200.0,0.0071849765478149
2022-12-13,2022-12-13,37154490,27.51904097,97854935,72.47775343,17777.1,0.0335523255813952
2022-12-14,2022-12-14,37347565,27.66084394,97663317,72.33268811,17803.9,0.0015075574756289
2022-12-15,2022-12-15,38008030,28.13330745,97088636,71.86440461,17351.8,-0.0253933127011498
2022-12-16,2022-12-16,41175381,30.44239364,94073781,69.55202364,16624.1,-0.0419380121947002
2022-12-17,2022-12-17,40349313,29.83077015,94910301,70.16841586,16768.0,0.0086561076990634
2022-12-18,2022-12-18,40522007,29.95275305,94763087,70.04626754,16730.3,-0.0022483301526717
2022-12-19,2022-12-19,42288940,31.27722704,92910015,68.71696556,16429.2,-0.0179972863606748
2022-12-20,2022-12-20,39213336,29.00189109,95986364,70.99079952,16887.2,0.0278771942638715
2022-12-21,2022-12-21,39928260,29.52848803,95285001,70.46693274,16819.6,-0.0040030318821356
2022-12-22,2022-12-22,39697878,29.34535565,95569717,70.64678204,16815.5,-0.0002437632286141
2022-12-23,2022-12-23,40454291,29.87784184,94936988,70.1164757,16776.4,-0.0023252356456839
2022-12-24,2022-12-24,39699297,29.29527449,95805400,70.69761187,16828.9,0.0031293960563649
2022-12-25,2022-12-25,39501614,29.15146806,95990599,70.83930496,16824.4,-0.0002673971560827
2022-12-26,2022-12-26,38592458,28.48066902,96909862,71.51805943,16912.9,0.0052602173034401
2022-12-27,2022-12-27,41146086,30.35985585,94376337,69.63607636,16698.2,-0.0126944521637331
2022-12-28,2022-12-28,42131923,31.08145521,93419402,68.91712394,16539.0,-0.0095339617443797
2022-12-29,2022-12-29,41109927,30.32589209,94441213,69.66721284,16630.3,0.0055202853860572
2022-12-30,2022-12-30,41304939,30.49192649,94152435,69.50474195,16601.2,-0.0017498181031009
2022-12-31,2022-12-31,42193950,31.14484271,93276463,68.85064728,16537.6,-0.0038310483579501
2023-01-01,2023-01-01,41013016,30.26969831,94474808,69.72722845,16610.3,0.0043960429566562
2023-01-02,2023-01-02,40361087,29.79850331,95076939,70.1950986,16666.0,0.0033533409992594
2023-01-03,2023-01-03,40411774,29.84823346,94976497,70.14986908,16667.2,7.20028801153294e-05
2023-01-04,2023-01-04,38158276,28.18511321,97217963,71.80878122,16842.1,0.0104936642027453
2023-01-05,2023-01-05,38415494,28.37241202,96969963,71.61880421,16823.8,-0.0010865628395508
2023-01-06,2023-01-06,37361148,27.60184824,97995893,72.39787619,16943.8,0.007132752410276
2023-01-07,2023-01-07,37329100,27.56182302,98099633,72.43155401,16936.5,-0.000430836058027
2023-01-08,2023-01-08,36762528,27.13082816,98735747,72.86720285,17124.7,0.011112095179051
2023-01-09,2023-01-09,36544399,26.98615835,98871871,73.0117895,17169.7,0.0026277832604366
2023-01-10,2023-01-10,35746790,26.45577461,99365263,73.53905069,17428.8,0.0150905374001875
2023-01-11,2023-01-11,35153685,26.03442999,99866447,73.95998522,17935.7,0.0290840447994125
2023-01-12,2023-01-12,34379228,25.47340436,100574847,74.52127041,18838.0,0.0503074873018616
2023-01-13,2023-01-13,31189053,23.11273491,103750730,76.88476848,19924.2,0.0576600488374563
2023-01-14,2023-01-14,28660563,21.23504068,106306433,78.76402948,20962.8,0.0521275634655342
2023-01-15,2023-01-15,29069434,21.52212559,105990010,78.47178265,20882.7,-0.0038210544392923
2023-01-16,2023-01-16,28487012,21.09581466,106538838,78.89643113,21188.3,0.0146341229821813
2023-01-17,2023-01-17,28653042,21.22642398,106329809,78.77005199,21130.9,-0.0027090422544516
2023-01-18,2023-01-18,30308064,22.45292103,104672372,77.54373564,20680.0,-0.0213384190924191
2023-01-19,2023-01-19,28984355,21.46873026,106021439,78.53014758,21068.3,0.0187765957446808
2023-01-20,2023-01-20,26826586,19.85279635,108290525,80.13952053,22661.1,0.0756017334099097
2023-01-21,2023-01-21,27038289,19.99598931,108169165,79.99579658,22781.9,0.0053307209270512
2023-01-22,2023-01-22,27246474,20.15343535,107945840,79.8444418,22704.6,-0.0033930444782921
2023-01-23,2023-01-23,26764830,19.79728004,108425059,80.19932337,22913.1,0.0091831611215349
2023-01-24,2023-01-24,27796016,20.55354793,107437642,79.44392909,22627.4,-0.0124688496973346
2023-01-25,2023-01-25,26421919,19.52862838,108875202,80.47043665,23060.6,0.0191449304825122
2023-01-26,2023-01-26,26783730,19.78834079,108554447,80.20213731,23001.9,-0.002545467160438
2023-01-27,2023-01-27,26683621,19.6992328,108765505,80.29633622,23068.0,0.0028736756528808
2023-01-28,2023-01-28,27106486,20.00195057,108410033,79.99606152,23015.9,-0.0022585399687878
2023-01-29,2023-01-29,25592852,18.87917455,109965812,81.11889053,23740.3,0.0314738941340551
2023-01-30,2023-01-30,28180469,20.78926894,107365115,79.20529112,22819.9,-0.0387695184980811
2023-01-31,2023-01-31,26708402,19.68766739,108944889,80.30696627,23119.4,0.0131245097480707
2023-02-01,2023-02-01,25667498,18.92221154,109966885,81.06815319,23730.0,0.0264107200013841
2023-02-02,2023-02-02,26330026,19.39887563,109390152,80.59414579,23493.1,-0.0099831436999578
2023-02-03,2023-02-03,26515982,19.51940693,109322661,80.47650309,23424.7,-0.0029114931618219
2023-02-04,2023-02-04,27026257,19.89244272,108825012,80.09970887,23322.6,-0.0043586470691194
2023-02-05,2023-02-05,28512069,20.97566165,107412586,79.02092481,22929.2,-0.0168677591692177
2023-02-06,2023-02-06,29512598,21.70054789,106482900,78.29664033,22757.7,-0.0074795457320796
2023-02-07,2023-02-07,26806631,19.6901765,109331632,80.30696326,23234.1,0.0209335741309533
2023-02-08,2023-02-08,28744996,21.09545464,107507033,78.89754926,22955.9,-0.0119737799183096
2023-02-09,2023-02-09,30658713,22.47770171,105734428,77.52011421,21793.4,-0.0506405760610562
2023-02-10,2023-02-10,30833565,22.57976048,105716131,77.41709131,21618.6,-0.0080207769324659
2023-02-11,2023-02-11,30263945,22.14275437,106411917,77.85676786,21851.3,0.0107638792521256
2023-02-12,2023-02-12,30684047,22.43430626,106085644,77.56336141,21771.1,-0.0036702621811974
2023-02-13,2023-02-13,30277932,22.129555,106536020,77.86511688,21766.2,-0.0002250690135086
2023-02-14,2023-02-14,29539388,21.56676067,107417581,78.42577039,22187.4,0.0193511040052927
2023-02-15,2023-02-15,24820342,18.11016733,112230475,81.88898774,24332.6,0.0966855061881968
2023-02-16,2023-02-16,26161008,19.09115992,110865551,80.90483226,23526.6,-0.0331242859373843
2023-02-17,2023-02-17,25066410,18.29625286,111932192,81.70055816,24581.5,0.0448386082136815
2023-02-18,2023-02-18,24982813,18.26201774,111817151,81.736464,24636.9,0.0022537273966194
2023-02-19,2023-02-19,25776468,18.86371428,110861814,81.1308044,24265.9,-0.0150587127438922
2023-02-20,2023-02-20,24913528,18.23632016,111692008,81.75683578,24849.9,0.024066694414796
2023-02-21,2023-02-21,25848485,18.94752005,110567671,81.04858614,24443.4,-0.016358214721186
2023-02-22,2023-02-22,25931842,19.01076167,110469164,80.98549069,24171.3,-0.0111318392694961
2023-02-23,2023-02-23,26512083,19.46612541,109682990,80.53319836,23928.8,-0.0100325592748424
2023-02-24,2023-02-24,28140502,20.65131713,108119804,79.34529242,23175.6,-0.0314767142522818
2023-02-25,2023-02-25,28120711,20.6113547,108307287,79.3849028,23146.2,-0.0012685755708589
2023-02-26,2023-02-26,27057200,19.83681919,109336576,80.15943591,23545.3,0.0172425711347865
2023-02-27,2023-02-27,27050463,19.83258782,109332870,80.15957973,23480.0,-0.0027733772769936
2023-02-28,2023-02-28,28817810,21.10491019,107725216,78.89326111,23129.6,-0.0149233390119251
2023-03-01,2023-03-01,26864730,19.64864563,109851118,80.34421672,23619.8,0.0211936220254564
2023-03-02,2023-03-02,27413859,20.02004922,109514709,79.97742544,23457.1,-0.0068882886391925
2023-03-03,2023-03-03,31335861,22.86566586,105706522,77.13367158,22342.8,-0.0475037408716336
2023-03-04,2023-03-04,31481021,22.94942662,105690901,77.04786882,22335.7,-0.0003177757487869
2023-03-05,2023-03-05,30993741,22.61474305,106046588,77.37744015,22419.4,0.0037473640852985
2023-03-06,2023-03-06,31176001,22.72777863,105986234,77.26557567,22397.1,-0.0009946742553326
2023-03-07,2023-03-07,31902500,23.24416601,105341608,76.75191048,22187.1,-0.0093762138848333
2023-03-08,2023-03-08,32843452,23.91068153,104508634,76.08434901,21695.4,-0.0221615262923048
2023-03-09,2023-03-09,35988350,26.16663252,101538869,73.82751007,20348.3,-0.0620915032679739
2023-03-10,2023-03-10,36367759,26.4074608,101347874,73.59100708,20140.3,-0.0102219841460957
2023-03-11,2023-03-11,35574406,25.81115831,102249896,74.18783753,20447.3,0.0152430698648977
2023-03-12,2023-03-12,31651702,22.96375549,106176033,77.03220702,21986.2,0.0752617705027069
2023-03-13,2023-03-13,25191777,18.26730868,112704766,81.7255865,24119.5,0.0970290454921722
2023-03-14,2023-03-14,24599791,17.83273017,113338580,82.16071081,24682.5,0.0233421090818632
2023-03-15,2023-03-15,25791935,18.6775697,112291739,81.31754293,24288.0,-0.0159829838954724
2023-03-16,2023-03-16,24253429,17.54062181,114009743,82.45439374,24990.4,0.0289196310935442
2023-03-17,2023-03-17,23971441,17.32352896,114394840,82.67013752,27384.0,0.0957807798194505
2023-03-18,2023-03-18,24509620,17.70508005,113918876,82.29188454,26907.0,-0.017418930762489
2023-03-19,2023-03-19,23881309,17.23997499,114634318,82.75479267,27955.7,0.0389749879213587
2023-03-20,2023-03-20,24376194,17.58861819,114210463,82.40844438,27704.1,-0.0089999534978556
2023-03-21,2023-03-21,23980740,17.2917807,114699826,82.70654858,28091.1,0.013969051512231
2023-03-22,2023-03-22,25232395,18.18154902,113538358,81.81162436,27233.8,-0.0305185628188287
2023-03-23,2023-03-23,23957205,17.24407094,114968825,82.75299953,28284.1,0.0385660466038524
2023-03-24,2023-03-24,25616503,18.4103538,113524064,81.58873921,27438.9,-0.0298825134969823
2023-03-25,2023-03-25,25609792,18.39631174,113597534,81.600649,27447.3,0.0003061347211439
2023-03-26,2023-03-26,24414792,17.53632269,114798802,82.45611253,27954.3,0.0184717622498387
2023-03-27,2023-03-27,26348926,18.93957912,112764929,81.05530734,27112.0,-0.0301313214782699
2023-03-28,2023-03-28,25982705,18.66892871,113179125,81.3207484,27249.7,0.0050789318383004
2023-03-29,2023-03-29,23941196,17.18930542,115337403,82.80997517,28338.5,0.0399564031897599
2023-03-30,2023-03-30,24868361,17.84650291,114471760,82.14938645,28015.0,-0.0114155653968982
2023-03-31,2023-03-31,23848404,17.10562531,115557521,82.88536441,28454.9,0.0157023023380331
2023-04-01,2023-04-01,24031034,17.22987124,115434104,82.76442658,28443.8,-0.0003900909860867
2023-04-02,2023-04-02,24964476,17.901294,114488579,82.0964042,28161.2,-0.0099353813484835
2023-04-03,2023-04-03,26211371,18.78542504,113304735,81.20435998,27786.1,-0.0133197448972345
2023-04-04,2023-04-04,25264035,18.08891935,114401771,81.91108065,28155.2,0.01328362022738
2023-04-05,2023-04-05,25239518,18.04634116,114619957,81.95365884,28154.0,-4.262090129003582e-05
2023-04-06,2023-04-06,25890638,18.49574531,114090950,81.50425469,28022.8,-0.0046600838246785
2023-04-07,2023-04-07,26492733,18.89778218,113691398,81.09828743,27890.7,-0.0047140185848665
2023-04-08,2023-04-08,27571433,19.64466004,112779344,80.35533996,27924.9,0.0012262151900095
2023-04-09,2023-04-09,24465201,17.45283262,115713769,82.54716738,28309.4,0.0137690734792246
2023-04-10,2023-04-10,22715712,16.20753974,117439502,83.79246026,29623.1,0.0464050809978309
2023-04-11,2023-04-11,22294138,15.9112642,117821303,84.0887358,30185.1,0.0189716808841748
2023-04-12,2023-04-12,23060431,16.4665985,116983252,83.5334015,29875.0,-0.0102732805258223
2023-04-13,2023-04-13,22050179,15.7442086,118002456,84.2557914,30362.7,0.0163246861924686
2023-04-14,2023-04-14,22157488,15.8153685,117943503,84.1846315,30453.1,0.0029773373250732
2023-04-15,2023-04-15,22674542,16.21456298,117166057,83.78543702,30280.4,-0.0056710154302844
2023-04-16,2023-04-16,22999108,16.46114912,116718404,83.53885088,30286.6,0.0002047529094726
2023-04-17,2023-04-17,24378029,17.46773453,115182307,82.53226547,29420.0,-0.028613314138926
2023-04-18,2023-04-18,22506708,16.16310535,116740717,83.83689465,30365.8,0.0321481985044187
2023-04-19,2023-04-19,25424583,18.26200719,113796603,81.73799281,28795.1,-0.0517259548571089
2023-04-20,2023-04-20,26577481,19.08617093,112672456,80.91382907,28229.9,-0.0196283395438806
2023-04-21,2023-04-21,29034258,20.83080929,110347067,79.16919071,27252.5,-0.0346228644097216
2023-04-22,2023-04-22,27966156,20.0464505,111540616,79.9535495,27807.2,0.0203540959544996
2023-04-23,2023-04-23,28518748,20.40756162,111227237,79.59243838,27576.0,-0.0083143933945165
2023-04-24,2023-04-24,28722251,20.55473188,111013218,79.44526812,27497.5,-0.0028466782709603
2023-04-25,2023-04-25,25628702,18.31656706,114292179,81.68343294,28286.7,0.0287007909809982
2023-04-26,2023-04-26,25483686,18.17231754,114749864,81.82768246,28395.9,0.0038604715290224
2023-04-27,2023-04-27,24141135,17.1808187,116359052,82.81067883,29459.0,0.0374385034459199
2023-04-28,2023-04-28,24812852,17.6138667,116058272,82.3861333,29300.0,-0.0053973318849926
2023-04-29,2023-04-29,25450184,18.01564888,115816912,81.98435112,29212.7,-0.0029795221843003
2023-04-30,2023-04-30,24871844,17.54481217,116889970,82.45518783,29223.0,0.0003525863751039
2023-05-01,2023-05-01,29271934,20.57596626,112990809,79.42403374,28054.4,-0.03998904972111
2023-05-02,2023-05-02,26930588,18.87528204,115745892,81.12471796,28656.5,0.021461874073229
2023-05-03,2023-05-03,26222476,18.33471035,116798469,81.66528965,29018.4,0.0126288974578194
2023-05-04,2023-05-04,26815031,18.70542404,116539276,81.29457596,28826.0,-0.0066302759628373
2023-05-05,2023-05-05,24222405,16.85023682,119528720,83.14976318,29491.5,0.0230867966419205
2023-05-06,2023-05-06,28691322,19.87537639,115664797,80.12462361,28837.8,-0.022165708763542
2023-05-07,2023-05-07,31653869,21.82286782,113395211,78.17713218,28419.4,-0.0145087350630075
2023-05-08,2023-05-08,35744626,24.54312338,109895460,75.45687662,27659.8,-0.0267282208632132
2023-05-09,2023-05-09,34869917,23.85466385,111306601,76.14533615,27610.2,-0.0017932161476221
2023-05-10,2023-05-10,34915982,23.79194475,111839495,76.20805525,27582.9,-0.0009887650216223
2023-05-11,2023-05-11,37620442,25.55736323,109579571,74.44263677,26956.4,-0.022713347762563
2023-05-12,2023-05-12,37616314,25.48364096,109993339,74.51635904,26785.1,-0.0063547061180276
2023-05-13,2023-05-13,38214476,25.79554686,109929218,74.20445314,26762.7,-0.0008362858454886
2023-05-14,2023-05-14,37144223,25.00689345,111391712,74.99310655,26901.9,0.0052012689302649
