start_time,datetime,reserve,reserve_usd,close,change
2021-01-02 08:00:00,2021-01-02 08:00:00,3470989.676908825,2563213641.529446,734.51,-0.0017803267103368
2021-01-02 09:00:00,2021-01-02 09:00:00,3469930.551899817,2551436012.7494326,726.31,-0.011163905188493
2021-01-02 10:00:00,2021-01-02 10:00:00,3468424.2184403897,2522639826.9141674,729.42,0.0042819181892028
2021-01-02 11:00:00,2021-01-02 11:00:00,3465991.69568635,2529927482.134089,730.5,0.0014806284445176
2021-01-02 12:00:00,2021-01-02 12:00:00,3464047.1087037963,2531769351.8181863,753.78,0.0318685831622176
2021-01-02 13:00:00,2021-01-02 13:00:00,3473559.571609954,2619243919.4213405,772.35,0.0246358353896363
2021-01-02 14:00:00,2021-01-02 14:00:00,3484000.577752443,2681433190.639989,762.02,-0.0133747653266006
2021-01-02 15:00:00,2021-01-02 15:00:00,3484843.632829086,2663304949.277307,769.57,0.0099078764336895
2021-01-02 16:00:00,2021-01-02 16:00:00,3483964.4823051505,2685705143.962404,783.71,0.0183738971113738
2021-01-02 17:00:00,2021-01-02 17:00:00,3493643.2890694733,2738215938.1054,780.11,-0.0045935358742392
2021-01-02 18:00:00,2021-01-02 18:00:00,3501297.606127547,2732109029.3072453,781.16,0.0013459640307136
2021-01-02 19:00:00,2021-01-02 19:00:00,3505470.1278937706,2729587087.483431,785.41,0.0054406267602027
2021-01-02 20:00:00,2021-01-02 20:00:00,3499749.813553405,2745498485.496817,759.77,-0.0326453699341744
2021-01-02 21:00:00,2021-01-02 21:00:00,3493755.5735162026,2638361273.64332,769.73,0.0131092304249971
2021-01-02 22:00:00,2021-01-02 22:00:00,3490159.6201909394,2684453055.7575746,772.59,0.0037155885830095
2021-01-02 23:00:00,2021-01-02 23:00:00,3475935.698275585,2682059144.1520576,775.02,0.0031452646293634
2021-01-03 00:00:00,2021-01-03 00:00:00,3476397.5069986973,2695012995.2971835,776.42,0.001806404996
2021-01-03 01:00:00,2021-01-03 01:00:00,3472828.8398928144,2691041151.948463,777.5,0.0013909997166483
2021-01-03 02:00:00,2021-01-03 02:00:00,3472218.146506746,2702965700.8151526,779.66,0.0027781350482314
2021-01-03 03:00:00,2021-01-03 03:00:00,3488778.634993751,2718075109.768505,773.22,-0.008260010773927
2021-01-03 04:00:00,2021-01-03 04:00:00,3462495.62667884,2677563676.757779,778.2,0.0064405990533096
2021-01-03 05:00:00,2021-01-03 05:00:00,3452633.8825983647,2686604385.5707345,787.48,0.0119249550244153
2021-01-03 06:00:00,2021-01-03 06:00:00,3443822.855998695,2702813675.0092025,801.15,0.0173591710265657
2021-01-03 07:00:00,2021-01-03 07:00:00,3434381.217600235,2740631408.903261,801.05,-0.00012482057043
2021-01-03 08:00:00,2021-01-03 08:00:00,3438131.156089321,2754045883.104061,819.35,0.0228450159166095
2021-01-03 09:00:00,2021-01-03 09:00:00,3453553.305962991,2833866785.3873806,819.93,0.0007078781961309
2021-01-03 10:00:00,2021-01-03 10:00:00,3468366.4439660404,2850084006.044285,827.21,0.0088788067274037
2021-01-03 11:00:00,2021-01-03 11:00:00,3473628.887351718,2868655752.687055,830.97,0.004545399596233
2021-01-03 12:00:00,2021-01-03 12:00:00,3458821.536800194,2866678224.014594,832.44,0.0017690169320192
2021-01-03 13:00:00,2021-01-03 13:00:00,3464809.6308037248,2891460543.1715493,876.67,0.0531329585315456
2021-01-03 14:00:00,2021-01-03 14:00:00,3471446.663467224,3018786780.7090287,914.37,0.0430036387694343
2021-01-03 15:00:00,2021-01-03 15:00:00,3492916.981293061,3210320431.5826902,919.75,0.0058838325841836
2021-01-03 16:00:00,2021-01-03 16:00:00,3508051.903951338,3263871837.8210964,939.86,0.0218646371296549
2021-01-03 17:00:00,2021-01-03 17:00:00,3499529.1921117343,3268961717.388167,939.94,8.511906028552119e-05
2021-01-03 18:00:00,2021-01-03 18:00:00,3545549.1274981587,3341015511.528624,919.81,-0.0214162606123796
2021-01-03 19:00:00,2021-01-03 19:00:00,3554609.04926873,3243636390.643946,923.78,0.0043161087615921
2021-01-03 20:00:00,2021-01-03 20:00:00,3565149.195508942,3289285173.930988,948.99,0.0272900474138864
2021-01-03 21:00:00,2021-01-03 21:00:00,3569985.092554749,3379108233.085473,952.01,0.003182330688416
2021-01-03 22:00:00,2021-01-03 22:00:00,3559847.763816009,3373112210.385737,995.52,0.0457033014359091
2021-01-03 23:00:00,2021-01-03 23:00:00,3570276.4968754463,3551392875.550454,980.24,-0.0153487624558019
2021-01-04 00:00:00,2021-01-04 00:00:00,3570501.4372309702,3519863265.4410243,978.19,-0.0020913245735737
2021-01-04 01:00:00,2021-01-04 01:00:00,3568229.4720230773,3478897760.772152,969.63,-0.0087508561731362
2021-01-04 02:00:00,2021-01-04 02:00:00,3566642.7486919537,3437381110.850311,982.81,0.0135928137536998
2021-01-04 03:00:00,2021-01-04 03:00:00,3571563.8646338955,3503639416.682236,1025.0,0.0429279311362318
2021-01-04 04:00:00,2021-01-04 04:00:00,3580802.1674272767,3677706450.684967,1029.85,0.0047317073170731
2021-01-04 05:00:00,2021-01-04 05:00:00,3592090.793438272,3681979077.720243,1086.44,0.0549497499635871
2021-01-04 06:00:00,2021-01-04 06:00:00,3611787.352444614,3929220041.0810695,1114.9,0.0261956481720113
2021-01-04 07:00:00,2021-01-04 07:00:00,3584766.406893068,3986824066.347828,1052.32,-0.056130594672168
2021-01-04 08:00:00,2021-01-04 08:00:00,3635015.664933587,3865147762.7745767,1027.1,-0.0239660939638133
2021-01-04 09:00:00,2021-01-04 09:00:00,3619621.526520244,3686988946.123718,970.65,-0.054960568591179
2021-01-04 10:00:00,2021-01-04 10:00:00,3601158.2743712,3532034077.4862847,965.43,-0.0053778395920259
2021-01-04 11:00:00,2021-01-04 11:00:00,3649824.048128188,3504908017.849499,977.12,0.0121085940979668
2021-01-04 12:00:00,2021-01-04 12:00:00,3676446.5267381854,3585520886.0535364,1020.19,0.0440785164565253
2021-01-04 13:00:00,2021-01-04 13:00:00,3682298.275946099,3722423958.86809,1013.6,-0.0064595810584303
2021-01-04 14:00:00,2021-01-04 14:00:00,3689716.341844683,3761355938.20693,1044.66,0.0306432517758485
2021-01-04 15:00:00,2021-01-04 15:00:00,3708206.895897739,3883442827.81228,1041.19,-0.0033216548925009
2021-01-04 16:00:00,2021-01-04 16:00:00,3704082.774866813,3878493870.841537,1011.28,-0.0287267453586762
2021-01-04 17:00:00,2021-01-04 17:00:00,3701524.00995013,3774079657.9578586,1000.96,-0.0102048888537298
2021-01-04 18:00:00,2021-01-04 18:00:00,3702674.8570524296,3712475629.4938536,1016.79,0.0158148177749359
2021-01-04 19:00:00,2021-01-04 19:00:00,3700142.62618143,3775146268.5286345,1044.41,0.0271639178198055
2021-01-04 20:00:00,2021-01-04 20:00:00,3702737.4014988174,3877621794.3076463,1021.61,-0.0218305071763005
2021-01-04 21:00:00,2021-01-04 21:00:00,3695230.6520603662,3794112657.403412,1007.42,-0.0138898405458052
2021-01-04 22:00:00,2021-01-04 22:00:00,3693805.1172002647,3714112966.402066,1014.13,0.0066605785074744
2021-01-04 23:00:00,2021-01-04 23:00:00,3694702.658485773,3744171917.298473,1043.11,0.0285762180391073
2021-01-05 00:00:00,2021-01-05 00:00:00,3691368.231139728,3879659986.297746,1098.85,0.0534363585815493
2021-01-05 01:00:00,2021-01-05 01:00:00,3703550.056806149,4086490142.34028,1118.4,0.0177913272967193
2021-01-05 02:00:00,2021-01-05 02:00:00,3703059.3521126783,4107674798.142433,1081.11,-0.0333422746781117
2021-01-05 03:00:00,2021-01-05 03:00:00,3683467.638259536,3958990140.1625233,1001.32,-0.0738037757489985
2021-01-05 04:00:00,2021-01-05 04:00:00,3678124.7505077575,3731737327.5999246,1004.72,0.0033955179163502
2021-01-05 05:00:00,2021-01-05 05:00:00,3685706.918645024,3706293311.425933,990.92,-0.0137351699976113
2021-01-05 06:00:00,2021-01-05 06:00:00,3690236.970782272,3655630071.2086415,1015.9,0.0252088967827877
2021-01-05 07:00:00,2021-01-05 07:00:00,3702262.678350388,3777753426.512235,1004.14,-0.0115759425140269
2021-01-05 08:00:00,2021-01-05 08:00:00,3705856.568602303,3735736999.697122,1028.61,0.0243691118768298
2021-01-05 09:00:00,2021-01-05 09:00:00,3705770.9259756817,3819472994.644086,1037.75,0.0088857778944402
2021-01-05 10:00:00,2021-01-05 10:00:00,3707119.6870239135,3860370388.2755065,1029.8,-0.0076608046253915
2021-01-05 11:00:00,2021-01-05 11:00:00,3710644.697429308,3817335719.2353263,1044.18,0.0139638764808702
2021-01-05 12:00:00,2021-01-05 12:00:00,3703523.5045886296,3878172713.4268966,1030.87,-0.0127468444137985
2021-01-05 13:00:00,2021-01-05 13:00:00,3706749.8853905103,3824418209.488005,1025.28,-0.005422604208096
2021-01-05 14:00:00,2021-01-05 14:00:00,3705496.744867374,3789839365.745471,1049.36,0.0234862671660422
2021-01-05 15:00:00,2021-01-05 15:00:00,3698316.769882577,3868938091.26705,1053.98,0.0044026835404438
2021-01-05 16:00:00,2021-01-05 16:00:00,3698657.7791853608,3897547089.6476326,1067.87,0.0131786181900983
2021-01-05 17:00:00,2021-01-05 17:00:00,3699730.8311642,3948429854.3993015,1084.18,0.0152733947016023
2021-01-05 18:00:00,2021-01-05 18:00:00,3707951.909264448,4031767043.149525,1076.95,-0.0066686343596081
2021-01-05 19:00:00,2021-01-05 19:00:00,3724533.519169413,4023160467.382595,1100.01,0.0214123218348112
2021-01-05 20:00:00,2021-01-05 20:00:00,3715729.7269065497,4059871665.212003,1101.33,0.0011999890910081
2021-01-05 21:00:00,2021-01-05 21:00:00,3717488.5884863287,4099640934.614948,1083.5,-0.0161895163120953
2021-01-05 22:00:00,2021-01-05 22:00:00,3716291.347349017,4052902321.6966,1113.02,0.0272450392247345
2021-01-05 23:00:00,2021-01-05 23:00:00,3713794.0194375,4142262442.437048,1101.29,-0.0105388941797991
2021-01-06 00:00:00,2021-01-06 00:00:00,3712970.48610675,4120721559.0387945,1082.52,-0.0170436488118479
2021-01-06 01:00:00,2021-01-06 01:00:00,3711318.159167058,4024319085.1474094,1073.03,-0.0087665816797841
2021-01-06 02:00:00,2021-01-06 02:00:00,3707945.500607312,3990092182.576201,1079.14,0.0056941558017951
2021-01-06 03:00:00,2021-01-06 03:00:00,3706544.008300763,4009352991.703098,1077.07,-0.0019181941175382
2021-01-06 04:00:00,2021-01-06 04:00:00,3699802.594808919,3993479014.711032,1125.36,0.0448345975656176
2021-01-06 05:00:00,2021-01-06 05:00:00,3703330.547345428,4163816545.166985,1104.55,-0.0184918603824553
2021-01-06 06:00:00,2021-01-06 06:00:00,3704947.91297953,4084277592.427399,1116.31,0.010646869765968
2021-01-06 07:00:00,2021-01-06 07:00:00,3699912.21006633,4119817376.419226,1107.01,-0.008331019161344
2021-01-06 08:00:00,2021-01-06 08:00:00,3702301.5988019034,4115523266.665744,1112.96,0.0053748385290106
2021-01-06 09:00:00,2021-01-06 09:00:00,3724288.1358357775,4127597260.91144,1101.74,-0.0100812248418631
2021-01-06 10:00:00,2021-01-06 10:00:00,3727984.991888133,4105297202.8125377,1117.7,0.0144861764118575
2021-01-06 11:00:00,2021-01-06 11:00:00,3735982.873416132,4161360009.675802,1159.56,0.037451910172676
2021-01-06 12:00:00,2021-01-06 12:00:00,3747126.4653409217,4323196929.531532,1149.44,-0.0087274483424746
2021-01-06 13:00:00,2021-01-06 13:00:00,3734418.3043631646,4290990776.749472,1137.98,-0.0099700723830735
2021-01-06 14:00:00,2021-01-06 14:00:00,3737228.8189707343,4236888989.789441,1134.3,-0.003233800242535
2021-01-06 15:00:00,2021-01-06 15:00:00,3733205.064565133,4245652613.9607353,1144.0,0.0085515295777132
2021-01-06 16:00:00,2021-01-06 16:00:00,3730414.609089509,4307760315.282806,1174.19,0.0263898601398602
2021-01-06 17:00:00,2021-01-06 17:00:00,3727345.242526976,4379859537.939276,1195.75,0.0183615939498718
2021-01-06 18:00:00,2021-01-06 18:00:00,3729078.214405792,4470483334.181147,1194.98,-0.0006439473134015
2021-01-06 19:00:00,2021-01-06 19:00:00,3731829.876555486,4458760620.544281,1162.33,-0.0273226330147785
2021-01-06 20:00:00,2021-01-06 20:00:00,3729327.587295759,4387881635.361225,1199.81,0.0322455756970911
2021-01-06 21:00:00,2021-01-06 21:00:00,3731294.096632878,4479390981.654937,1182.49,-0.014435618973004
2021-01-06 22:00:00,2021-01-06 22:00:00,3729089.4329430345,4385806442.137278,1179.41,-0.0026046731896252
2021-01-06 23:00:00,2021-01-06 23:00:00,3720629.231971172,4386874263.051599,1212.64,0.0281751045014031
2021-01-07 00:00:00,2021-01-07 00:00:00,3723655.9397343015,4534902761.150646,1203.18,-0.0078011611030479
2021-01-07 01:00:00,2021-01-07 01:00:00,3721782.519521192,4470186035.845747,1203.79,0.0005069898103358
2021-01-07 02:00:00,2021-01-07 02:00:00,3714157.26876428,4466381031.75446,1198.97,-0.0040040206348282
2021-01-07 03:00:00,2021-01-07 03:00:00,3718317.590342781,4453565945.863124,1218.26,0.0160888095615403
2021-01-07 04:00:00,2021-01-07 04:00:00,3710960.435161455,4500971373.105667,1214.3,-0.0032505376520611
2021-01-07 05:00:00,2021-01-07 05:00:00,3709318.2768844943,4511129246.257818,1210.44,-0.0031787861319277
2021-01-07 06:00:00,2021-01-07 06:00:00,3711252.451249253,4496314866.9817,1200.0,-0.0086249628234361
2021-01-07 07:00:00,2021-01-07 07:00:00,3708344.089738683,4455770896.497181,1187.28,-0.0106
2021-01-07 08:00:00,2021-01-07 08:00:00,3706290.495022518,4414575830.701472,1197.79,0.0088521662960716
2021-01-07 09:00:00,2021-01-07 09:00:00,3720776.3592047994,4455044889.253219,1208.12,0.0086242162649545
2021-01-07 10:00:00,2021-01-07 10:00:00,3720852.614185528,4467254726.303407,1185.1,-0.0190543985696785
2021-01-07 11:00:00,2021-01-07 11:00:00,3724499.816327489,4419458935.400819,1205.05,0.0168340224453633
2021-01-07 12:00:00,2021-01-07 12:00:00,3716368.150464092,4464857134.800415,1231.46,0.0219161030662629
2021-01-07 13:00:00,2021-01-07 13:00:00,3717683.214386669,4552896034.331211,1221.39,-0.0081772854985139
2021-01-07 14:00:00,2021-01-07 14:00:00,3718264.012235277,4529532267.464148,1225.59,0.0034387050819146
2021-01-07 15:00:00,2021-01-07 15:00:00,3724621.633707538,4562345884.56446,1253.74,0.0229685294429622
2021-01-07 16:00:00,2021-01-07 16:00:00,3742272.052206051,4703639351.318838,1268.94,0.0121237258123694
2021-01-07 17:00:00,2021-01-07 17:00:00,3735381.8784268,4737332245.851878,1275.48,0.005153907986193
2021-01-07 18:00:00,2021-01-07 18:00:00,3738837.8731656033,4767547960.025764,1224.92,-0.0396399786746949
2021-01-07 19:00:00,2021-01-07 19:00:00,3746332.990449885,4545636098.084478,1236.5,0.0094536786075825
2021-01-07 20:00:00,2021-01-07 20:00:00,3750658.099833801,4630733672.865973,1245.24,0.0070683380509501
2021-01-07 21:00:00,2021-01-07 21:00:00,3747265.261842196,4670264497.148735,1256.78,0.0092672898397094
2021-01-07 22:00:00,2021-01-07 22:00:00,3747288.710162599,4698097546.021463,1247.34,-0.0075112589315552
2021-01-07 23:00:00,2021-01-07 23:00:00,3751437.198731659,4659051585.952044,1227.12,-0.0162104959353504
2021-01-08 00:00:00,2021-01-08 00:00:00,3720013.818874472,4574197095.171436,1184.62,-0.0346339396310059
2021-01-08 01:00:00,2021-01-08 01:00:00,3710601.031307152,4418949004.061833,1186.67,0.0017305127382623
2021-01-08 02:00:00,2021-01-08 02:00:00,3691774.472385972,4368110057.716477,1113.18,-0.0619296013213446
2021-01-08 03:00:00,2021-01-08 03:00:00,3724250.9015512313,4154057391.680408,1150.95,0.033929822670188
2021-01-08 04:00:00,2021-01-08 04:00:00,3721667.292793792,4263425422.76413,1169.35,0.0159867935183977
2021-01-08 05:00:00,2021-01-08 05:00:00,3723102.089533983,4337343085.461415,1149.4,-0.0170607602514215
2021-01-08 06:00:00,2021-01-08 06:00:00,3730138.302777511,4288174997.936332,1176.65,0.0237080215764746
2021-01-08 07:00:00,2021-01-08 07:00:00,3736534.780776282,4377469276.607752,1209.09,0.02756979560617
2021-01-08 08:00:00,2021-01-08 08:00:00,3734385.880564951,4514820618.689121,1202.16,-0.0057315832568294
2021-01-08 09:00:00,2021-01-08 09:00:00,3739525.2364950273,4504346442.634849,1224.07,0.0182255273840419
2021-01-08 10:00:00,2021-01-08 10:00:00,3740990.487781107,4560051950.375975,1254.83,0.025129281822118
2021-01-08 11:00:00,2021-01-08 11:00:00,3750109.9355063415,4671197236.571937,1259.41,0.0036498967987697
2021-01-08 12:00:00,2021-01-08 12:00:00,3759572.701874417,4722559983.158528,1252.0,-0.005883707450314
2021-01-08 13:00:00,2021-01-08 13:00:00,3762065.437520957,4701134386.766965,1252.25,0.0001996805111821
2021-01-08 14:00:00,2021-01-08 14:00:00,3786655.2151905824,4754692654.168396,1260.6,0.0066679976043122
2021-01-08 15:00:00,2021-01-08 15:00:00,3783225.394867496,4761319066.018404,1217.52,-0.0341742027605901
2021-01-08 16:00:00,2021-01-08 16:00:00,3785366.077547071,4651917527.880152,1228.65,0.0091415336093041
2021-01-08 17:00:00,2021-01-08 17:00:00,3786858.26913706,4662409380.706458,1217.15,-0.0093598665201644
2021-01-08 18:00:00,2021-01-08 18:00:00,3787006.237436128,4623403896.561853,1183.11,-0.0279669720248122
2021-01-08 19:00:00,2021-01-08 19:00:00,3780867.1325693103,4506159200.797872,1185.7,0.0021891455570488
2021-01-08 20:00:00,2021-01-08 20:00:00,3779711.851854167,4456413991.226015,1148.13,-0.0316859239267942
2021-01-08 21:00:00,2021-01-08 21:00:00,3785050.9468626673,4313458118.04868,1195.1,0.0409100014806684
2021-01-08 22:00:00,2021-01-08 22:00:00,3789422.768888668,4505367283.160881,1219.22,0.020182411513681
2021-01-08 23:00:00,2021-01-08 23:00:00,3785805.973226611,4592781886.176029,1218.39,-0.0006807631108413
2021-01-09 00:00:00,2021-01-09 00:00:00,3785896.628894208,4631593258.196601,1200.01,-0.0150854816602238
2021-01-09 01:00:00,2021-01-09 01:00:00,3783558.0145986606,4511041973.813592,1200.15,0.0001166656944526
2021-01-09 02:00:00,2021-01-09 02:00:00,3781551.870152384,4533221761.284898,1201.43,0.0010665333499979
2021-01-09 03:00:00,2021-01-09 03:00:00,3780464.1565524978,4531024811.312892,1229.03,0.0229726242893884
2021-01-09 04:00:00,2021-01-09 04:00:00,3784303.8707262008,4634705787.722648,1221.32,-0.0062732398720942
2021-01-09 05:00:00,2021-01-09 05:00:00,3789333.4194720215,4600134156.852437,1186.08,-0.0288540267906854
2021-01-09 06:00:00,2021-01-09 06:00:00,3786941.8491362,4484606867.949959,1180.75,-0.0044937946850127
2021-01-09 07:00:00,2021-01-09 07:00:00,3785773.952155592,4465364251.45402,1198.0,0.0146093584586068
2021-01-09 08:00:00,2021-01-09 08:00:00,3785718.6695099226,4522025529.036744,1209.38,0.0094991652754592
2021-01-09 09:00:00,2021-01-09 09:00:00,3787170.619050622,4586592061.966497,1213.78,0.0036382278522877
2021-01-09 10:00:00,2021-01-09 10:00:00,3786443.011116586,4600603791.266991,1220.51,0.0055446621298753
2021-01-09 11:00:00,2021-01-09 11:00:00,3786615.7848923127,4622544491.074878,1223.0,0.0020401307650079
2021-01-09 12:00:00,2021-01-09 12:00:00,3790469.94399725,4638532969.314749,1226.44,0.002812755519215
2021-01-09 13:00:00,2021-01-09 13:00:00,3792096.383470599,4642608703.496977,1224.03,-0.0019650370177098
2021-01-09 14:00:00,2021-01-09 14:00:00,3792284.4659495335,4639219220.82637,1225.21,0.0009640286594283
2021-01-09 15:00:00,2021-01-09 15:00:00,3791217.58929256,4654193423.524349,1222.24,-0.0024240742403343
2021-01-09 16:00:00,2021-01-09 16:00:00,3792066.206019705,4643561774.702485,1203.9,-0.015005236287472
2021-01-09 17:00:00,2021-01-09 17:00:00,3801939.779636524,4589459938.22344,1226.18,0.0185065204751224
2021-01-09 18:00:00,2021-01-09 18:00:00,3799891.90296713,4650621154.244526,1228.37,0.001786034676801
2021-01-09 19:00:00,2021-01-09 19:00:00,3798036.895514324,4660940743.683428,1233.07,0.0038262087156151
2021-01-09 20:00:00,2021-01-09 20:00:00,3799909.041685189,4691163762.278255,1276.97,0.0356021961445822
2021-01-09 21:00:00,2021-01-09 21:00:00,3815798.758199539,4854108423.183263,1296.14,0.0150120989529902
2021-01-09 22:00:00,2021-01-09 22:00:00,3828475.672421684,4937547578.363517,1291.6,-0.0035027080407982
2021-01-09 23:00:00,2021-01-09 23:00:00,3834538.714548076,4955305661.965484,1279.96,-0.0090120780427376
2021-01-10 00:00:00,2021-01-10 00:00:00,3846292.903933849,4949017624.299073,1295.09,0.0118206818963091
2021-01-10 01:00:00,2021-01-10 01:00:00,3850792.779580172,4990747020.619008,1327.76,0.0252260460662965
2021-01-10 02:00:00,2021-01-10 02:00:00,3853076.955722183,5100827569.7780485,1343.93,0.0121784057359763
2021-01-10 03:00:00,2021-01-10 03:00:00,3854874.7116792575,5164283488.969192,1314.55,-0.0218612576547886
2021-01-10 04:00:00,2021-01-10 04:00:00,3856519.1351822168,5069369900.06996,1321.77,0.0054923738161347
2021-01-10 05:00:00,2021-01-10 05:00:00,3855020.233712024,5094864992.8735895,1317.53,-0.003207819817366
2021-01-10 06:00:00,2021-01-10 06:00:00,3856879.347654749,5079698623.735341,1327.41,0.0074988804808999
2021-01-10 07:00:00,2021-01-10 07:00:00,3858188.7165903193,5119546532.686566,1347.79,0.0153532066204111
2021-01-10 08:00:00,2021-01-10 08:00:00,3864592.6288713817,5216376434.376672,1332.83,-0.0110996520229412
2021-01-10 09:00:00,2021-01-10 09:00:00,3882984.709840098,5169810703.362536,1335.33,0.0018757080798001
2021-01-10 10:00:00,2021-01-10 10:00:00,3885321.180718944,5174253837.721577,1321.5,-0.0103569904068656
2021-01-10 11:00:00,2021-01-10 11:00:00,3889911.020916913,5111724055.441402,1262.9,-0.0443435489973513
2021-01-10 12:00:00,2021-01-10 12:00:00,3888284.049556347,4944668338.996456,1291.46,0.0226146171510015
2021-01-10 13:00:00,2021-01-10 13:00:00,3891903.43163446,5012920871.639617,1312.02,0.0159199665494866
2021-01-10 14:00:00,2021-01-10 14:00:00,3891030.1156270383,5080853784.488164,1297.38,-0.0111583664883155
2021-01-10 15:00:00,2021-01-10 15:00:00,3894760.607624898,5043920205.783315,1305.43,0.0062048127765188
2021-01-10 16:00:00,2021-01-10 16:00:00,3893334.282691965,5088996392.802003,1300.12,-0.0040676252269368
2021-01-10 17:00:00,2021-01-10 17:00:00,3891946.0834511416,5063581424.476115,1303.83,0.0028535827462081
2021-01-10 18:00:00,2021-01-10 18:00:00,3898257.528188361,5096493532.34327,1286.99,-0.0129157942369786
2021-01-10 19:00:00,2021-01-10 19:00:00,3900173.165561872,4983626088.906886,1266.85,-0.0156489172410042
2021-01-10 20:00:00,2021-01-10 20:00:00,3908852.573936393,4966583037.789229,1261.21,-0.004451987212377
2021-01-10 21:00:00,2021-01-10 21:00:00,3930484.217270373,4968230643.799868,1274.12,0.0102362017427706
2021-01-10 22:00:00,2021-01-10 22:00:00,3908826.283033079,4957418441.477756,1276.11,0.0015618623049633
2021-01-10 23:00:00,2021-01-10 23:00:00,3910121.614332845,4986224137.803151,1257.96,-0.0142229118179466
2021-01-11 00:00:00,2021-01-11 00:00:00,3903842.776957776,4911162871.42236,1223.78,-0.0271709752297371
2021-01-11 01:00:00,2021-01-11 01:00:00,3897850.0069760336,4722439860.57677,1210.92,-0.0105084247168607
2021-01-11 02:00:00,2021-01-11 02:00:00,3887776.867190784,4708259597.38514,1189.22,-0.0179202589766458
2021-01-11 03:00:00,2021-01-11 03:00:00,3884578.367248846,4613339867.734076,1104.99,-0.0708279376397975
2021-01-11 04:00:00,2021-01-11 04:00:00,3894550.854247029,4315976761.154693,1114.24,0.0083711164806921
2021-01-11 05:00:00,2021-01-11 05:00:00,3881048.2157031097,4314164010.212071,1094.92,-0.0173391728891441
2021-01-11 06:00:00,2021-01-11 06:00:00,3880460.030935156,4211703114.116206,1028.65,-0.0605249698608116
