start_time,base_fee_mean,datetime
2023-03-22 22:00:00,17.04069192,2023-03-22 22:00:00
2023-03-22 23:00:00,16.787435216,2023-03-22 23:00:00
2023-03-23 00:00:00,20.969062608,2023-03-23 00:00:00
2023-03-23 01:00:00,13.580924396,2023-03-23 01:00:00
2023-03-23 02:00:00,12.354227948,2023-03-23 02:00:00
2023-03-23 03:00:00,13.094868046,2023-03-23 03:00:00
2023-03-23 04:00:00,11.563307795,2023-03-23 04:00:00
2023-03-23 05:00:00,11.17264298,2023-03-23 05:00:00
2023-03-23 06:00:00,11.205712422,2023-03-23 06:00:00
2023-03-23 07:00:00,10.946354382,2023-03-23 07:00:00
2023-03-23 08:00:00,11.722524974,2023-03-23 08:00:00
2023-03-23 09:00:00,12.6727545,2023-03-23 09:00:00
2023-03-23 10:00:00,13.225473817,2023-03-23 10:00:00
2023-03-23 11:00:00,16.079225753,2023-03-23 11:00:00
2023-03-23 12:00:00,27.037516209,2023-03-23 12:00:00
2023-03-23 13:00:00,20.056753467,2023-03-23 13:00:00
2023-03-23 14:00:00,28.819061537,2023-03-23 14:00:00
2023-03-23 15:00:00,46.302645564,2023-03-23 15:00:00
2023-03-23 16:00:00,37.90567239,2023-03-23 16:00:00
2023-03-23 17:00:00,44.832300403,2023-03-23 17:00:00
2023-03-23 18:00:00,41.189831625,2023-03-23 18:00:00
2023-03-23 19:00:00,33.034384685,2023-03-23 19:00:00
2023-03-23 20:00:00,30.661296783,2023-03-23 20:00:00
2023-03-23 21:00:00,25.744149725,2023-03-23 21:00:00
2023-03-23 22:00:00,22.018038153,2023-03-23 22:00:00
2023-03-23 23:00:00,20.862620569,2023-03-23 23:00:00
2023-03-24 00:00:00,18.738238359,2023-03-24 00:00:00
2023-03-24 01:00:00,15.852076275,2023-03-24 01:00:00
2023-03-24 02:00:00,15.100476455,2023-03-24 02:00:00
2023-03-24 03:00:00,13.280665674,2023-03-24 03:00:00
2023-03-24 04:00:00,12.546954319,2023-03-24 04:00:00
2023-03-24 05:00:00,15.985541764,2023-03-24 05:00:00
2023-03-24 06:00:00,14.467765868,2023-03-24 06:00:00
2023-03-24 07:00:00,16.288636995,2023-03-24 07:00:00
2023-03-24 08:00:00,16.419601884,2023-03-24 08:00:00
2023-03-24 09:00:00,17.04249877,2023-03-24 09:00:00
2023-03-24 10:00:00,16.601499115,2023-03-24 10:00:00
2023-03-24 11:00:00,17.872342601,2023-03-24 11:00:00
2023-03-24 12:00:00,36.683495083,2023-03-24 12:00:00
2023-03-24 13:00:00,42.808489537,2023-03-24 13:00:00
2023-03-24 14:00:00,30.752756701,2023-03-24 14:00:00
2023-03-24 15:00:00,34.599273342,2023-03-24 15:00:00
2023-03-24 16:00:00,32.660862843,2023-03-24 16:00:00
2023-03-24 17:00:00,35.788628598,2023-03-24 17:00:00
2023-03-24 18:00:00,25.401720249,2023-03-24 18:00:00
2023-03-24 19:00:00,23.652663882,2023-03-24 19:00:00
2023-03-24 20:00:00,25.268718424,2023-03-24 20:00:00
2023-03-24 21:00:00,29.368025957,2023-03-24 21:00:00
2023-03-24 22:00:00,22.254923218,2023-03-24 22:00:00
2023-03-24 23:00:00,19.470276792,2023-03-24 23:00:00
2023-03-25 00:00:00,16.060974918,2023-03-25 00:00:00
2023-03-25 01:00:00,15.59365374,2023-03-25 01:00:00
2023-03-25 02:00:00,14.477601684,2023-03-25 02:00:00
2023-03-25 03:00:00,14.030298871,2023-03-25 03:00:00
2023-03-25 04:00:00,13.337656383,2023-03-25 04:00:00
2023-03-25 05:00:00,13.181682343,2023-03-25 05:00:00
2023-03-25 06:00:00,13.68408757,2023-03-25 06:00:00
2023-03-25 07:00:00,14.135426576,2023-03-25 07:00:00
2023-03-25 08:00:00,15.218586917,2023-03-25 08:00:00
2023-03-25 09:00:00,14.175555055,2023-03-25 09:00:00
2023-03-25 10:00:00,13.837918706,2023-03-25 10:00:00
2023-03-25 11:00:00,14.299735728,2023-03-25 11:00:00
2023-03-25 12:00:00,22.671768879,2023-03-25 12:00:00
2023-03-25 13:00:00,20.188869127,2023-03-25 13:00:00
2023-03-25 14:00:00,21.193255989,2023-03-25 14:00:00
2023-03-25 15:00:00,23.542328325,2023-03-25 15:00:00
2023-03-25 16:00:00,22.947792322,2023-03-25 16:00:00
2023-03-25 17:00:00,29.953049728,2023-03-25 17:00:00
2023-03-25 18:00:00,22.642385946,2023-03-25 18:00:00
2023-03-25 19:00:00,21.149467798,2023-03-25 19:00:00
2023-03-25 20:00:00,16.568558397,2023-03-25 20:00:00
2023-03-25 21:00:00,14.192051409,2023-03-25 21:00:00
2023-03-25 22:00:00,14.69610668,2023-03-25 22:00:00
2023-03-25 23:00:00,16.133558428,2023-03-25 23:00:00
2023-03-26 00:00:00,18.444795725,2023-03-26 00:00:00
2023-03-26 01:00:00,13.585936487,2023-03-26 01:00:00
2023-03-26 02:00:00,13.323300412,2023-03-26 02:00:00
2023-03-26 03:00:00,13.090414529,2023-03-26 03:00:00
2023-03-26 04:00:00,13.258489413,2023-03-26 04:00:00
2023-03-26 05:00:00,12.608407575,2023-03-26 05:00:00
2023-03-26 06:00:00,12.269072127,2023-03-26 06:00:00
2023-03-26 07:00:00,13.91691959,2023-03-26 07:00:00
2023-03-26 08:00:00,14.791101705,2023-03-26 08:00:00
2023-03-26 09:00:00,14.283350765,2023-03-26 09:00:00
2023-03-26 10:00:00,13.810789238,2023-03-26 10:00:00
2023-03-26 11:00:00,14.899261202,2023-03-26 11:00:00
2023-03-26 12:00:00,15.456636095,2023-03-26 12:00:00
2023-03-26 13:00:00,18.757188408,2023-03-26 13:00:00
2023-03-26 14:00:00,21.396385502,2023-03-26 14:00:00
2023-03-26 15:00:00,21.422945621,2023-03-26 15:00:00
2023-03-26 16:00:00,28.648296186,2023-03-26 16:00:00
2023-03-26 17:00:00,23.455898909,2023-03-26 17:00:00
2023-03-26 18:00:00,18.588191393,2023-03-26 18:00:00
2023-03-26 19:00:00,24.092263109,2023-03-26 19:00:00
2023-03-26 20:00:00,21.421450526,2023-03-26 20:00:00
2023-03-26 21:00:00,20.127474724,2023-03-26 21:00:00
2023-03-26 22:00:00,21.104154859,2023-03-26 22:00:00
2023-03-26 23:00:00,15.219997024,2023-03-26 23:00:00
2023-03-27 00:00:00,14.452696084,2023-03-27 00:00:00
2023-03-27 01:00:00,15.512786238,2023-03-27 01:00:00
2023-03-27 02:00:00,16.501671242,2023-03-27 02:00:00
2023-03-27 03:00:00,17.043209099,2023-03-27 03:00:00
2023-03-27 04:00:00,15.232301864,2023-03-27 04:00:00
2023-03-27 05:00:00,15.77707231,2023-03-27 05:00:00
2023-03-27 06:00:00,15.150727475,2023-03-27 06:00:00
2023-03-27 07:00:00,17.10174883,2023-03-27 07:00:00
2023-03-27 08:00:00,19.401690089,2023-03-27 08:00:00
2023-03-27 09:00:00,17.802052801,2023-03-27 09:00:00
2023-03-27 10:00:00,17.475737038,2023-03-27 10:00:00
2023-03-27 11:00:00,20.830047434,2023-03-27 11:00:00
2023-03-27 12:00:00,22.780933391,2023-03-27 12:00:00
2023-03-27 13:00:00,28.848283924,2023-03-27 13:00:00
2023-03-27 14:00:00,46.595427815,2023-03-27 14:00:00
2023-03-27 15:00:00,68.346193232,2023-03-27 15:00:00
2023-03-27 16:00:00,43.053115652,2023-03-27 16:00:00
2023-03-27 17:00:00,43.4390903,2023-03-27 17:00:00
2023-03-27 18:00:00,37.245083394,2023-03-27 18:00:00
2023-03-27 19:00:00,32.701782072,2023-03-27 19:00:00
2023-03-27 20:00:00,52.808457333,2023-03-27 20:00:00
2023-03-27 21:00:00,28.923042368,2023-03-27 21:00:00
2023-03-27 22:00:00,25.721317852,2023-03-27 22:00:00
2023-03-27 23:00:00,21.137906573,2023-03-27 23:00:00
2023-03-28 00:00:00,32.46101562,2023-03-28 00:00:00
2023-03-28 01:00:00,23.090840988,2023-03-28 01:00:00
2023-03-28 02:00:00,22.970095792,2023-03-28 02:00:00
2023-03-28 03:00:00,22.246774767,2023-03-28 03:00:00
2023-03-28 04:00:00,26.146866973,2023-03-28 04:00:00
2023-03-28 05:00:00,20.650597015,2023-03-28 05:00:00
2023-03-28 06:00:00,24.853097938,2023-03-28 06:00:00
2023-03-28 07:00:00,21.827664426,2023-03-28 07:00:00
2023-03-28 08:00:00,23.711242516,2023-03-28 08:00:00
2023-03-28 09:00:00,23.681014531,2023-03-28 09:00:00
2023-03-28 10:00:00,22.433780332,2023-03-28 10:00:00
2023-03-28 11:00:00,24.953687734,2023-03-28 11:00:00
2023-03-28 12:00:00,25.614679948,2023-03-28 12:00:00
2023-03-28 13:00:00,26.671639639,2023-03-28 13:00:00
2023-03-28 14:00:00,30.396964801,2023-03-28 14:00:00
2023-03-28 15:00:00,28.44959056,2023-03-28 15:00:00
2023-03-28 16:00:00,29.52724629,2023-03-28 16:00:00
2023-03-28 17:00:00,30.079068368,2023-03-28 17:00:00
2023-03-28 18:00:00,25.981311268,2023-03-28 18:00:00
2023-03-28 19:00:00,33.440577185,2023-03-28 19:00:00
2023-03-28 20:00:00,32.222392076,2023-03-28 20:00:00
2023-03-28 21:00:00,33.114502426,2023-03-28 21:00:00
2023-03-28 22:00:00,30.431225701,2023-03-28 22:00:00
2023-03-28 23:00:00,27.083737944,2023-03-28 23:00:00
2023-03-29 00:00:00,23.074700238,2023-03-29 00:00:00
2023-03-29 01:00:00,22.25665625,2023-03-29 01:00:00
2023-03-29 02:00:00,24.919623599,2023-03-29 02:00:00
2023-03-29 03:00:00,26.641203713,2023-03-29 03:00:00
2023-03-29 04:00:00,23.621262783,2023-03-29 04:00:00
2023-03-29 05:00:00,23.021138729,2023-03-29 05:00:00
2023-03-29 06:00:00,23.853216387,2023-03-29 06:00:00
2023-03-29 07:00:00,22.85004882,2023-03-29 07:00:00
2023-03-29 08:00:00,36.219696476,2023-03-29 08:00:00
2023-03-29 09:00:00,24.751957771,2023-03-29 09:00:00
2023-03-29 10:00:00,24.045738997,2023-03-29 10:00:00
2023-03-29 11:00:00,24.6706069,2023-03-29 11:00:00
2023-03-29 12:00:00,27.498051898,2023-03-29 12:00:00
2023-03-29 13:00:00,30.623311868,2023-03-29 13:00:00
2023-03-29 14:00:00,37.575569394,2023-03-29 14:00:00
2023-03-29 15:00:00,39.551299418,2023-03-29 15:00:00
2023-03-29 16:00:00,40.154619081,2023-03-29 16:00:00
2023-03-29 17:00:00,41.209209806,2023-03-29 17:00:00
2023-03-29 18:00:00,40.723911838,2023-03-29 18:00:00
2023-03-29 19:00:00,40.300236987,2023-03-29 19:00:00
2023-03-29 20:00:00,35.232238416,2023-03-29 20:00:00
2023-03-29 21:00:00,35.195402927,2023-03-29 21:00:00
2023-03-29 22:00:00,27.406720606,2023-03-29 22:00:00
2023-03-29 23:00:00,24.677752317,2023-03-29 23:00:00
2023-03-30 00:00:00,28.586532433,2023-03-30 00:00:00
2023-03-30 01:00:00,31.60227995,2023-03-30 01:00:00
2023-03-30 02:00:00,30.185481774,2023-03-30 02:00:00
2023-03-30 03:00:00,31.58024133,2023-03-30 03:00:00
2023-03-30 04:00:00,28.935389199,2023-03-30 04:00:00
2023-03-30 05:00:00,27.272750623,2023-03-30 05:00:00
2023-03-30 06:00:00,28.136568477,2023-03-30 06:00:00
2023-03-30 07:00:00,26.013164665,2023-03-30 07:00:00
2023-03-30 08:00:00,28.094273566,2023-03-30 08:00:00
2023-03-30 09:00:00,28.78336031,2023-03-30 09:00:00
2023-03-30 10:00:00,32.840719546,2023-03-30 10:00:00
2023-03-30 11:00:00,32.388404746,2023-03-30 11:00:00
2023-03-30 12:00:00,31.661852415,2023-03-30 12:00:00
2023-03-30 13:00:00,35.250178525,2023-03-30 13:00:00
2023-03-30 14:00:00,43.65217541,2023-03-30 14:00:00
2023-03-30 15:00:00,35.988271359,2023-03-30 15:00:00
2023-03-30 16:00:00,39.806736886,2023-03-30 16:00:00
2023-03-30 17:00:00,42.781488496,2023-03-30 17:00:00
2023-03-30 18:00:00,31.409766426,2023-03-30 18:00:00
2023-03-30 19:00:00,29.400632143,2023-03-30 19:00:00
2023-03-30 20:00:00,27.888425178,2023-03-30 20:00:00
2023-03-30 21:00:00,30.687177195,2023-03-30 21:00:00
2023-03-30 22:00:00,35.054848637,2023-03-30 22:00:00
2023-03-30 23:00:00,31.472956549,2023-03-30 23:00:00
2023-03-31 00:00:00,24.431103732,2023-03-31 00:00:00
2023-03-31 01:00:00,24.259522985,2023-03-31 01:00:00
2023-03-31 02:00:00,24.770119723,2023-03-31 02:00:00
2023-03-31 03:00:00,23.224209092,2023-03-31 03:00:00
2023-03-31 04:00:00,21.664100288,2023-03-31 04:00:00
2023-03-31 05:00:00,21.329522925,2023-03-31 05:00:00
2023-03-31 06:00:00,21.599589032,2023-03-31 06:00:00
2023-03-31 07:00:00,24.536437092,2023-03-31 07:00:00
2023-03-31 08:00:00,23.154557431,2023-03-31 08:00:00
2023-03-31 09:00:00,24.587807417,2023-03-31 09:00:00
2023-03-31 10:00:00,22.753889019,2023-03-31 10:00:00
2023-03-31 11:00:00,21.686061767,2023-03-31 11:00:00
2023-03-31 12:00:00,25.115815151,2023-03-31 12:00:00
2023-03-31 13:00:00,31.843787972,2023-03-31 13:00:00
2023-03-31 14:00:00,38.731495389,2023-03-31 14:00:00
2023-03-31 15:00:00,35.807058497,2023-03-31 15:00:00
2023-03-31 16:00:00,32.295708781,2023-03-31 16:00:00
2023-03-31 17:00:00,37.647165974,2023-03-31 17:00:00
2023-03-31 18:00:00,30.306539146,2023-03-31 18:00:00
2023-03-31 19:00:00,37.234624025,2023-03-31 19:00:00
2023-03-31 20:00:00,28.845911568,2023-03-31 20:00:00
2023-03-31 21:00:00,26.28551543,2023-03-31 21:00:00
2023-03-31 22:00:00,24.281154419,2023-03-31 22:00:00
2023-03-31 23:00:00,20.613723419,2023-03-31 23:00:00
2023-04-01 00:00:00,21.208484111,2023-04-01 00:00:00
2023-04-01 01:00:00,21.277923679,2023-04-01 01:00:00
2023-04-01 02:00:00,23.558126437,2023-04-01 02:00:00
2023-04-01 03:00:00,21.702877122,2023-04-01 03:00:00
2023-04-01 04:00:00,19.998461206,2023-04-01 04:00:00
2023-04-01 05:00:00,20.637592272,2023-04-01 05:00:00
2023-04-01 06:00:00,20.514595725,2023-04-01 06:00:00
2023-04-01 07:00:00,20.238781349,2023-04-01 07:00:00
2023-04-01 08:00:00,21.249310308,2023-04-01 08:00:00
2023-04-01 09:00:00,20.12996466,2023-04-01 09:00:00
2023-04-01 10:00:00,19.414495615,2023-04-01 10:00:00
2023-04-01 11:00:00,18.508319002,2023-04-01 11:00:00
2023-04-01 12:00:00,19.579761747,2023-04-01 12:00:00
2023-04-01 13:00:00,21.385201232,2023-04-01 13:00:00
2023-04-01 14:00:00,23.895749432,2023-04-01 14:00:00
2023-04-01 15:00:00,27.539049943,2023-04-01 15:00:00
2023-04-01 16:00:00,30.700012949,2023-04-01 16:00:00
2023-04-01 17:00:00,23.680970809,2023-04-01 17:00:00
2023-04-01 18:00:00,20.884160974,2023-04-01 18:00:00
2023-04-01 19:00:00,20.780585752,2023-04-01 19:00:00
2023-04-01 20:00:00,18.286437639,2023-04-01 20:00:00
2023-04-01 21:00:00,19.284554887,2023-04-01 21:00:00
2023-04-01 22:00:00,16.98783626,2023-04-01 22:00:00
2023-04-01 23:00:00,18.363982248,2023-04-01 23:00:00
2023-04-02 00:00:00,18.521032358,2023-04-02 00:00:00
2023-04-02 01:00:00,19.740026442,2023-04-02 01:00:00
2023-04-02 02:00:00,17.126145252,2023-04-02 02:00:00
2023-04-02 03:00:00,17.583280455,2023-04-02 03:00:00
2023-04-02 04:00:00,19.850442977,2023-04-02 04:00:00
2023-04-02 05:00:00,17.979819838,2023-04-02 05:00:00
2023-04-02 06:00:00,20.989822755,2023-04-02 06:00:00
2023-04-02 07:00:00,17.859335015,2023-04-02 07:00:00
2023-04-02 08:00:00,18.324440645,2023-04-02 08:00:00
2023-04-02 09:00:00,18.672344009,2023-04-02 09:00:00
2023-04-02 10:00:00,18.912976253,2023-04-02 10:00:00
2023-04-02 11:00:00,18.099281156,2023-04-02 11:00:00
2023-04-02 12:00:00,19.857531722,2023-04-02 12:00:00
2023-04-02 13:00:00,20.384087748,2023-04-02 13:00:00
2023-04-02 14:00:00,20.624882963,2023-04-02 14:00:00
2023-04-02 15:00:00,32.66565499,2023-04-02 15:00:00
2023-04-02 16:00:00,23.290972039,2023-04-02 16:00:00
2023-04-02 17:00:00,21.914097227,2023-04-02 17:00:00
2023-04-02 18:00:00,20.974032384,2023-04-02 18:00:00
2023-04-02 19:00:00,20.828938957,2023-04-02 19:00:00
2023-04-02 20:00:00,20.927761624,2023-04-02 20:00:00
2023-04-02 21:00:00,21.135084723,2023-04-02 21:00:00
2023-04-02 22:00:00,18.429463872,2023-04-02 22:00:00
2023-04-02 23:00:00,17.602039437,2023-04-02 23:00:00
2023-04-03 00:00:00,19.436183116,2023-04-03 00:00:00
2023-04-03 01:00:00,18.652273066,2023-04-03 01:00:00
2023-04-03 02:00:00,22.272878783,2023-04-03 02:00:00
2023-04-03 03:00:00,18.285198574,2023-04-03 03:00:00
2023-04-03 04:00:00,17.656782597,2023-04-03 04:00:00
2023-04-03 05:00:00,17.340027068,2023-04-03 05:00:00
2023-04-03 06:00:00,18.719661686,2023-04-03 06:00:00
2023-04-03 07:00:00,18.64413848,2023-04-03 07:00:00
2023-04-03 08:00:00,18.500752256,2023-04-03 08:00:00
2023-04-03 09:00:00,19.13063729,2023-04-03 09:00:00
2023-04-03 10:00:00,18.899004271,2023-04-03 10:00:00
2023-04-03 11:00:00,21.963701795,2023-04-03 11:00:00
2023-04-03 12:00:00,22.75493955,2023-04-03 12:00:00
2023-04-03 13:00:00,32.347902644,2023-04-03 13:00:00
2023-04-03 14:00:00,32.125538627,2023-04-03 14:00:00
2023-04-03 15:00:00,36.470333756,2023-04-03 15:00:00
2023-04-03 16:00:00,34.249791572,2023-04-03 16:00:00
2023-04-03 17:00:00,33.187504254,2023-04-03 17:00:00
2023-04-03 18:00:00,60.283438173,2023-04-03 18:00:00
2023-04-03 19:00:00,48.21553042,2023-04-03 19:00:00
2023-04-03 20:00:00,49.756989961,2023-04-03 20:00:00
2023-04-03 21:00:00,50.011349801,2023-04-03 21:00:00
2023-04-03 22:00:00,28.35314354,2023-04-03 22:00:00
2023-04-03 23:00:00,24.369180935,2023-04-03 23:00:00
2023-04-04 00:00:00,21.169291917,2023-04-04 00:00:00
2023-04-04 01:00:00,29.875162255,2023-04-04 01:00:00
2023-04-04 02:00:00,19.848938783,2023-04-04 02:00:00
2023-04-04 03:00:00,19.772727828,2023-04-04 03:00:00
2023-04-04 04:00:00,19.871679781,2023-04-04 04:00:00
2023-04-04 05:00:00,20.017957616,2023-04-04 05:00:00
2023-04-04 06:00:00,19.426024266,2023-04-04 06:00:00
2023-04-04 07:00:00,19.660827344,2023-04-04 07:00:00
2023-04-04 08:00:00,19.477950912,2023-04-04 08:00:00
2023-04-04 09:00:00,20.042431732,2023-04-04 09:00:00
2023-04-04 10:00:00,20.048740934,2023-04-04 10:00:00
2023-04-04 11:00:00,25.103572039,2023-04-04 11:00:00
2023-04-04 12:00:00,25.103332111,2023-04-04 12:00:00
2023-04-04 13:00:00,32.952021649,2023-04-04 13:00:00
2023-04-04 14:00:00,31.271384025,2023-04-04 14:00:00
2023-04-04 15:00:00,37.456397827,2023-04-04 15:00:00
2023-04-04 16:00:00,37.02956508,2023-04-04 16:00:00
2023-04-04 17:00:00,35.458314091,2023-04-04 17:00:00
2023-04-04 18:00:00,45.359148886,2023-04-04 18:00:00
2023-04-04 19:00:00,68.380633172,2023-04-04 19:00:00
2023-04-04 20:00:00,41.866646421,2023-04-04 20:00:00
2023-04-04 21:00:00,45.471194149,2023-04-04 21:00:00
2023-04-04 22:00:00,32.323365951,2023-04-04 22:00:00
2023-04-04 23:00:00,27.159530914,2023-04-04 23:00:00
2023-04-05 00:00:00,38.726881246,2023-04-05 00:00:00
2023-04-05 01:00:00,42.559730089,2023-04-05 01:00:00
2023-04-05 02:00:00,39.461516252,2023-04-05 02:00:00
2023-04-05 03:00:00,41.171368807,2023-04-05 03:00:00
2023-04-05 04:00:00,33.879601274,2023-04-05 04:00:00
2023-04-05 05:00:00,30.650367712,2023-04-05 05:00:00
2023-04-05 06:00:00,30.418600095,2023-04-05 06:00:00
2023-04-05 07:00:00,29.254695841,2023-04-05 07:00:00
2023-04-05 08:00:00,29.318830808,2023-04-05 08:00:00
2023-04-05 09:00:00,29.111895471,2023-04-05 09:00:00
2023-04-05 10:00:00,26.631589817,2023-04-05 10:00:00
2023-04-05 11:00:00,27.881053382,2023-04-05 11:00:00
2023-04-05 12:00:00,31.788092751,2023-04-05 12:00:00
2023-04-05 13:00:00,36.576055993,2023-04-05 13:00:00
2023-04-05 14:00:00,40.471354901,2023-04-05 14:00:00
2023-04-05 15:00:00,39.484935403,2023-04-05 15:00:00
2023-04-05 16:00:00,41.346634024,2023-04-05 16:00:00
2023-04-05 17:00:00,38.497046207,2023-04-05 17:00:00
2023-04-05 18:00:00,35.391566929,2023-04-05 18:00:00
2023-04-05 19:00:00,33.005926882,2023-04-05 19:00:00
2023-04-05 20:00:00,39.397329174,2023-04-05 20:00:00
2023-04-05 21:00:00,32.776833872,2023-04-05 21:00:00
2023-04-05 22:00:00,37.298616326,2023-04-05 22:00:00
2023-04-05 23:00:00,28.40000884,2023-04-05 23:00:00
2023-04-06 00:00:00,25.997023497,2023-04-06 00:00:00
2023-04-06 01:00:00,39.552821856,2023-04-06 01:00:00
2023-04-06 02:00:00,33.621890069,2023-04-06 02:00:00
2023-04-06 03:00:00,30.440583328,2023-04-06 03:00:00
2023-04-06 04:00:00,25.238676603,2023-04-06 04:00:00
2023-04-06 05:00:00,24.574227164,2023-04-06 05:00:00
2023-04-06 06:00:00,24.968432268,2023-04-06 06:00:00
2023-04-06 07:00:00,29.615002723,2023-04-06 07:00:00
2023-04-06 08:00:00,26.45943571,2023-04-06 08:00:00
2023-04-06 09:00:00,26.040859002,2023-04-06 09:00:00
2023-04-06 10:00:00,26.9846663,2023-04-06 10:00:00
2023-04-06 11:00:00,24.900628545,2023-04-06 11:00:00
2023-04-06 12:00:00,28.723485593,2023-04-06 12:00:00
2023-04-06 13:00:00,31.993102312,2023-04-06 13:00:00
2023-04-06 14:00:00,28.980629417,2023-04-06 14:00:00
2023-04-06 15:00:00,32.906734968,2023-04-06 15:00:00
2023-04-06 16:00:00,30.736649145,2023-04-06 16:00:00
2023-04-06 17:00:00,31.483158193,2023-04-06 17:00:00
2023-04-06 18:00:00,29.533928574,2023-04-06 18:00:00
2023-04-06 19:00:00,34.058791946,2023-04-06 19:00:00
2023-04-06 20:00:00,33.139712739,2023-04-06 20:00:00
2023-04-06 21:00:00,28.614017584,2023-04-06 21:00:00
2023-04-06 22:00:00,23.605652114,2023-04-06 22:00:00
2023-04-06 23:00:00,26.992937932,2023-04-06 23:00:00
2023-04-07 00:00:00,23.915513234,2023-04-07 00:00:00
2023-04-07 01:00:00,22.540886333,2023-04-07 01:00:00
2023-04-07 02:00:00,22.106753795,2023-04-07 02:00:00
2023-04-07 03:00:00,21.787541381,2023-04-07 03:00:00
2023-04-07 04:00:00,20.896546917,2023-04-07 04:00:00
2023-04-07 05:00:00,20.793046913,2023-04-07 05:00:00
2023-04-07 06:00:00,21.240942169,2023-04-07 06:00:00
2023-04-07 07:00:00,22.83932818,2023-04-07 07:00:00
2023-04-07 08:00:00,21.813843289,2023-04-07 08:00:00
2023-04-07 09:00:00,20.893528125,2023-04-07 09:00:00
2023-04-07 10:00:00,20.253728219,2023-04-07 10:00:00
2023-04-07 11:00:00,21.28499498,2023-04-07 11:00:00
2023-04-07 12:00:00,22.011403872,2023-04-07 12:00:00
2023-04-07 13:00:00,26.572376863,2023-04-07 13:00:00
2023-04-07 14:00:00,25.597932103,2023-04-07 14:00:00
2023-04-07 15:00:00,47.899916501,2023-04-07 15:00:00
2023-04-07 16:00:00,30.571281588,2023-04-07 16:00:00
2023-04-07 17:00:00,29.230004105,2023-04-07 17:00:00
2023-04-07 18:00:00,23.94924889,2023-04-07 18:00:00
2023-04-07 19:00:00,25.087966294,2023-04-07 19:00:00
2023-04-07 20:00:00,22.359549285,2023-04-07 20:00:00
2023-04-07 21:00:00,21.279660285,2023-04-07 21:00:00
2023-04-07 22:00:00,21.791178017,2023-04-07 22:00:00
2023-04-07 23:00:00,21.126527976,2023-04-07 23:00:00
2023-04-08 00:00:00,21.661018329,2023-04-08 00:00:00
2023-04-08 01:00:00,20.339626014,2023-04-08 01:00:00
2023-04-08 02:00:00,21.161775042,2023-04-08 02:00:00
2023-04-08 03:00:00,20.487690309,2023-04-08 03:00:00
2023-04-08 04:00:00,20.614855882,2023-04-08 04:00:00
2023-04-08 05:00:00,19.764066826,2023-04-08 05:00:00
2023-04-08 06:00:00,21.09861158,2023-04-08 06:00:00
2023-04-08 07:00:00,20.845134908,2023-04-08 07:00:00
2023-04-08 08:00:00,21.221636618,2023-04-08 08:00:00
2023-04-08 09:00:00,20.219570286,2023-04-08 09:00:00
2023-04-08 10:00:00,19.833438264,2023-04-08 10:00:00
2023-04-08 11:00:00,20.081974453,2023-04-08 11:00:00
2023-04-08 12:00:00,20.357073672,2023-04-08 12:00:00
2023-04-08 13:00:00,19.899529216,2023-04-08 13:00:00
2023-04-08 14:00:00,21.147306,2023-04-08 14:00:00
2023-04-08 15:00:00,23.04705562,2023-04-08 15:00:00
2023-04-08 16:00:00,20.325660181,2023-04-08 16:00:00
2023-04-08 17:00:00,20.241107636,2023-04-08 17:00:00
2023-04-08 18:00:00,31.008941196,2023-04-08 18:00:00
2023-04-08 19:00:00,20.11545048,2023-04-08 19:00:00
2023-04-08 20:00:00,22.729951077,2023-04-08 20:00:00
2023-04-08 21:00:00,20.417006478,2023-04-08 21:00:00
2023-04-08 22:00:00,19.242804639,2023-04-08 22:00:00
2023-04-08 23:00:00,20.147550289,2023-04-08 23:00:00
2023-04-09 00:00:00,20.024545664,2023-04-09 00:00:00
2023-04-09 01:00:00,18.659515517,2023-04-09 01:00:00
2023-04-09 02:00:00,19.824718907,2023-04-09 02:00:00
2023-04-09 03:00:00,19.710249367,2023-04-09 03:00:00
2023-04-09 04:00:00,19.893676467,2023-04-09 04:00:00
2023-04-09 05:00:00,19.617343087,2023-04-09 05:00:00
2023-04-09 06:00:00,20.254436302,2023-04-09 06:00:00
2023-04-09 07:00:00,21.169427168,2023-04-09 07:00:00
2023-04-09 08:00:00,20.649915787,2023-04-09 08:00:00
2023-04-09 09:00:00,20.436163843,2023-04-09 09:00:00
2023-04-09 10:00:00,20.508202879,2023-04-09 10:00:00
2023-04-09 11:00:00,20.374594432,2023-04-09 11:00:00
2023-04-09 12:00:00,20.331034507,2023-04-09 12:00:00
2023-04-09 13:00:00,22.09454189,2023-04-09 13:00:00
2023-04-09 14:00:00,21.378884038,2023-04-09 14:00:00
2023-04-09 15:00:00,21.47808671,2023-04-09 15:00:00
2023-04-09 16:00:00,23.038048352,2023-04-09 16:00:00
2023-04-09 17:00:00,21.658167135,2023-04-09 17:00:00
2023-04-09 18:00:00,24.001982578,2023-04-09 18:00:00
2023-04-09 19:00:00,20.594878895,2023-04-09 19:00:00
2023-04-09 20:00:00,19.537211082,2023-04-09 20:00:00
2023-04-09 21:00:00,19.809506862,2023-04-09 21:00:00
2023-04-09 22:00:00,21.902928931,2023-04-09 22:00:00
2023-04-09 23:00:00,20.621930065,2023-04-09 23:00:00
2023-04-10 00:00:00,19.337951653,2023-04-10 00:00:00
2023-04-10 01:00:00,23.040525148,2023-04-10 01:00:00
2023-04-10 02:00:00,21.766490314,2023-04-10 02:00:00
