start_time,datetime,fees_tips_total,fees_tips_total_usd
2023-01-10 20:00:00,2023-01-10 20:00:00,16.924126019787835,22717.057537237662
2023-01-10 21:00:00,2023-01-10 21:00:00,17.877470954013077,23939.022191300817
2023-01-10 22:00:00,2023-01-10 22:00:00,18.275647919408534,24392.70144162493
2023-01-10 23:00:00,2023-01-10 23:00:00,21.315660938041287,28468.824562487003
2023-01-11 00:00:00,2023-01-11 00:00:00,18.812706105001094,25167.872390528373
2023-01-11 01:00:00,2023-01-11 01:00:00,15.962135923287208,21355.95743302725
2023-01-11 02:00:00,2023-01-11 02:00:00,15.035081421138772,19999.9600959325
2023-01-11 03:00:00,2023-01-11 03:00:00,16.297432425764512,21694.9634997976
2023-01-11 04:00:00,2023-01-11 04:00:00,14.787997087939472,19677.10220093296
2023-01-11 05:00:00,2023-01-11 05:00:00,12.48880605653182,16618.683934306537
2023-01-11 06:00:00,2023-01-11 06:00:00,12.36407840711381,16489.68913971727
2023-01-11 07:00:00,2023-01-11 07:00:00,9.493851707678592,12680.96293221752
2023-01-11 08:00:00,2023-01-11 08:00:00,10.65177993305872,14214.95037474069
2023-01-11 09:00:00,2023-01-11 09:00:00,11.11964657465899,14847.630828361878
2023-01-11 10:00:00,2023-01-11 10:00:00,13.532924982088174,18082.852673417867
2023-01-11 11:00:00,2023-01-11 11:00:00,12.431561424090958,16618.399763572765
2023-01-11 12:00:00,2023-01-11 12:00:00,12.474694781402931,16623.397923231394
2023-01-11 13:00:00,2023-01-11 13:00:00,18.036531262471847,24045.93026000797
2023-01-11 14:00:00,2023-01-11 14:00:00,15.30590184059982,20397.714124003392
2023-01-11 15:00:00,2023-01-11 15:00:00,20.656050397503996,27331.044447575863
2023-01-11 16:00:00,2023-01-11 16:00:00,31.611337585932812,41885.56040788394
2023-01-11 17:00:00,2023-01-11 17:00:00,52.197710494686895,69294.52642122703
2023-01-11 18:00:00,2023-01-11 18:00:00,27.524062730509545,36823.99733236587
2023-01-11 19:00:00,2023-01-11 19:00:00,18.38684646064639,24696.05672988938
2023-01-11 20:00:00,2023-01-11 20:00:00,19.60612178367535,26303.04794048781
2023-01-11 21:00:00,2023-01-11 21:00:00,17.990540603345675,24157.809368894068
2023-01-11 22:00:00,2023-01-11 22:00:00,24.46736147641784,33013.03030536409
2023-01-11 23:00:00,2023-01-11 23:00:00,41.47876714645685,57645.399704094685
2023-01-12 00:00:00,2023-01-12 00:00:00,32.34870653804363,45766.532518588014
2023-01-12 01:00:00,2023-01-12 01:00:00,19.35327553913791,27130.402724038035
2023-01-12 02:00:00,2023-01-12 02:00:00,14.190084594710958,19862.676499582332
2023-01-12 03:00:00,2023-01-12 03:00:00,15.18776207049517,21281.785757624573
2023-01-12 04:00:00,2023-01-12 04:00:00,13.72527549399161,19259.75383817254
2023-01-12 05:00:00,2023-01-12 05:00:00,15.330573631169822,21390.092655538203
2023-01-12 06:00:00,2023-01-12 06:00:00,12.306122334073864,17218.372042732317
2023-01-12 07:00:00,2023-01-12 07:00:00,12.260496412916329,17144.70283117661
2023-01-12 08:00:00,2023-01-12 08:00:00,12.419882049059307,17397.085998660754
2023-01-12 09:00:00,2023-01-12 09:00:00,9.834810467640011,13769.376555957711
2023-01-12 10:00:00,2023-01-12 10:00:00,10.89781545594592,15254.261257078631
2023-01-12 11:00:00,2023-01-12 11:00:00,13.395459654813626,18726.45843750261
2023-01-12 12:00:00,2023-01-12 12:00:00,12.259076884829016,17159.291735006835
2023-01-12 13:00:00,2023-01-12 13:00:00,68.21032462634736,95869.46926685212
2023-01-12 14:00:00,2023-01-12 14:00:00,24.919718989891873,34419.070347240384
2023-01-12 15:00:00,2023-01-12 15:00:00,17.445010749700188,24183.436421050257
2023-01-12 16:00:00,2023-01-12 16:00:00,15.896920473075289,22047.94159160764
2023-01-12 17:00:00,2023-01-12 17:00:00,33.47212908033076,47832.572507620054
2023-01-12 18:00:00,2023-01-12 18:00:00,22.96056009512371,32653.587840329717
2023-01-12 19:00:00,2023-01-12 19:00:00,26.428800499674264,37682.199574301274
2023-01-12 20:00:00,2023-01-12 20:00:00,23.09920419343198,33115.03163045248
2023-01-12 21:00:00,2023-01-12 21:00:00,23.803580453701613,33954.43996342256
2023-01-12 22:00:00,2023-01-12 22:00:00,23.739041757768035,33776.23992688865
2023-01-12 23:00:00,2023-01-12 23:00:00,19.516536374230068,27636.20570841388
2023-01-13 00:00:00,2023-01-13 00:00:00,18.07787937946072,25432.19937645436
2023-01-13 01:00:00,2023-01-13 01:00:00,14.630859499205974,20590.762980875825
2023-01-13 02:00:00,2023-01-13 02:00:00,14.24588130016272,20074.920926305524
2023-01-13 03:00:00,2023-01-13 03:00:00,14.942132499306105,21145.267319750117
2023-01-13 04:00:00,2023-01-13 04:00:00,12.454352653183898,17571.546137505313
2023-01-13 05:00:00,2023-01-13 05:00:00,13.601967143650365,19134.663597035807
2023-01-13 06:00:00,2023-01-13 06:00:00,13.381676858412373,18882.90174757872
2023-01-13 07:00:00,2023-01-13 07:00:00,14.978121851170991,21092.140895334283
2023-01-13 08:00:00,2023-01-13 08:00:00,11.002331066157064,15482.580999996577
2023-01-13 09:00:00,2023-01-13 09:00:00,12.147901330170466,17126.412289656575
2023-01-13 10:00:00,2023-01-13 10:00:00,15.791918093240929,22370.679186780744
2023-01-13 11:00:00,2023-01-13 11:00:00,13.289045764430206,18735.697269415217
2023-01-13 12:00:00,2023-01-13 12:00:00,13.81857334347623,19439.568692151817
2023-01-13 13:00:00,2023-01-13 13:00:00,12.827094952480214,18018.399956307672
2023-01-13 14:00:00,2023-01-13 14:00:00,16.341342242037705,23038.79883502535
2023-01-13 15:00:00,2023-01-13 15:00:00,28.376725495009627,40348.858387174914
2023-01-13 16:00:00,2023-01-13 16:00:00,25.018976405958988,35317.061441988815
2023-01-13 17:00:00,2023-01-13 17:00:00,21.908597410649683,31047.758395077035
2023-01-13 18:00:00,2023-01-13 18:00:00,45.666576201021314,64684.85390365076
2023-01-13 19:00:00,2023-01-13 19:00:00,21.701574102494856,30823.226973365297
2023-01-13 20:00:00,2023-01-13 20:00:00,38.88907039176282,55484.055560127556
2023-01-13 21:00:00,2023-01-13 21:00:00,29.80294546633153,43378.04727204955
2023-01-13 22:00:00,2023-01-13 22:00:00,28.528155279227907,41470.45469281743
2023-01-13 23:00:00,2023-01-13 23:00:00,20.489921670512384,29742.81984631109
2023-01-14 00:00:00,2023-01-14 00:00:00,94.84802597996664,146154.53197160087
2023-01-14 01:00:00,2023-01-14 01:00:00,32.979767032206276,51198.63489326713
2023-01-14 02:00:00,2023-01-14 02:00:00,20.767744657342742,32368.775968945924
2023-01-14 03:00:00,2023-01-14 03:00:00,19.129751363851103,29789.790938409744
2023-01-14 04:00:00,2023-01-14 04:00:00,19.104054376006385,29679.54407205822
2023-01-14 05:00:00,2023-01-14 05:00:00,15.357897438607298,23753.089542685295
2023-01-14 06:00:00,2023-01-14 06:00:00,15.101250035019934,23514.08743931774
2023-01-14 07:00:00,2023-01-14 07:00:00,14.88222696605222,23121.279799730422
2023-01-14 08:00:00,2023-01-14 08:00:00,15.778186951894652,24663.668849828216
2023-01-14 09:00:00,2023-01-14 09:00:00,44.48355389925879,67794.33609462637
2023-01-14 10:00:00,2023-01-14 10:00:00,15.594424260537698,23748.160915095865
2023-01-14 11:00:00,2023-01-14 11:00:00,16.959965421231814,25960.855515771866
2023-01-14 12:00:00,2023-01-14 12:00:00,16.924537438761593,26046.009533608747
2023-01-14 13:00:00,2023-01-14 13:00:00,20.71684056198596,31782.11609428379
2023-01-14 14:00:00,2023-01-14 14:00:00,27.82363500324004,42368.453582961025
2023-01-14 15:00:00,2023-01-14 15:00:00,15.876823116028184,24222.56149306132
2023-01-14 16:00:00,2023-01-14 16:00:00,15.94353963224651,24381.963660923753
2023-01-14 17:00:00,2023-01-14 17:00:00,28.726996412851552,43927.599764146944
2023-01-14 18:00:00,2023-01-14 18:00:00,16.700730896160746,25613.40802174131
2023-01-14 19:00:00,2023-01-14 19:00:00,17.62651366675172,26964.642915703986
2023-01-14 20:00:00,2023-01-14 20:00:00,13.240288238584716,20329.636569543713
2023-01-14 21:00:00,2023-01-14 21:00:00,14.831400033908253,22824.27805847718
2023-01-14 22:00:00,2023-01-14 22:00:00,32.767139138673244,50821.224351075536
2023-01-14 23:00:00,2023-01-14 23:00:00,17.4608901229085,27064.381519885632
2023-01-15 00:00:00,2023-01-15 00:00:00,22.68633863836647,34670.98289197299
2023-01-15 01:00:00,2023-01-15 01:00:00,13.527299789009367,20681.50729132696
2023-01-15 02:00:00,2023-01-15 02:00:00,12.10215386272941,18426.09480696161
2023-01-15 03:00:00,2023-01-15 03:00:00,15.527650992006208,23689.21835013627
2023-01-15 04:00:00,2023-01-15 04:00:00,11.376790360117248,17374.345928942505
2023-01-15 05:00:00,2023-01-15 05:00:00,8.797327910724372,13449.053625363207
2023-01-15 06:00:00,2023-01-15 06:00:00,12.076873353176984,18432.568542786576
2023-01-15 07:00:00,2023-01-15 07:00:00,13.826662332726578,21148.017090132875
2023-01-15 08:00:00,2023-01-15 08:00:00,12.734123628564843,19397.263912060564
2023-01-15 09:00:00,2023-01-15 09:00:00,12.79443662594053,19611.74863793955
2023-01-15 10:00:00,2023-01-15 10:00:00,12.651602213941189,19385.380657930633
2023-01-15 11:00:00,2023-01-15 11:00:00,13.065738733490743,20041.443239209708
2023-01-15 12:00:00,2023-01-15 12:00:00,12.707109202324174,19473.818575517977
2023-01-15 13:00:00,2023-01-15 13:00:00,17.605900085173477,26974.932991302805
2023-01-15 14:00:00,2023-01-15 14:00:00,14.528521899089592,22379.193208449095
2023-01-15 15:00:00,2023-01-15 15:00:00,28.903814455366696,44989.132277216355
2023-01-15 16:00:00,2023-01-15 16:00:00,19.497224484625637,30137.823683799987
2023-01-15 17:00:00,2023-01-15 17:00:00,25.93408042467551,40248.179195683624
2023-01-15 18:00:00,2023-01-15 18:00:00,25.661734997425206,39729.82049650667
2023-01-15 19:00:00,2023-01-15 19:00:00,16.48081330112352,25548.342327103608
2023-01-15 20:00:00,2023-01-15 20:00:00,18.58770748082859,28882.018896737092
2023-01-15 21:00:00,2023-01-15 21:00:00,24.911016100681692,38668.31419031149
2023-01-15 22:00:00,2023-01-15 22:00:00,24.237435582205105,37769.2893832903
2023-01-15 23:00:00,2023-01-15 23:00:00,15.89340280615881,24679.28710799969
2023-01-16 00:00:00,2023-01-16 00:00:00,17.846217225390347,27796.232823982617
2023-01-16 01:00:00,2023-01-16 01:00:00,23.927845209565355,37520.944142200955
2023-01-16 02:00:00,2023-01-16 02:00:00,16.94739172834482,26652.71074052701
2023-01-16 03:00:00,2023-01-16 03:00:00,17.050282945170682,26760.572851956655
2023-01-16 04:00:00,2023-01-16 04:00:00,11.268908050625184,17725.021168231473
2023-01-16 05:00:00,2023-01-16 05:00:00,14.077167916327282,22202.663491858897
2023-01-16 06:00:00,2023-01-16 06:00:00,21.559282600478465,33885.85488146778
2023-01-16 07:00:00,2023-01-16 07:00:00,13.10256140119304,20520.029974301426
2023-01-16 08:00:00,2023-01-16 08:00:00,34.88264623630227,53645.489605526425
2023-01-16 09:00:00,2023-01-16 09:00:00,11.148702130963724,17233.103849722633
2023-01-16 10:00:00,2023-01-16 10:00:00,12.38556321939116,19165.553288395862
2023-01-16 11:00:00,2023-01-16 11:00:00,17.216648170656907,26557.619189358757
2023-01-16 12:00:00,2023-01-16 12:00:00,13.292543576532736,20462.705064846985
2023-01-16 13:00:00,2023-01-16 13:00:00,14.210678355494151,21955.535757041795
2023-01-16 14:00:00,2023-01-16 14:00:00,21.55130100379261,33251.1317167607
2023-01-16 15:00:00,2023-01-16 15:00:00,21.88229030634702,33922.69726874216
2023-01-16 16:00:00,2023-01-16 16:00:00,32.6230750091501,50617.3118938655
2023-01-16 17:00:00,2023-01-16 17:00:00,24.66316544280737,38518.515444254816
2023-01-16 18:00:00,2023-01-16 18:00:00,24.10721050279408,37915.63235832859
2023-01-16 19:00:00,2023-01-16 19:00:00,20.553344697631797,32704.8982706315
2023-01-16 20:00:00,2023-01-16 20:00:00,20.555164544223008,32627.526458715223
2023-01-16 21:00:00,2023-01-16 21:00:00,29.16184295451108,46072.25632767291
2023-01-16 22:00:00,2023-01-16 22:00:00,17.66313310051202,27899.249712348443
2023-01-16 23:00:00,2023-01-16 23:00:00,128.816594715421,203136.95036206863
2023-01-17 00:00:00,2023-01-17 00:00:00,20.10769598687991,31500.179570496897
2023-01-17 01:00:00,2023-01-17 01:00:00,19.04225204310054,29634.34543059575
2023-01-17 02:00:00,2023-01-17 02:00:00,11.867935499136,18545.671198990083
2023-01-17 03:00:00,2023-01-17 03:00:00,12.138232626628886,18985.386592431103
2023-01-17 04:00:00,2023-01-17 04:00:00,14.715836887598751,23076.861423124115
2023-01-17 05:00:00,2023-01-17 05:00:00,18.262067372337683,28678.96089452089
2023-01-17 06:00:00,2023-01-17 06:00:00,14.314557522368132,22325.52160688979
2023-01-17 07:00:00,2023-01-17 07:00:00,10.703218426153038,16733.891422822668
2023-01-17 08:00:00,2023-01-17 08:00:00,12.888325919940776,20226.65990325743
2023-01-17 09:00:00,2023-01-17 09:00:00,15.022098853889196,23509.805430992343
2023-01-17 10:00:00,2023-01-17 10:00:00,10.824073585661552,16908.989418320976
2023-01-17 11:00:00,2023-01-17 11:00:00,13.05278018561318,20485.435138112935
2023-01-17 12:00:00,2023-01-17 12:00:00,15.149304589022291,23795.556943867763
2023-01-17 13:00:00,2023-01-17 13:00:00,14.249767266625344,22384.92545633862
2023-01-17 14:00:00,2023-01-17 14:00:00,25.669089673109983,40585.21985183476
2023-01-17 15:00:00,2023-01-17 15:00:00,19.51818837603632,30671.38476501648
2023-01-17 16:00:00,2023-01-17 16:00:00,22.075699018125107,34752.89514525557
2023-01-17 17:00:00,2023-01-17 17:00:00,21.071888323788254,33279.4474415884
2023-01-17 18:00:00,2023-01-17 18:00:00,20.99533170272551,33502.64993021234
2023-01-17 19:00:00,2023-01-17 19:00:00,16.017891067597997,25450.299056773063
2023-01-17 20:00:00,2023-01-17 20:00:00,21.28778639237314,33764.87324734597
2023-01-17 21:00:00,2023-01-17 21:00:00,32.66309040127259,51642.4286145126
2023-01-17 22:00:00,2023-01-17 22:00:00,19.376753142939368,30494.83883785024
2023-01-17 23:00:00,2023-01-17 23:00:00,24.47833706843183,38333.30958056575
2023-01-18 00:00:00,2023-01-18 00:00:00,17.30152940620593,27179.39667597694
2023-01-18 01:00:00,2023-01-18 01:00:00,18.280813786945764,28913.525021918977
2023-01-18 02:00:00,2023-01-18 02:00:00,18.493605619364924,29296.125028021568
2023-01-18 03:00:00,2023-01-18 03:00:00,20.48219981459565,32405.13488135686
2023-01-18 04:00:00,2023-01-18 04:00:00,43.11076816402228,68332.68532930159
2023-01-18 05:00:00,2023-01-18 05:00:00,13.115889544666867,20821.09737084156
2023-01-18 06:00:00,2023-01-18 06:00:00,12.630792805850174,19986.06178685739
2023-01-18 07:00:00,2023-01-18 07:00:00,13.646778657114064,21600.906839114636
2023-01-18 08:00:00,2023-01-18 08:00:00,13.24296321346522,20883.652424151776
2023-01-18 09:00:00,2023-01-18 09:00:00,13.961095841910018,22035.877085707525
2023-01-18 10:00:00,2023-01-18 10:00:00,12.847742129716735,20219.550728706596
2023-01-18 11:00:00,2023-01-18 11:00:00,14.214346986818692,22397.768711830024
2023-01-18 12:00:00,2023-01-18 12:00:00,15.854069278409323,25051.258131970662
2023-01-18 13:00:00,2023-01-18 13:00:00,20.897390070395385,33310.609561832774
2023-01-18 14:00:00,2023-01-18 14:00:00,26.481556698788008,42200.72410546525
2023-01-18 15:00:00,2023-01-18 15:00:00,45.980034424014214,71248.3930334042
2023-01-18 16:00:00,2023-01-18 16:00:00,57.478798805153595,88430.0215518062
2023-01-18 17:00:00,2023-01-18 17:00:00,41.45334633983125,63895.16153070981
2023-01-18 18:00:00,2023-01-18 18:00:00,29.459714911820836,45433.84533936841
2023-01-18 19:00:00,2023-01-18 19:00:00,21.996496353545556,33909.94528321028
2023-01-18 20:00:00,2023-01-18 20:00:00,24.979844770140385,37996.46798404201
2023-01-18 21:00:00,2023-01-18 21:00:00,21.879943472488637,33452.62108764853
2023-01-18 22:00:00,2023-01-18 22:00:00,22.884095132942917,35047.145893940746
2023-01-18 23:00:00,2023-01-18 23:00:00,60.49146989045365,91447.4868113191
2023-01-19 00:00:00,2023-01-19 00:00:00,24.732836799178113,37496.228680697415
2023-01-19 01:00:00,2023-01-19 01:00:00,15.994491477694137,24292.26939945212
2023-01-19 02:00:00,2023-01-19 02:00:00,16.881947718238454,25749.98063251415
2023-01-19 03:00:00,2023-01-19 03:00:00,15.59547614718962,23788.16756488607
2023-01-19 04:00:00,2023-01-19 04:00:00,12.412228040165276,18974.653779684708
2023-01-19 05:00:00,2023-01-19 05:00:00,10.526484953072089,16084.560115231949
2023-01-19 06:00:00,2023-01-19 06:00:00,12.66525897942562,19385.18163773751
2023-01-19 07:00:00,2023-01-19 07:00:00,11.814764678110487,18059.983669528883
2023-01-19 08:00:00,2023-01-19 08:00:00,10.824247419392876,16529.023942768286
2023-01-19 09:00:00,2023-01-19 09:00:00,12.148572607664528,18556.80682900676
2023-01-19 10:00:00,2023-01-19 10:00:00,10.852927386768346,16556.91583015468
2023-01-19 11:00:00,2023-01-19 11:00:00,11.845897998766825,18004.276674446406
2023-01-19 12:00:00,2023-01-19 12:00:00,13.173695620181634,20016.468824965992
2023-01-19 13:00:00,2023-01-19 13:00:00,17.07107953544333,26035.102289372324
2023-01-19 14:00:00,2023-01-19 14:00:00,15.48152766598694,23730.829645083657
2023-01-19 15:00:00,2023-01-19 15:00:00,23.964690136533797,36734.228750257105
2023-01-19 16:00:00,2023-01-19 16:00:00,18.23160243007222,27982.42110965296
2023-01-19 17:00:00,2023-01-19 17:00:00,31.25920131388912,47807.57076349013
2023-01-19 18:00:00,2023-01-19 18:00:00,18.433924207024937,28370.107950265112
2023-01-19 19:00:00,2023-01-19 19:00:00,20.813679782597227,32296.97989466744
2023-01-19 20:00:00,2023-01-19 20:00:00,18.291201607734216,28490.660497782577
2023-01-19 21:00:00,2023-01-19 21:00:00,17.74786055977772,27427.371611448732
2023-01-19 22:00:00,2023-01-19 22:00:00,19.392609685645542,30080.60196668139
2023-01-19 23:00:00,2023-01-19 23:00:00,11.313234462514387,17548.725919424032
2023-01-20 00:00:00,2023-01-20 00:00:00,14.950212797838123,23141.482604658413
2023-01-20 01:00:00,2023-01-20 01:00:00,13.31504046317168,20722.486143310776
2023-01-20 02:00:00,2023-01-20 02:00:00,14.411449164326138,22390.432913331275
2023-01-20 03:00:00,2023-01-20 03:00:00,13.9480416054743,21682.290127005457
2023-01-20 04:00:00,2023-01-20 04:00:00,15.631990476512538,24182.074660287333
2023-01-20 05:00:00,2023-01-20 05:00:00,11.551656134201608,17874.418775898394
2023-01-20 06:00:00,2023-01-20 06:00:00,11.245235934300336,17376.053493784253
2023-01-20 07:00:00,2023-01-20 07:00:00,12.04106566369681,18673.699869577817
2023-01-20 08:00:00,2023-01-20 08:00:00,11.574877700493138,17969.091234099775
2023-01-20 09:00:00,2023-01-20 09:00:00,11.98017218144472,18600.22546905917
2023-01-20 10:00:00,2023-01-20 10:00:00,11.276922988853936,17509.72916398157
2023-01-20 11:00:00,2023-01-20 11:00:00,10.60452553662812,16432.078096874884
2023-01-20 12:00:00,2023-01-20 12:00:00,12.940288147782985,20163.864316860603
2023-01-20 13:00:00,2023-01-20 13:00:00,15.667185185079152,24351.54822156476
2023-01-20 14:00:00,2023-01-20 14:00:00,24.07286867164757,37572.392825758354
2023-01-20 15:00:00,2023-01-20 15:00:00,17.71717410355916,27704.582017975037
2023-01-20 16:00:00,2023-01-20 16:00:00,41.12074060258941,65200.67480523739
2023-01-20 17:00:00,2023-01-20 17:00:00,18.437502135825326,29351.019651099537
2023-01-20 18:00:00,2023-01-20 18:00:00,23.52962797310637,37457.72586746578
2023-01-20 19:00:00,2023-01-20 19:00:00,17.008504609494786,27220.72846953838
2023-01-20 20:00:00,2023-01-20 20:00:00,34.03576063682723,55845.14068068645
2023-01-20 21:00:00,2023-01-20 21:00:00,20.857307749313776,34137.11465249248
2023-01-20 22:00:00,2023-01-20 22:00:00,28.10497870387585,46424.88205426922
2023-01-20 23:00:00,2023-01-20 23:00:00,36.61345908973741,60747.53022322324
2023-01-21 00:00:00,2023-01-21 00:00:00,22.641311052473277,37475.96769963222
2023-01-21 01:00:00,2023-01-21 01:00:00,14.118601016323607,23332.198455461756
2023-01-21 02:00:00,2023-01-21 02:00:00,17.4115770600086,28711.238782969023
2023-01-21 03:00:00,2023-01-21 03:00:00,15.376837614191118,25357.4516166792
2023-01-21 04:00:00,2023-01-21 04:00:00,12.60718408514111,20811.414141473317
2023-01-21 05:00:00,2023-01-21 05:00:00,17.036348866212766,28046.716910792475
2023-01-21 06:00:00,2023-01-21 06:00:00,23.943443596419417,39584.33077379969
2023-01-21 07:00:00,2023-01-21 07:00:00,11.079003627994654,18295.93819143633
2023-01-21 08:00:00,2023-01-21 08:00:00,15.794807771420976,26029.775556718552
2023-01-21 09:00:00,2023-01-21 09:00:00,16.694595873458216,27753.73644967536
2023-01-21 10:00:00,2023-01-21 10:00:00,32.73023355942093,53728.22407503312
2023-01-21 11:00:00,2023-01-21 11:00:00,13.769932666437263,22678.621979790452
2023-01-21 12:00:00,2023-01-21 12:00:00,14.512784238186848,24075.579870042056
2023-01-21 13:00:00,2023-01-21 13:00:00,25.522918146089413,42133.2481092292
2023-01-21 14:00:00,2023-01-21 14:00:00,14.470864566046616,23859.31315070357
2023-01-21 15:00:00,2023-01-21 15:00:00,22.310380918129393,36749.467712259815
2023-01-21 16:00:00,2023-01-21 16:00:00,16.42195050633255,27222.549823597234
2023-01-21 17:00:00,2023-01-21 17:00:00,20.839744060432693,34496.68265117927
2023-01-21 18:00:00,2023-01-21 18:00:00,17.67619700442637,29371.06919574003
2023-01-21 19:00:00,2023-01-21 19:00:00,18.11029096170144,30127.558806619843
2023-01-21 20:00:00,2023-01-21 20:00:00,18.7147106035977,30960.653928714753
2023-01-21 21:00:00,2023-01-21 21:00:00,14.674112258799251,24408.015981971188
2023-01-21 22:00:00,2023-01-21 22:00:00,13.351249615207744,21744.49871959992
2023-01-21 23:00:00,2023-01-21 23:00:00,22.127305491807448,35993.64101428271
2023-01-22 00:00:00,2023-01-22 00:00:00,18.77154757184694,30642.274729797617
2023-01-22 01:00:00,2023-01-22 01:00:00,15.662034472243436,25441.854496239062
2023-01-22 02:00:00,2023-01-22 02:00:00,13.158190210978002,21265.20068819552
2023-01-22 03:00:00,2023-01-22 03:00:00,10.009474633278757,16242.223933111773
2023-01-22 04:00:00,2023-01-22 04:00:00,9.652037737425152,15696.706228166198
2023-01-22 05:00:00,2023-01-22 05:00:00,9.2361885822322,15036.824453562607
2023-01-22 06:00:00,2023-01-22 06:00:00,9.341036318145536,15214.243023537969
2023-01-22 07:00:00,2023-01-22 07:00:00,9.25650244368351,15058.48645125291
2023-01-22 08:00:00,2023-01-22 08:00:00,10.911425284261552,17800.640078106248
2023-01-22 09:00:00,2023-01-22 09:00:00,10.43795804055526,16963.937856947337
2023-01-22 10:00:00,2023-01-22 10:00:00,13.06435163136549,21240.181162119767
2023-01-22 11:00:00,2023-01-22 11:00:00,11.244358892819015,18272.219190444685
2023-01-22 12:00:00,2023-01-22 12:00:00,11.545299637094248,18866.55311882529
2023-01-22 13:00:00,2023-01-22 13:00:00,13.258801300474392,21643.249826925272
2023-01-22 14:00:00,2023-01-22 14:00:00,15.850157516292043,26042.851716015663
2023-01-22 15:00:00,2023-01-22 15:00:00,25.402701761175596,41553.75507366706
2023-01-22 16:00:00,2023-01-22 16:00:00,17.425786160857047,28526.08418757893
2023-01-22 17:00:00,2023-01-22 17:00:00,16.314794410215207,27029.154938780364
2023-01-22 18:00:00,2023-01-22 18:00:00,18.98460547168748,31265.97545829469
2023-01-22 19:00:00,2023-01-22 19:00:00,15.653038170967898,25596.531847845083
2023-01-22 20:00:00,2023-01-22 20:00:00,25.14510132424626,40589.441625995714
2023-01-22 21:00:00,2023-01-22 21:00:00,17.909975336125623,29153.506244225893
2023-01-22 22:00:00,2023-01-22 22:00:00,18.578245637090728,30251.25799531395
2023-01-22 23:00:00,2023-01-22 23:00:00,12.5616005799419,20447.033049069574
2023-01-23 00:00:00,2023-01-23 00:00:00,14.559002081290137,23816.68288061203
2023-01-23 01:00:00,2023-01-23 01:00:00,13.066673065836902,21381.88908140707
2023-01-23 02:00:00,2023-01-23 02:00:00,11.974031567167884,19648.625928002883
2023-01-23 03:00:00,2023-01-23 03:00:00,17.803795073825494,29032.776641514953
2023-01-23 04:00:00,2023-01-23 04:00:00,12.359702332123424,20223.517022418044
2023-01-23 05:00:00,2023-01-23 05:00:00,10.608865361286009,17321.351026910477
2023-01-23 06:00:00,2023-01-23 06:00:00,8.990204210216874,14718.891122497089
2023-01-23 07:00:00,2023-01-23 07:00:00,11.225084470215002,18336.456862747884
2023-01-23 08:00:00,2023-01-23 08:00:00,10.604983206386027,17304.011240189953
2023-01-23 09:00:00,2023-01-23 09:00:00,9.09062734131019,14861.950523378302
2023-01-23 10:00:00,2023-01-23 10:00:00,12.350798891557256,20221.942998820323
2023-01-23 11:00:00,2023-01-23 11:00:00,12.991668151418173,21265.133022122365
2023-01-23 12:00:00,2023-01-23 12:00:00,13.176671701031372,21547.31696045616
2023-01-23 13:00:00,2023-01-23 13:00:00,15.321360881669678,24858.542230106945
2023-01-23 14:00:00,2023-01-23 14:00:00,30.0211315652483,47994.78673046481
2023-01-23 15:00:00,2023-01-23 15:00:00,29.14993373525595,47248.66414629939
2023-01-23 16:00:00,2023-01-23 16:00:00,22.107750273420216,35816.94244746755
2023-01-23 17:00:00,2023-01-23 17:00:00,31.181723050454536,50791.41062120126
2023-01-23 18:00:00,2023-01-23 18:00:00,19.87005685537868,32370.783907445508
2023-01-23 19:00:00,2023-01-23 19:00:00,21.689737895171017,35142.66844362911
2023-01-23 20:00:00,2023-01-23 20:00:00,17.120958628300883,27987.03921612068
2023-01-23 21:00:00,2023-01-23 21:00:00,15.065423270094817,24581.82223540536
2023-01-23 22:00:00,2023-01-23 22:00:00,17.779640301063573,28935.455870431622
2023-01-23 23:00:00,2023-01-23 23:00:00,20.131383932845132,32742.66596847003
2023-01-24 00:00:00,2023-01-24 00:00:00,21.562689280796285,35187.4827695325
2023-01-24 01:00:00,2023-01-24 01:00:00,24.850888972724498,40712.4957282332
2023-01-24 02:00:00,2023-01-24 02:00:00,14.802634727629036,24207.47611825639
2023-01-24 03:00:00,2023-01-24 03:00:00,12.838110605002788,21041.961148874205
2023-01-24 04:00:00,2023-01-24 04:00:00,14.640945358017836,23964.96109261759
2023-01-24 05:00:00,2023-01-24 05:00:00,15.28608005083761,25036.29719308859
2023-01-24 06:00:00,2023-01-24 06:00:00,11.15225819915235,18253.098270528182
2023-01-24 07:00:00,2023-01-24 07:00:00,11.372083019982403,18601.495065232062
2023-01-24 08:00:00,2023-01-24 08:00:00,11.170932130823454,18266.115423191222
2023-01-24 09:00:00,2023-01-24 09:00:00,16.70780713310148,27038.03397547954
2023-01-24 10:00:00,2023-01-24 10:00:00,9.820688178596116,15941.349331975414
2023-01-24 11:00:00,2023-01-24 11:00:00,11.295722267246454,18363.29622973271
2023-01-24 12:00:00,2023-01-24 12:00:00,18.22815127207707,29661.113842288694
2023-01-24 13:00:00,2023-01-24 13:00:00,23.34642140323777,37738.27356448547
2023-01-24 14:00:00,2023-01-24 14:00:00,22.782111500864534,36756.36452535304
2023-01-24 15:00:00,2023-01-24 15:00:00,267.11953895385375,432868.4891531787
