start_time,datetime,max_priority_fee_mean
2023-07-23 01:00:00,2023-07-23 01:00:00,10.343273014
2023-07-23 02:00:00,2023-07-23 02:00:00,6.848006204
2023-07-23 03:00:00,2023-07-23 03:00:00,6.686405086
2023-07-23 04:00:00,2023-07-23 04:00:00,9.011018443
2023-07-23 05:00:00,2023-07-23 05:00:00,10.427235731
2023-07-23 06:00:00,2023-07-23 06:00:00,5.506996657
2023-07-23 07:00:00,2023-07-23 07:00:00,6.556046333
2023-07-23 08:00:00,2023-07-23 08:00:00,6.165681041
2023-07-23 09:00:00,2023-07-23 09:00:00,6.241783492
2023-07-23 10:00:00,2023-07-23 10:00:00,6.119493607
2023-07-23 11:00:00,2023-07-23 11:00:00,6.393906566
2023-07-23 12:00:00,2023-07-23 12:00:00,7.578330115
2023-07-23 13:00:00,2023-07-23 13:00:00,7.31132562
2023-07-23 14:00:00,2023-07-23 14:00:00,9.304928165
2023-07-23 15:00:00,2023-07-23 15:00:00,8.793961345
2023-07-23 16:00:00,2023-07-23 16:00:00,12.869123572
2023-07-23 17:00:00,2023-07-23 17:00:00,14.312682539
2023-07-23 18:00:00,2023-07-23 18:00:00,9.691911505
2023-07-23 19:00:00,2023-07-23 19:00:00,11.66400585
2023-07-23 20:00:00,2023-07-23 20:00:00,12.213597089
2023-07-23 21:00:00,2023-07-23 21:00:00,8.098298784
2023-07-23 22:00:00,2023-07-23 22:00:00,8.723873408
2023-07-23 23:00:00,2023-07-23 23:00:00,7.582909176
2023-07-24 00:00:00,2023-07-24 00:00:00,7.247833264
2023-07-24 01:00:00,2023-07-24 01:00:00,7.419406912
2023-07-24 02:00:00,2023-07-24 02:00:00,7.63123371
2023-07-24 03:00:00,2023-07-24 03:00:00,7.501910485
2023-07-24 04:00:00,2023-07-24 04:00:00,7.576172795
2023-07-24 05:00:00,2023-07-24 05:00:00,5.952767911
2023-07-24 06:00:00,2023-07-24 06:00:00,7.073080908
2023-07-24 07:00:00,2023-07-24 07:00:00,7.8445159
2023-07-24 08:00:00,2023-07-24 08:00:00,9.944727547
2023-07-24 09:00:00,2023-07-24 09:00:00,10.812808533
2023-07-24 10:00:00,2023-07-24 10:00:00,11.167269025
2023-07-24 11:00:00,2023-07-24 11:00:00,10.181404841
2023-07-24 12:00:00,2023-07-24 12:00:00,12.554601027
2023-07-24 13:00:00,2023-07-24 13:00:00,13.219736541
2023-07-24 14:00:00,2023-07-24 14:00:00,16.122154718
2023-07-24 15:00:00,2023-07-24 15:00:00,20.590585631
2023-07-24 16:00:00,2023-07-24 16:00:00,16.733816092
2023-07-24 17:00:00,2023-07-24 17:00:00,19.854300697
2023-07-24 18:00:00,2023-07-24 18:00:00,15.385752935
2023-07-24 19:00:00,2023-07-24 19:00:00,12.99558985
2023-07-24 20:00:00,2023-07-24 20:00:00,13.805559173
2023-07-24 21:00:00,2023-07-24 21:00:00,13.0901915
2023-07-24 22:00:00,2023-07-24 22:00:00,13.272785506
2023-07-24 23:00:00,2023-07-24 23:00:00,13.895414953
2023-07-25 00:00:00,2023-07-25 00:00:00,10.509061203
2023-07-25 01:00:00,2023-07-25 01:00:00,9.9422712
2023-07-25 02:00:00,2023-07-25 02:00:00,13.028914938
2023-07-25 03:00:00,2023-07-25 03:00:00,10.285168804
2023-07-25 04:00:00,2023-07-25 04:00:00,7.673372491
2023-07-25 05:00:00,2023-07-25 05:00:00,6.359647643
2023-07-25 06:00:00,2023-07-25 06:00:00,7.002132832
2023-07-25 07:00:00,2023-07-25 07:00:00,9.862357002
2023-07-25 08:00:00,2023-07-25 08:00:00,8.688822633
2023-07-25 09:00:00,2023-07-25 09:00:00,7.61722427
2023-07-25 10:00:00,2023-07-25 10:00:00,7.814254741
2023-07-25 11:00:00,2023-07-25 11:00:00,8.418392478
2023-07-25 12:00:00,2023-07-25 12:00:00,13.473762104
2023-07-25 13:00:00,2023-07-25 13:00:00,11.487450653
2023-07-25 14:00:00,2023-07-25 14:00:00,13.808925549
2023-07-25 15:00:00,2023-07-25 15:00:00,16.04157749
2023-07-25 16:00:00,2023-07-25 16:00:00,13.010298613
2023-07-25 17:00:00,2023-07-25 17:00:00,13.066616853
2023-07-25 18:00:00,2023-07-25 18:00:00,16.771072643
2023-07-25 19:00:00,2023-07-25 19:00:00,14.946792743
2023-07-25 20:00:00,2023-07-25 20:00:00,12.884799065
2023-07-25 21:00:00,2023-07-25 21:00:00,17.52505034
2023-07-25 22:00:00,2023-07-25 22:00:00,14.472331167
2023-07-25 23:00:00,2023-07-25 23:00:00,10.847613576
2023-07-26 00:00:00,2023-07-26 00:00:00,9.371046503
2023-07-26 01:00:00,2023-07-26 01:00:00,6.408627868
2023-07-26 02:00:00,2023-07-26 02:00:00,7.993217837
2023-07-26 03:00:00,2023-07-26 03:00:00,7.649924454
2023-07-26 04:00:00,2023-07-26 04:00:00,6.769681511
2023-07-26 05:00:00,2023-07-26 05:00:00,6.480565871
2023-07-26 06:00:00,2023-07-26 06:00:00,6.329972782
2023-07-26 07:00:00,2023-07-26 07:00:00,6.867003672
2023-07-26 08:00:00,2023-07-26 08:00:00,6.63004509
2023-07-26 09:00:00,2023-07-26 09:00:00,6.883197519
2023-07-26 10:00:00,2023-07-26 10:00:00,9.075261583
2023-07-26 11:00:00,2023-07-26 11:00:00,7.935693951
2023-07-26 12:00:00,2023-07-26 12:00:00,8.627618029
2023-07-26 13:00:00,2023-07-26 13:00:00,13.362202271
2023-07-26 14:00:00,2023-07-26 14:00:00,11.487363129
2023-07-26 15:00:00,2023-07-26 15:00:00,12.163626596
2023-07-26 16:00:00,2023-07-26 16:00:00,11.458878889
2023-07-26 17:00:00,2023-07-26 17:00:00,16.007399723
2023-07-26 18:00:00,2023-07-26 18:00:00,15.184988191
2023-07-26 19:00:00,2023-07-26 19:00:00,13.38664745
2023-07-26 20:00:00,2023-07-26 20:00:00,14.931363567
2023-07-26 21:00:00,2023-07-26 21:00:00,12.828150533
2023-07-26 22:00:00,2023-07-26 22:00:00,10.897248536
2023-07-26 23:00:00,2023-07-26 23:00:00,9.313968792
2023-07-27 00:00:00,2023-07-27 00:00:00,10.686226929
2023-07-27 01:00:00,2023-07-27 01:00:00,10.854264176
2023-07-27 02:00:00,2023-07-27 02:00:00,10.242676809
2023-07-27 03:00:00,2023-07-27 03:00:00,9.046902968
2023-07-27 04:00:00,2023-07-27 04:00:00,10.042422307
2023-07-27 05:00:00,2023-07-27 05:00:00,9.045175153
2023-07-27 06:00:00,2023-07-27 06:00:00,7.534702639
2023-07-27 07:00:00,2023-07-27 07:00:00,7.884789153
2023-07-27 08:00:00,2023-07-27 08:00:00,7.64896348
2023-07-27 09:00:00,2023-07-27 09:00:00,6.53295255
2023-07-27 10:00:00,2023-07-27 10:00:00,8.419808894
2023-07-27 11:00:00,2023-07-27 11:00:00,7.58273753
2023-07-27 12:00:00,2023-07-27 12:00:00,8.213141635
2023-07-27 13:00:00,2023-07-27 13:00:00,12.407745012
2023-07-27 14:00:00,2023-07-27 14:00:00,17.92619912
2023-07-27 15:00:00,2023-07-27 15:00:00,14.731842587
2023-07-27 16:00:00,2023-07-27 16:00:00,15.958809798
2023-07-27 17:00:00,2023-07-27 17:00:00,20.636244874
2023-07-27 18:00:00,2023-07-27 18:00:00,15.25459484
2023-07-27 19:00:00,2023-07-27 19:00:00,13.89063943
2023-07-27 20:00:00,2023-07-27 20:00:00,11.93679273
2023-07-27 21:00:00,2023-07-27 21:00:00,9.709933892
2023-07-27 22:00:00,2023-07-27 22:00:00,11.07152511
2023-07-27 23:00:00,2023-07-27 23:00:00,11.779168713
2023-07-28 00:00:00,2023-07-28 00:00:00,8.523065158
2023-07-28 01:00:00,2023-07-28 01:00:00,8.591941468
2023-07-28 02:00:00,2023-07-28 02:00:00,7.644879183
2023-07-28 03:00:00,2023-07-28 03:00:00,8.566040706
2023-07-28 04:00:00,2023-07-28 04:00:00,6.241022832
2023-07-28 05:00:00,2023-07-28 05:00:00,5.689556023
2023-07-28 06:00:00,2023-07-28 06:00:00,14.823895772
2023-07-28 07:00:00,2023-07-28 07:00:00,12.137868015
2023-07-28 08:00:00,2023-07-28 08:00:00,8.721709146
2023-07-28 09:00:00,2023-07-28 09:00:00,7.306845106
2023-07-28 10:00:00,2023-07-28 10:00:00,7.053869809
2023-07-28 11:00:00,2023-07-28 11:00:00,8.536133302
2023-07-28 12:00:00,2023-07-28 12:00:00,11.241680991
2023-07-28 13:00:00,2023-07-28 13:00:00,11.580495767
2023-07-28 14:00:00,2023-07-28 14:00:00,10.565495442
2023-07-28 15:00:00,2023-07-28 15:00:00,17.260033418
2023-07-28 16:00:00,2023-07-28 16:00:00,55.946451532
2023-07-28 17:00:00,2023-07-28 17:00:00,18.121399662
2023-07-28 18:00:00,2023-07-28 18:00:00,13.37069355
2023-07-28 19:00:00,2023-07-28 19:00:00,14.147887509
2023-07-28 20:00:00,2023-07-28 20:00:00,12.993112557
2023-07-28 21:00:00,2023-07-28 21:00:00,10.220584051
2023-07-28 22:00:00,2023-07-28 22:00:00,10.989121032
2023-07-28 23:00:00,2023-07-28 23:00:00,8.028933828
2023-07-29 00:00:00,2023-07-29 00:00:00,7.539759605
2023-07-29 01:00:00,2023-07-29 01:00:00,9.515518999
2023-07-29 02:00:00,2023-07-29 02:00:00,7.891466903
2023-07-29 03:00:00,2023-07-29 03:00:00,6.800888
2023-07-29 04:00:00,2023-07-29 04:00:00,5.565490623
2023-07-29 05:00:00,2023-07-29 05:00:00,6.651106203
2023-07-29 06:00:00,2023-07-29 06:00:00,5.703239774
2023-07-29 07:00:00,2023-07-29 07:00:00,6.151597969
2023-07-29 08:00:00,2023-07-29 08:00:00,7.368313456
2023-07-29 09:00:00,2023-07-29 09:00:00,5.702396987
2023-07-29 10:00:00,2023-07-29 10:00:00,5.440488263
2023-07-29 11:00:00,2023-07-29 11:00:00,5.265356064
2023-07-29 12:00:00,2023-07-29 12:00:00,7.824012566
2023-07-29 13:00:00,2023-07-29 13:00:00,8.243491362
2023-07-29 14:00:00,2023-07-29 14:00:00,9.921899869
2023-07-29 15:00:00,2023-07-29 15:00:00,8.02119759
2023-07-29 16:00:00,2023-07-29 16:00:00,9.733591166
2023-07-29 17:00:00,2023-07-29 17:00:00,11.44829331
2023-07-29 18:00:00,2023-07-29 18:00:00,9.578585157
2023-07-29 19:00:00,2023-07-29 19:00:00,10.559692971
2023-07-29 20:00:00,2023-07-29 20:00:00,12.172194572
2023-07-29 21:00:00,2023-07-29 21:00:00,9.454622531
2023-07-29 22:00:00,2023-07-29 22:00:00,7.182658066
2023-07-29 23:00:00,2023-07-29 23:00:00,7.489199452
2023-07-30 00:00:00,2023-07-30 00:00:00,6.956014789
2023-07-30 01:00:00,2023-07-30 01:00:00,5.821137004
2023-07-30 02:00:00,2023-07-30 02:00:00,6.187739303
2023-07-30 03:00:00,2023-07-30 03:00:00,5.345786101
2023-07-30 04:00:00,2023-07-30 04:00:00,5.691958023
2023-07-30 05:00:00,2023-07-30 05:00:00,5.326179218
2023-07-30 06:00:00,2023-07-30 06:00:00,5.885279236
2023-07-30 07:00:00,2023-07-30 07:00:00,4.548441701
2023-07-30 08:00:00,2023-07-30 08:00:00,5.605019509
2023-07-30 09:00:00,2023-07-30 09:00:00,4.330182745
2023-07-30 10:00:00,2023-07-30 10:00:00,4.380894337
2023-07-30 11:00:00,2023-07-30 11:00:00,4.917393515
2023-07-30 12:00:00,2023-07-30 12:00:00,5.780373699
2023-07-30 13:00:00,2023-07-30 13:00:00,5.543754942
2023-07-30 14:00:00,2023-07-30 14:00:00,7.187312343
2023-07-30 15:00:00,2023-07-30 15:00:00,5.54302382
2023-07-30 16:00:00,2023-07-30 16:00:00,8.942524558
2023-07-30 17:00:00,2023-07-30 17:00:00,7.569693554
2023-07-30 18:00:00,2023-07-30 18:00:00,5.323799062
2023-07-30 19:00:00,2023-07-30 19:00:00,36.905908401
2023-07-30 20:00:00,2023-07-30 20:00:00,10.800356208
2023-07-30 21:00:00,2023-07-30 21:00:00,6.591475839
2023-07-30 22:00:00,2023-07-30 22:00:00,5.599150375
2023-07-30 23:00:00,2023-07-30 23:00:00,5.204862603
2023-07-31 00:00:00,2023-07-31 00:00:00,4.595517493
2023-07-31 01:00:00,2023-07-31 01:00:00,5.284450196
2023-07-31 02:00:00,2023-07-31 02:00:00,6.150898324
2023-07-31 03:00:00,2023-07-31 03:00:00,6.039300212
2023-07-31 04:00:00,2023-07-31 04:00:00,6.141376756
2023-07-31 05:00:00,2023-07-31 05:00:00,6.199601149
2023-07-31 06:00:00,2023-07-31 06:00:00,5.801916595
2023-07-31 07:00:00,2023-07-31 07:00:00,7.39628694
2023-07-31 08:00:00,2023-07-31 08:00:00,6.138471737
2023-07-31 09:00:00,2023-07-31 09:00:00,5.956739166
2023-07-31 10:00:00,2023-07-31 10:00:00,5.171766805
2023-07-31 11:00:00,2023-07-31 11:00:00,4.965712268
2023-07-31 12:00:00,2023-07-31 12:00:00,7.571461536
2023-07-31 13:00:00,2023-07-31 13:00:00,10.406030783
2023-07-31 14:00:00,2023-07-31 14:00:00,10.390457315
2023-07-31 15:00:00,2023-07-31 15:00:00,15.740194584
2023-07-31 16:00:00,2023-07-31 16:00:00,10.302245602
2023-07-31 17:00:00,2023-07-31 17:00:00,10.209554711
2023-07-31 18:00:00,2023-07-31 18:00:00,10.127912205
2023-07-31 19:00:00,2023-07-31 19:00:00,10.170857353
2023-07-31 20:00:00,2023-07-31 20:00:00,12.353854307
2023-07-31 21:00:00,2023-07-31 21:00:00,9.380552126
2023-07-31 22:00:00,2023-07-31 22:00:00,8.294053198
2023-07-31 23:00:00,2023-07-31 23:00:00,11.19878266
2023-08-01 00:00:00,2023-08-01 00:00:00,8.658072741
2023-08-01 01:00:00,2023-08-01 01:00:00,6.36659611
2023-08-01 02:00:00,2023-08-01 02:00:00,8.472424367
2023-08-01 03:00:00,2023-08-01 03:00:00,7.803004889
2023-08-01 04:00:00,2023-08-01 04:00:00,6.52402596
2023-08-01 05:00:00,2023-08-01 05:00:00,6.289159499
2023-08-01 06:00:00,2023-08-01 06:00:00,6.953948918
2023-08-01 07:00:00,2023-08-01 07:00:00,7.725158539
2023-08-01 08:00:00,2023-08-01 08:00:00,5.329651158
2023-08-01 09:00:00,2023-08-01 09:00:00,5.767348823
2023-08-01 10:00:00,2023-08-01 10:00:00,5.513728079
2023-08-01 11:00:00,2023-08-01 11:00:00,5.928226336
2023-08-01 12:00:00,2023-08-01 12:00:00,5.838842892
2023-08-01 13:00:00,2023-08-01 13:00:00,8.102389686
2023-08-01 14:00:00,2023-08-01 14:00:00,9.931151158
2023-08-01 15:00:00,2023-08-01 15:00:00,9.583903957
2023-08-01 16:00:00,2023-08-01 16:00:00,9.508536474
2023-08-01 17:00:00,2023-08-01 17:00:00,10.476679578
2023-08-01 18:00:00,2023-08-01 18:00:00,9.541615815
2023-08-01 19:00:00,2023-08-01 19:00:00,11.656331273
2023-08-01 20:00:00,2023-08-01 20:00:00,10.242753222
2023-08-01 21:00:00,2023-08-01 21:00:00,14.642712585
2023-08-01 22:00:00,2023-08-01 22:00:00,8.734072276
2023-08-01 23:00:00,2023-08-01 23:00:00,12.061378321
2023-08-02 00:00:00,2023-08-02 00:00:00,12.256403511
2023-08-02 01:00:00,2023-08-02 01:00:00,9.325566205
2023-08-02 02:00:00,2023-08-02 02:00:00,7.078736591
2023-08-02 03:00:00,2023-08-02 03:00:00,6.257710567
2023-08-02 04:00:00,2023-08-02 04:00:00,7.537328073
2023-08-02 05:00:00,2023-08-02 05:00:00,5.709534454
2023-08-02 06:00:00,2023-08-02 06:00:00,4.815418172
2023-08-02 07:00:00,2023-08-02 07:00:00,6.214447886
2023-08-02 08:00:00,2023-08-02 08:00:00,5.558593049
2023-08-02 09:00:00,2023-08-02 09:00:00,6.210558132
2023-08-02 10:00:00,2023-08-02 10:00:00,7.013112257
2023-08-02 11:00:00,2023-08-02 11:00:00,6.970869027
2023-08-02 12:00:00,2023-08-02 12:00:00,8.880115286
2023-08-02 13:00:00,2023-08-02 13:00:00,8.847769235
2023-08-02 14:00:00,2023-08-02 14:00:00,13.262212937
2023-08-02 15:00:00,2023-08-02 15:00:00,11.873803546
2023-08-02 16:00:00,2023-08-02 16:00:00,14.592742149
2023-08-02 17:00:00,2023-08-02 17:00:00,11.932347552
2023-08-02 18:00:00,2023-08-02 18:00:00,15.086105793
2023-08-02 19:00:00,2023-08-02 19:00:00,12.442995365
2023-08-02 20:00:00,2023-08-02 20:00:00,10.86887481
2023-08-02 21:00:00,2023-08-02 21:00:00,9.856383272
2023-08-02 22:00:00,2023-08-02 22:00:00,11.636845888
2023-08-02 23:00:00,2023-08-02 23:00:00,10.160489076
2023-08-03 00:00:00,2023-08-03 00:00:00,8.746539688
2023-08-03 01:00:00,2023-08-03 01:00:00,6.858861194
2023-08-03 02:00:00,2023-08-03 02:00:00,6.417522908
2023-08-03 03:00:00,2023-08-03 03:00:00,7.058510342
2023-08-03 04:00:00,2023-08-03 04:00:00,6.277493044
2023-08-03 05:00:00,2023-08-03 05:00:00,6.926260976
2023-08-03 06:00:00,2023-08-03 06:00:00,6.419157771
2023-08-03 07:00:00,2023-08-03 07:00:00,10.509152012
2023-08-03 08:00:00,2023-08-03 08:00:00,5.492963229
2023-08-03 09:00:00,2023-08-03 09:00:00,5.133164271
2023-08-03 10:00:00,2023-08-03 10:00:00,5.397170608
2023-08-03 11:00:00,2023-08-03 11:00:00,5.208958988
2023-08-03 12:00:00,2023-08-03 12:00:00,6.91822013
2023-08-03 13:00:00,2023-08-03 13:00:00,10.294257811
2023-08-03 14:00:00,2023-08-03 14:00:00,15.321267188
2023-08-03 15:00:00,2023-08-03 15:00:00,10.594752134
2023-08-03 16:00:00,2023-08-03 16:00:00,10.555892573
2023-08-03 17:00:00,2023-08-03 17:00:00,14.130504025
2023-08-03 18:00:00,2023-08-03 18:00:00,12.354156072
2023-08-03 19:00:00,2023-08-03 19:00:00,10.75260063
2023-08-03 20:00:00,2023-08-03 20:00:00,9.831198673
2023-08-03 21:00:00,2023-08-03 21:00:00,10.545815562
2023-08-03 22:00:00,2023-08-03 22:00:00,6.98436805
2023-08-03 23:00:00,2023-08-03 23:00:00,7.117614115
2023-08-04 00:00:00,2023-08-04 00:00:00,6.419012863
2023-08-04 01:00:00,2023-08-04 01:00:00,5.953198033
2023-08-04 02:00:00,2023-08-04 02:00:00,4.957415366
2023-08-04 03:00:00,2023-08-04 03:00:00,6.897013882
2023-08-04 04:00:00,2023-08-04 04:00:00,5.176743087
2023-08-04 05:00:00,2023-08-04 05:00:00,5.630336878
2023-08-04 06:00:00,2023-08-04 06:00:00,5.994211249
2023-08-04 07:00:00,2023-08-04 07:00:00,5.67233655
2023-08-04 08:00:00,2023-08-04 08:00:00,6.612540449
2023-08-04 09:00:00,2023-08-04 09:00:00,6.522698994
2023-08-04 10:00:00,2023-08-04 10:00:00,6.877769792
2023-08-04 11:00:00,2023-08-04 11:00:00,5.882783583
2023-08-04 12:00:00,2023-08-04 12:00:00,7.937350427
2023-08-04 13:00:00,2023-08-04 13:00:00,8.741509869
2023-08-04 14:00:00,2023-08-04 14:00:00,9.830919085
2023-08-04 15:00:00,2023-08-04 15:00:00,9.739122665
2023-08-04 16:00:00,2023-08-04 16:00:00,10.060979831
2023-08-04 17:00:00,2023-08-04 17:00:00,11.238489913
2023-08-04 18:00:00,2023-08-04 18:00:00,9.581678313
2023-08-04 19:00:00,2023-08-04 19:00:00,8.428263515
2023-08-04 20:00:00,2023-08-04 20:00:00,9.652464036
2023-08-04 21:00:00,2023-08-04 21:00:00,7.044064619
2023-08-04 22:00:00,2023-08-04 22:00:00,8.066601036
2023-08-04 23:00:00,2023-08-04 23:00:00,6.51147775
2023-08-05 00:00:00,2023-08-05 00:00:00,5.428960415
2023-08-05 01:00:00,2023-08-05 01:00:00,5.488579186
2023-08-05 02:00:00,2023-08-05 02:00:00,6.049891829
2023-08-05 03:00:00,2023-08-05 03:00:00,5.034519784
2023-08-05 04:00:00,2023-08-05 04:00:00,4.299307921
2023-08-05 05:00:00,2023-08-05 05:00:00,6.078554103
2023-08-05 06:00:00,2023-08-05 06:00:00,4.007773663
2023-08-05 07:00:00,2023-08-05 07:00:00,4.352115503
2023-08-05 08:00:00,2023-08-05 08:00:00,3.946971745
2023-08-05 09:00:00,2023-08-05 09:00:00,4.956503765
2023-08-05 10:00:00,2023-08-05 10:00:00,5.953100834
2023-08-05 11:00:00,2023-08-05 11:00:00,6.121427051
2023-08-05 12:00:00,2023-08-05 12:00:00,5.746080105
2023-08-05 13:00:00,2023-08-05 13:00:00,5.846078339
2023-08-05 14:00:00,2023-08-05 14:00:00,8.439590109
2023-08-05 15:00:00,2023-08-05 15:00:00,9.676624198
2023-08-05 16:00:00,2023-08-05 16:00:00,9.076906636
2023-08-05 17:00:00,2023-08-05 17:00:00,7.981030689
2023-08-05 18:00:00,2023-08-05 18:00:00,6.503725642
2023-08-05 19:00:00,2023-08-05 19:00:00,10.15701763
2023-08-05 20:00:00,2023-08-05 20:00:00,7.608848995
2023-08-05 21:00:00,2023-08-05 21:00:00,6.375140253
2023-08-05 22:00:00,2023-08-05 22:00:00,6.755381608
2023-08-05 23:00:00,2023-08-05 23:00:00,5.541731254
2023-08-06 00:00:00,2023-08-06 00:00:00,7.174590099
2023-08-06 01:00:00,2023-08-06 01:00:00,5.867726536
2023-08-06 02:00:00,2023-08-06 02:00:00,5.692817631
2023-08-06 03:00:00,2023-08-06 03:00:00,5.357075006
2023-08-06 04:00:00,2023-08-06 04:00:00,4.818769217
2023-08-06 05:00:00,2023-08-06 05:00:00,4.754009002
2023-08-06 06:00:00,2023-08-06 06:00:00,5.564763485
2023-08-06 07:00:00,2023-08-06 07:00:00,5.361447201
2023-08-06 08:00:00,2023-08-06 08:00:00,5.815628817
2023-08-06 09:00:00,2023-08-06 09:00:00,7.030121513
2023-08-06 10:00:00,2023-08-06 10:00:00,4.996255423
2023-08-06 11:00:00,2023-08-06 11:00:00,5.048180614
2023-08-06 12:00:00,2023-08-06 12:00:00,7.438682019
2023-08-06 13:00:00,2023-08-06 13:00:00,6.935394316
2023-08-06 14:00:00,2023-08-06 14:00:00,8.87980909
2023-08-06 15:00:00,2023-08-06 15:00:00,7.940059991
2023-08-06 16:00:00,2023-08-06 16:00:00,8.950412109
2023-08-06 17:00:00,2023-08-06 17:00:00,6.938582075
2023-08-06 18:00:00,2023-08-06 18:00:00,7.765283674
2023-08-06 19:00:00,2023-08-06 19:00:00,6.640444221
2023-08-06 20:00:00,2023-08-06 20:00:00,6.344441761
2023-08-06 21:00:00,2023-08-06 21:00:00,6.286678194
2023-08-06 22:00:00,2023-08-06 22:00:00,6.587939671
2023-08-06 23:00:00,2023-08-06 23:00:00,5.812127671
2023-08-07 00:00:00,2023-08-07 00:00:00,5.156084218
2023-08-07 01:00:00,2023-08-07 01:00:00,5.268557047
2023-08-07 02:00:00,2023-08-07 02:00:00,8.184642401
2023-08-07 03:00:00,2023-08-07 03:00:00,7.986104698
2023-08-07 04:00:00,2023-08-07 04:00:00,6.097475166
2023-08-07 05:00:00,2023-08-07 05:00:00,5.890316516
2023-08-07 06:00:00,2023-08-07 06:00:00,7.118372754
2023-08-07 07:00:00,2023-08-07 07:00:00,7.268322136
2023-08-07 08:00:00,2023-08-07 08:00:00,7.499017556
2023-08-07 09:00:00,2023-08-07 09:00:00,6.648278269
2023-08-07 10:00:00,2023-08-07 10:00:00,8.449464392
2023-08-07 11:00:00,2023-08-07 11:00:00,7.474803199
2023-08-07 12:00:00,2023-08-07 12:00:00,9.638076983
2023-08-07 13:00:00,2023-08-07 13:00:00,12.371887116
2023-08-07 14:00:00,2023-08-07 14:00:00,11.991035045
2023-08-07 15:00:00,2023-08-07 15:00:00,12.288395191
2023-08-07 16:00:00,2023-08-07 16:00:00,14.198428115
2023-08-07 17:00:00,2023-08-07 17:00:00,11.145739372
2023-08-07 18:00:00,2023-08-07 18:00:00,9.941904937
2023-08-07 19:00:00,2023-08-07 19:00:00,8.080386562
2023-08-07 20:00:00,2023-08-07 20:00:00,8.285691211
2023-08-07 21:00:00,2023-08-07 21:00:00,9.008886831
2023-08-07 22:00:00,2023-08-07 22:00:00,8.88620767
2023-08-07 23:00:00,2023-08-07 23:00:00,7.048519707
2023-08-08 00:00:00,2023-08-08 00:00:00,6.889786333
2023-08-08 01:00:00,2023-08-08 01:00:00,6.030043006
2023-08-08 02:00:00,2023-08-08 02:00:00,5.681733258
2023-08-08 03:00:00,2023-08-08 03:00:00,6.790879184
2023-08-08 04:00:00,2023-08-08 04:00:00,7.395756237
2023-08-08 05:00:00,2023-08-08 05:00:00,7.097785787
2023-08-08 06:00:00,2023-08-08 06:00:00,6.766139579
2023-08-08 07:00:00,2023-08-08 07:00:00,5.783340787
2023-08-08 08:00:00,2023-08-08 08:00:00,6.861437615
2023-08-08 09:00:00,2023-08-08 09:00:00,6.525349962
2023-08-08 10:00:00,2023-08-08 10:00:00,7.177102704
2023-08-08 11:00:00,2023-08-08 11:00:00,7.884531148
2023-08-08 12:00:00,2023-08-08 12:00:00,10.909863908
2023-08-08 13:00:00,2023-08-08 13:00:00,9.75332493
2023-08-08 14:00:00,2023-08-08 14:00:00,9.543695139
2023-08-08 15:00:00,2023-08-08 15:00:00,10.680924679
2023-08-08 16:00:00,2023-08-08 16:00:00,11.246271351
2023-08-08 17:00:00,2023-08-08 17:00:00,13.553981204
2023-08-08 18:00:00,2023-08-08 18:00:00,12.707605105
2023-08-08 19:00:00,2023-08-08 19:00:00,8.863102523
2023-08-08 20:00:00,2023-08-08 20:00:00,9.43285671
2023-08-08 21:00:00,2023-08-08 21:00:00,10.387562327
2023-08-08 22:00:00,2023-08-08 22:00:00,12.836158407
2023-08-08 23:00:00,2023-08-08 23:00:00,9.043808531
2023-08-09 00:00:00,2023-08-09 00:00:00,10.225359148
2023-08-09 01:00:00,2023-08-09 01:00:00,9.106915679
2023-08-09 02:00:00,2023-08-09 02:00:00,7.964615829
2023-08-09 03:00:00,2023-08-09 03:00:00,7.972435738
2023-08-09 04:00:00,2023-08-09 04:00:00,7.353274794
2023-08-09 05:00:00,2023-08-09 05:00:00,6.080083921
2023-08-09 06:00:00,2023-08-09 06:00:00,5.135347757
2023-08-09 07:00:00,2023-08-09 07:00:00,6.782699312
2023-08-09 08:00:00,2023-08-09 08:00:00,6.580640133
2023-08-09 09:00:00,2023-08-09 09:00:00,6.865791222
2023-08-09 10:00:00,2023-08-09 10:00:00,6.09627675
2023-08-09 11:00:00,2023-08-09 11:00:00,6.74508108
2023-08-09 12:00:00,2023-08-09 12:00:00,8.248087991
2023-08-09 13:00:00,2023-08-09 13:00:00,9.808367832
2023-08-09 14:00:00,2023-08-09 14:00:00,9.77465432
2023-08-09 15:00:00,2023-08-09 15:00:00,13.420036215
2023-08-09 16:00:00,2023-08-09 16:00:00,12.114357126
2023-08-09 17:00:00,2023-08-09 17:00:00,10.217606945
2023-08-09 18:00:00,2023-08-09 18:00:00,11.603309153
2023-08-09 19:00:00,2023-08-09 19:00:00,7.66749163
2023-08-09 20:00:00,2023-08-09 20:00:00,8.127302705
2023-08-09 21:00:00,2023-08-09 21:00:00,7.515114043
2023-08-09 22:00:00,2023-08-09 22:00:00,6.758710418
2023-08-09 23:00:00,2023-08-09 23:00:00,7.16616559
2023-08-10 00:00:00,2023-08-10 00:00:00,10.82653771
2023-08-10 01:00:00,2023-08-10 01:00:00,11.026982287
2023-08-10 02:00:00,2023-08-10 02:00:00,6.572694326
2023-08-10 03:00:00,2023-08-10 03:00:00,5.957915606
2023-08-10 04:00:00,2023-08-10 04:00:00,6.028241412
