start_time,datetime,fees_tips_transaction_mean,fees_tips_transaction_mean_usd,fees_tips_transaction_median,fees_tips_transaction_median_usd
2023-01-15 18:00:00,2023-01-15 18:00:00,0.000515813768792466,0.798589356713702,8.277235328142e-05,0.12814919717135995
2023-01-15 19:00:00,2023-01-15 19:00:00,0.000360212735801445,0.5583970958648309,7.9012e-05,0.12248337427689313
2023-01-15 20:00:00,2023-01-15 20:00:00,0.00039175727613608,0.6087217083637974,7.65195e-05,0.11889780637274996
2023-01-15 21:00:00,2023-01-15 21:00:00,0.000492370955067433,0.764286559479612,9.2264109e-05,0.1432176648628763
2023-01-15 22:00:00,2023-01-15 22:00:00,0.000533511679115235,0.8313733080187167,8.9271e-05,0.13911134373519202
2023-01-15 23:00:00,2023-01-15 23:00:00,0.000376157408079116,0.5840974890655991,9.0698525094e-05,0.140836733855355
2023-01-16 00:00:00,2023-01-16 00:00:00,0.000422956278745564,0.6587721672271559,9.42105e-05,0.1467368103498211
2023-01-16 01:00:00,2023-01-16 01:00:00,0.000558448554381062,0.8756959446915993,9.08415e-05,0.1424473795045777
2023-01-16 02:00:00,2023-01-16 02:00:00,0.000395458913273709,0.6219276803296467,9.4119e-05,0.14801843979283877
2023-01-16 03:00:00,2023-01-16 03:00:00,0.000426854670167502,0.6699522544551536,8.76135e-05,0.13751017840023497
2023-01-16 04:00:00,2023-01-16 04:00:00,0.000255206722769843,0.40141818027519416,6.9366e-05,0.10910673978632142
2023-01-16 05:00:00,2023-01-16 05:00:00,0.00033683881882483,0.5312658760494567,8.8097384353833e-05,0.13894815995285978
2023-01-16 06:00:00,2023-01-16 06:00:00,0.00054300026698767,0.8534619907683806,8.7412e-05,0.13739002367514425
2023-01-16 07:00:00,2023-01-16 07:00:00,0.000314594861850057,0.49268961978202175,8.2564e-05,0.1293041645005348
2023-01-16 08:00:00,2023-01-16 08:00:00,0.000800611573015889,1.231248326957228,8.35954e-05,0.12856009063620868
2023-01-16 09:00:00,2023-01-16 09:00:00,0.000275317383586796,0.42557178470199614,7.8041069206844e-05,0.1206319654419431
2023-01-16 10:00:00,2023-01-16 10:00:00,0.000309275681558947,0.4785765048167369,7.7192500030877e-05,0.11944850198576576
2023-01-16 11:00:00,2023-01-16 11:00:00,0.000412414319231948,0.6361715898375594,7.83706e-05,0.1208909266084018
2023-01-16 12:00:00,2023-01-16 12:00:00,0.000304909819395177,0.46938192602011664,8.1821049828e-05,0.1259563304108601
2023-01-16 13:00:00,2023-01-16 13:00:00,0.000326209819238669,0.5039950360866284,8.2618e-05,0.12764502916737805
2023-01-16 14:00:00,2023-01-16 14:00:00,0.000460753859062569,0.7108892058998738,8.3490685490881e-05,0.1288163429155101
2023-01-16 15:00:00,2023-01-16 15:00:00,0.000462559247180058,0.7170756393079705,9.2218e-05,0.14295959211461046
2023-01-16 16:00:00,2023-01-16 16:00:00,0.000702583830662462,1.0901150452020223,9.2218e-05,0.1430836077506262
2023-01-16 17:00:00,2023-01-16 17:00:00,0.000531327619518449,0.8298185067054766,9.3274e-05,0.14567375862108572
2023-01-16 18:00:00,2023-01-16 18:00:00,0.000513454676211243,0.8075575037449383,9.15345e-05,0.14396474655170824
2023-01-16 19:00:00,2023-01-16 19:00:00,0.00043628411584869,0.6942241195209403,9.0076e-05,0.1433307551624354
2023-01-16 20:00:00,2023-01-16 20:00:00,0.000438781636515882,0.6964847897091582,9.23625e-05,0.14660840617741688
2023-01-16 21:00:00,2023-01-16 21:00:00,0.000654205019618429,1.0335664107966824,9.42105e-05,0.14884142650136567
2023-01-16 22:00:00,2023-01-16 22:00:00,0.000376676897989252,0.5949682187227767,9.42105e-05,0.14880725011062793
2023-01-16 23:00:00,2023-01-16 23:00:00,0.002585588300423938,4.077335869654736,0.000113812289262,0.1794759549845529
2023-01-17 00:00:00,2023-01-17 00:00:00,0.000448722322351206,0.7029564073664255,0.0001036695,0.16240587027546108
2023-01-17 01:00:00,2023-01-17 01:00:00,0.000464173460488995,0.722366064513352,9.342e-05,0.1453840934286618
2023-01-17 02:00:00,2023-01-17 02:00:00,0.000282899942769803,0.4420793592283875,9.12105e-05,0.14253194610120964
2023-01-17 03:00:00,2023-01-17 03:00:00,0.000295247923395332,0.461796716103111,8.99625e-05,0.14071017534913838
2023-01-17 04:00:00,2023-01-17 04:00:00,0.000353797107457776,0.5548122667481876,9.1602e-05,0.14364705699221347
2023-01-17 05:00:00,2023-01-17 05:00:00,0.000491814805890813,0.7723516345610495,8.99625e-05,0.14127814594427662
2023-01-17 06:00:00,2023-01-17 06:00:00,0.000375966736417716,0.5863718444841569,8.82625e-05,0.1376575103875176
2023-01-17 07:00:00,2023-01-17 07:00:00,0.000286335431411264,0.4476696474805423,8.2618e-05,0.1291686842709488
2023-01-17 08:00:00,2023-01-17 08:00:00,0.000366457944837668,0.5751111715455626,8.2618e-05,0.12965890203799266
2023-01-17 09:00:00,2023-01-17 09:00:00,0.000406376098411762,0.6359845650325257,8.2642e-05,0.12933594428617787
2023-01-17 10:00:00,2023-01-17 10:00:00,0.000266596231266756,0.4164673140642096,7.779683e-05,0.121531488569284
2023-01-17 11:00:00,2023-01-17 11:00:00,0.000317446864770008,0.4982108842383613,8.5863261362144e-05,0.13475644624121966
2023-01-17 12:00:00,2023-01-17 12:00:00,0.000341454337435984,0.5363345942675358,8.418862051132e-05,0.13223809064176187
2023-01-17 13:00:00,2023-01-17 13:00:00,0.000311001271669511,0.4885511568637163,8.745e-05,0.1373749966949745
2023-01-17 14:00:00,2023-01-17 14:00:00,0.0005614779988431,0.8877489741635444,9.12375e-05,0.1442549791748475
2023-01-17 15:00:00,2023-01-17 15:00:00,0.000459057067031288,0.7213741183737824,8.745e-05,0.137421186127797
2023-01-17 16:00:00,2023-01-17 16:00:00,0.000489613622651817,0.7707792571250792,9.2218e-05,0.14517513043975927
2023-01-17 17:00:00,2023-01-17 17:00:00,0.000456714385621142,0.7213023417050676,9.316775e-05,0.1471425432658441
2023-01-17 18:00:00,2023-01-17 18:00:00,0.000457394703993846,0.7298734244741479,9.56265e-05,0.1525930239594908
2023-01-17 19:00:00,2023-01-17 19:00:00,0.000361031646665269,0.5736312812850332,8.9145e-05,0.1416395516639166
2023-01-17 20:00:00,2023-01-17 20:00:00,0.000457251189800952,0.7252528835670153,9.2534e-05,0.14676954773415532
2023-01-17 21:00:00,2023-01-17 21:00:00,0.000670163327135817,1.0595709516919225,9.705e-05,0.15344223817974
2023-01-17 22:00:00,2023-01-17 22:00:00,0.000450821366253446,0.7094957966973834,9.92145e-05,0.15614226829226832
2023-01-17 23:00:00,2023-01-17 23:00:00,0.000566261151763483,0.8867703706062217,0.000115178918849,0.18037128670344063
2023-01-18 00:00:00,2023-01-18 00:00:00,0.000404534345114591,0.6354929195439907,0.000103024038915,0.1618429882752263
2023-01-18 01:00:00,2023-01-18 01:00:00,0.000411211395243516,0.6503852128378391,9.8039804468876e-05,0.15506291857089632
2023-01-18 02:00:00,2023-01-18 02:00:00,0.000424301510103357,0.6721452995921068,8.7618139077e-05,0.13879780990001023
2023-01-18 03:00:00,2023-01-18 03:00:00,0.000450544418613661,0.7128117481216176,9.4024517644002e-05,0.14875732118564694
2023-01-18 04:00:00,2023-01-18 04:00:00,0.001021122436912818,1.6185292245032237,9.2382e-05,0.14643000820754934
2023-01-18 05:00:00,2023-01-18 05:00:00,0.00032678616565345,0.5187636379021717,8.3953604153027e-05,0.13327393164987664
2023-01-18 06:00:00,2023-01-18 06:00:00,0.000308836442022842,0.48868066376980274,8.99445e-05,0.14232173403678886
2023-01-18 07:00:00,2023-01-18 07:00:00,0.000354941184381868,0.5618213389282833,8.03789017785e-05,0.12722835276899677
2023-01-18 08:00:00,2023-01-18 08:00:00,0.000317455250107039,0.5006149301024013,8.1748798603438e-05,0.12891476541974436
2023-01-18 09:00:00,2023-01-18 09:00:00,0.000340033509715768,0.53670118090768,7.9220798942245e-05,0.12504031258652398
2023-01-18 10:00:00,2023-01-18 10:00:00,0.000175883227644075,0.27680193202604614,4.22814e-05,0.06654172410600707
2023-01-18 11:00:00,2023-01-18 11:00:00,0.000252766906496287,0.3982887652143687,4.5280610989913e-05,0.07134936645509625
2023-01-18 12:00:00,2023-01-18 12:00:00,0.000354494762838122,0.5601426141352472,8.2594e-05,0.13050804672398789
2023-01-18 13:00:00,2023-01-18 13:00:00,0.000418106681947048,0.6664654481069361,7.83706e-05,0.12492337315485535
2023-01-18 14:00:00,2023-01-18 14:00:00,0.000556276792328285,0.8864767168462399,8.887e-05,0.1416222767381474
2023-01-18 15:00:00,2023-01-18 15:00:00,0.000929546839664696,1.440379925874946,8.2618e-05,0.128020777047515
2023-01-18 16:00:00,2023-01-18 16:00:00,0.001000675466663537,1.5395198738127822,7.8111861303743e-05,0.12017358960400404
2023-01-18 17:00:00,2023-01-18 17:00:00,0.000872646913665058,1.345076343193268,9.7794e-05,0.1507372499076192
2023-01-18 18:00:00,2023-01-18 18:00:00,0.000605481757513531,0.9337960197177764,9.2166e-05,0.1421417621345682
2023-01-18 19:00:00,2023-01-18 19:00:00,0.000477302730900414,0.7358130689640943,9.3882714093e-05,0.14473021733844244
2023-01-18 20:00:00,2023-01-18 20:00:00,0.000557374317114943,0.8478137310404982,9.6417e-05,0.1466584555399857
2023-01-18 21:00:00,2023-01-18 21:00:00,0.00046739032902161,0.7146010955855966,9.1261e-05,0.13953050915869902
2023-01-18 22:00:00,2023-01-18 22:00:00,0.000512521727501521,0.784930479147609,9.84375e-05,0.15075769454254687
2023-01-18 23:00:00,2023-01-18 23:00:00,0.001495130129030714,2.2602507924397317,9.7494e-05,0.14738576026220418
2023-01-19 00:00:00,2023-01-19 00:00:00,0.000622350640375887,0.9435149764902095,9.840467e-05,0.1491864455148622
2023-01-19 01:00:00,2023-01-19 01:00:00,0.000398944714099924,0.6059131347763174,0.00010253932,0.1557356661792247
2023-01-19 02:00:00,2023-01-19 02:00:00,0.000410613117629967,0.6263068694973526,9.0076e-05,0.13739263349030015
2023-01-19 03:00:00,2023-01-19 03:00:00,0.000390462836363376,0.5955826735656611,9.2204e-05,0.14064105394743012
2023-01-19 04:00:00,2023-01-19 04:00:00,0.000331416961448395,0.5066392657183784,8.2692181353481e-05,0.12641207576849425
2023-01-19 05:00:00,2023-01-19 05:00:00,0.000287915673889447,0.43993764161899146,7.83706e-05,0.1197509550991104
2023-01-19 06:00:00,2023-01-19 06:00:00,0.000307461437123434,0.47059407272443166,7.11465e-05,0.1088953512620426
2023-01-19 07:00:00,2023-01-19 07:00:00,0.000317157862077485,0.4848057465244519,8.297306702186e-05,0.12683216942964692
2023-01-19 08:00:00,2023-01-19 08:00:00,0.000271611146727714,0.41476021135120666,7.83706e-05,0.11967478879762836
2023-01-19 09:00:00,2023-01-19 09:00:00,0.000309991646023591,0.4735087223528135,7.4954804093584e-05,0.11449261286821068
2023-01-19 10:00:00,2023-01-19 10:00:00,0.000280314264709775,0.42763943048672887,7.4092e-05,0.11303263755209764
2023-01-19 11:00:00,2023-01-19 11:00:00,0.000292296444315316,0.4442538720962915,7.65795e-05,0.11639121877752952
2023-01-19 12:00:00,2023-01-19 12:00:00,0.000325710716020908,0.4948936563557828,7.83538e-05,0.11905287933136537
2023-01-19 13:00:00,2023-01-19 13:00:00,0.000390347781662436,0.5953193764290656,9.0076e-05,0.13737490174235772
2023-01-19 14:00:00,2023-01-19 14:00:00,0.000339075904901374,0.5197518429428284,8.26626545e-05,0.12670928956576286
2023-01-19 15:00:00,2023-01-19 15:00:00,0.000512175467760928,0.7850871714096411,9.3134e-05,0.14276027108778971
2023-01-19 16:00:00,2023-01-19 16:00:00,0.000374611704406843,0.5749655031982609,9.04665e-05,0.1388507515467137
2023-01-19 17:00:00,2023-01-19 17:00:00,0.000634833495407984,0.9709092356517084,9.11205e-05,0.13935895891937036
2023-01-19 18:00:00,2023-01-19 18:00:00,0.0004055244342351,0.6241086730374884,9.2628200259e-05,0.14255630060500932
2023-01-19 19:00:00,2023-01-19 19:00:00,0.000456370289266938,0.708158394427773,8.9000193862139e-05,0.13810328119828133
2023-01-19 20:00:00,2023-01-19 20:00:00,0.000437829466159232,0.6819699953989654,9.23085e-05,0.14378115724488696
2023-01-19 21:00:00,2023-01-19 21:00:00,0.000396299137186891,0.6124368437711846,9.2218e-05,0.1425128029795754
2023-01-19 22:00:00,2023-01-19 22:00:00,0.000436947629346256,0.6777658052066466,8.9655e-05,0.13906722267086383
2023-01-19 23:00:00,2023-01-19 23:00:00,0.000290447856602254,0.45053338603435167,8.6397e-05,0.1340162513456394
2023-01-20 00:00:00,2023-01-20 00:00:00,0.000399257919557701,0.6180126213021342,8.76855e-05,0.13572866823836807
2023-01-20 01:00:00,2023-01-20 01:00:00,0.000345944047992197,0.5384002219675953,9.0506e-05,0.14085644997279517
2023-01-20 02:00:00,2023-01-20 02:00:00,0.000357010656336268,0.5546717098949953,8.836652895e-05,0.137291178401172
2023-01-20 03:00:00,2023-01-20 03:00:00,0.000365390239317693,0.5680006844367866,9.4476e-05,0.14686334468883383
2023-01-20 04:00:00,2023-01-20 04:00:00,0.000436111775374192,0.6746477697881746,9.2218e-05,0.1426576202418395
2023-01-20 05:00:00,2023-01-20 05:00:00,0.000329727011879934,0.5102020544584802,8.7388e-05,0.13521954686336993
2023-01-20 06:00:00,2023-01-20 06:00:00,0.000316910042111947,0.48968699959937584,8.6397e-05,0.13349999079373545
2023-01-20 07:00:00,2023-01-20 07:00:00,0.000304267086058948,0.4718678897654474,8.180475e-05,0.1268656273515286
2023-01-20 08:00:00,2023-01-20 08:00:00,0.000298899359599565,0.464017849815359,8.2618e-05,0.12825797541822895
2023-01-20 09:00:00,2023-01-20 09:00:00,0.000305749232612223,0.4747014130888183,7.3021030614e-05,0.1133712949056866
2023-01-20 10:00:00,2023-01-20 10:00:00,0.000300733985515332,0.4669510150936469,7.9362e-05,0.1232257351837365
2023-01-20 11:00:00,2023-01-20 11:00:00,0.000269883326206401,0.4181935229398337,7.6611e-05,0.11871138701411084
2023-01-20 12:00:00,2023-01-20 12:00:00,0.000303805422073132,0.4733968238921116,8.2618e-05,0.12873732973371246
2023-01-20 13:00:00,2023-01-20 13:00:00,0.000349565701713094,0.5433309137099168,8.7244516760401e-05,0.13560438788847357
2023-01-20 14:00:00,2023-01-20 14:00:00,0.000471711807490204,0.7362371960448799,9.4876709e-05,0.14808143679035776
2023-01-20 15:00:00,2023-01-20 15:00:00,0.00035749660210172,0.5590222163073314,8.7426e-05,0.13670920505414663
2023-01-20 16:00:00,2023-01-20 16:00:00,0.000841827350760321,1.334793842103658,9.6405853641258e-05,0.1528602505809235
2023-01-20 17:00:00,2023-01-20 17:00:00,0.000368853321646568,0.5871848047673256,9.2218e-05,0.14680363480071465
2023-01-20 18:00:00,2023-01-20 18:00:00,0.000496992817951723,0.7911821110904397,9.31944e-05,0.14835977396552488
2023-01-20 19:00:00,2023-01-20 19:00:00,0.000376627648571629,0.6027619235947382,8.90415e-05,0.14250367975720568
2023-01-20 20:00:00,2023-01-20 20:00:00,0.000714331660688548,1.172059955100771,9.03765e-05,0.14828780853708995
2023-01-20 21:00:00,2023-01-20 21:00:00,0.000431105346092759,0.7055892737333349,8.6397e-05,0.1414058003113287
2023-01-20 22:00:00,2023-01-20 22:00:00,0.000604226226595774,0.9980840618796324,8.76315e-05,0.14475307363167125
2023-01-20 23:00:00,2023-01-20 23:00:00,0.000770631203084284,1.278599276445944,8.9674049860339e-05,0.14878345803870455
2023-01-21 00:00:00,2023-01-21 00:00:00,0.000505589546078185,0.836853371882279,8.7412e-05,0.1446846112828085
2023-01-21 01:00:00,2023-01-21 01:00:00,0.000326155077996757,0.5389992250845905,8.0178e-05,0.13250101802573205
2023-01-21 02:00:00,2023-01-21 02:00:00,0.000408339049249733,0.673340496786328,8.6397e-05,0.14246641120347486
2023-01-21 03:00:00,2023-01-21 03:00:00,0.000394358781652419,0.650324466985002,8.6397e-05,0.14247453229943458
2023-01-21 04:00:00,2023-01-21 04:00:00,0.0003408728967187,0.5626987735966829,8.6397e-05,0.14262056740331516
2023-01-21 05:00:00,2023-01-21 05:00:00,0.000425525748481686,0.7005374390746447,8.8431e-05,0.1455827913959387
2023-01-21 06:00:00,2023-01-21 06:00:00,0.000656884597981328,1.08598987033744,7.90944319095e-05,0.13076231672622188
2023-01-21 07:00:00,2023-01-21 07:00:00,0.000308169553781387,0.5089131927188765,8.2618e-05,0.13643589913452242
2023-01-21 08:00:00,2023-01-21 08:00:00,0.00043136355067241,0.7108852839392219,8.2618e-05,0.13615411013967038
2023-01-21 09:00:00,2023-01-21 09:00:00,0.000455675843367585,0.7575329980532075,8.2618e-05,0.13734733175810038
2023-01-21 10:00:00,2023-01-21 10:00:00,0.000780015575401466,1.2804324033038563,8.6397e-05,0.14182475560350882
2023-01-21 11:00:00,2023-01-21 11:00:00,0.000356226430382545,0.586693105155619,7.78245e-05,0.12817436795229106
2023-01-21 12:00:00,2023-01-21 12:00:00,0.000367170577295624,0.6091074196741906,8.2618e-05,0.13705683382719672
2023-01-21 13:00:00,2023-01-21 13:00:00,0.000557147307271107,0.9197390986515872,9.14880235612e-05,0.15102848246675338
2023-01-21 14:00:00,2023-01-21 14:00:00,0.000343131021412909,0.5657485393665039,8.0103e-05,0.13207245168993667
2023-01-21 15:00:00,2023-01-21 15:00:00,0.000501492108391688,0.8260534911045634,8.9001e-05,0.14660168232273596
2023-01-21 16:00:00,2023-01-21 16:00:00,0.000370038768479068,0.6134106181661875,8.6397e-05,0.1432196885627188
2023-01-21 17:00:00,2023-01-21 17:00:00,0.000463496820880581,0.7672408400689309,8.76309485e-05,0.14505826041145578
2023-01-21 18:00:00,2023-01-21 18:00:00,0.000375681643417278,0.6242390001432495,8.7412e-05,0.1452452640064556
2023-01-21 19:00:00,2023-01-21 19:00:00,0.000407558982845023,0.6779988929386048,8.2594e-05,0.13740008911707632
2023-01-21 20:00:00,2023-01-21 20:00:00,0.000399707622724797,0.6612557170653073,7.6695e-05,0.12688026031277774
2023-01-21 21:00:00,2023-01-21 21:00:00,0.000344123452436547,0.5723937897371415,8.7474e-05,0.1454988725963076
2023-01-21 22:00:00,2023-01-21 22:00:00,0.000343334523496483,0.5591714125440358,8.6397e-05,0.14071038367355418
2023-01-21 23:00:00,2023-01-21 23:00:00,0.000554457890443206,0.901915430848018,9.47611875e-05,0.15414439712169065
2023-01-22 00:00:00,2023-01-22 00:00:00,0.000491427498084898,0.802195788517661,8.6467296311664e-05,0.1411473741620832
2023-01-22 01:00:00,2023-01-22 01:00:00,0.000455834991479479,0.7404713320014862,8.09025e-05,0.1314203232683313
2023-01-22 02:00:00,2023-01-22 02:00:00,0.000399410824762567,0.6454954069996212,8.64135e-05,0.1396544958087212
2023-01-22 03:00:00,2023-01-22 03:00:00,0.000308924867543556,0.501287735968389,8.84385e-05,0.14350782373060256
2023-01-22 04:00:00,2023-01-22 04:00:00,0.000302923068682332,0.4926311467271192,8.745e-05,0.142216286031567
2023-01-22 05:00:00,2023-01-22 05:00:00,0.000318203975133749,0.5180467323627992,8.6397e-05,0.14065721057424246
2023-01-22 06:00:00,2023-01-22 06:00:00,0.000343344715068203,0.5592238117892365,8.6397e-05,0.14071939233885444
2023-01-22 07:00:00,2023-01-22 07:00:00,0.000310839935648729,0.5056746852229057,7.7830627581e-05,0.1266149345340217
2023-01-22 08:00:00,2023-01-22 08:00:00,0.000335705174422716,0.5476614490387425,7.31595e-05,0.11935067086722469
2023-01-22 09:00:00,2023-01-22 09:00:00,0.000301378935166462,0.48980590913401106,8.90745e-05,0.14476531489853292
2023-01-22 10:00:00,2023-01-22 10:00:00,0.000410248127849442,0.6669863765777915,8.00055e-05,0.1300739111986347
2023-01-22 11:00:00,2023-01-22 11:00:00,0.000346246617176875,0.5626549404293976,7.9929e-05,0.12988559166372388
2023-01-22 12:00:00,2023-01-22 12:00:00,0.000311059910472418,0.5083132104436171,8.2026611182025e-05,0.13404237790855614
2023-01-22 13:00:00,2023-01-22 13:00:00,0.000356908700112369,0.5826065257994905,8.6397e-05,0.14103174283409453
2023-01-22 14:00:00,2023-01-22 14:00:00,0.000360977419578948,0.593109652144564,9.5808e-05,0.15741884802364609
2023-01-22 15:00:00,2023-01-22 15:00:00,0.000554922816287122,0.90774308219558,8.6397e-05,0.14132826542830962
2023-01-22 16:00:00,2023-01-22 16:00:00,0.000415701380301463,0.680504882930865,8.6397e-05,0.14143224717690686
2023-01-22 17:00:00,2023-01-22 17:00:00,0.000370866641136033,0.614424653651437,8.790943e-05,0.14564189681496106
2023-01-22 18:00:00,2023-01-22 18:00:00,0.000425797458208574,0.7012509634929056,8.6397e-05,0.14228826012206708
2023-01-22 19:00:00,2023-01-22 19:00:00,0.000361110069231271,0.5905029609395134,8.4825778968e-05,0.13871081953276945
2023-01-22 20:00:00,2023-01-22 20:00:00,0.000572716121722953,0.9244833532854052,9.12285e-05,0.14726183949820085
2023-01-22 21:00:00,2023-01-22 21:00:00,0.000430321367999174,0.7004686747771718,9.04665e-05,0.14725959266529065
2023-01-22 22:00:00,2023-01-22 22:00:00,0.000440733652102833,0.7176537374638567,9.03765e-05,0.14716151738004604
2023-01-22 23:00:00,2023-01-22 23:00:00,0.000338505499472955,0.5509993006836503,8.6397e-05,0.14063194440056262
2023-01-23 00:00:00,2023-01-23 00:00:00,0.00037335561177818,0.610762479307912,8.71552484638e-05,0.14257494452252542
2023-01-23 01:00:00,2023-01-23 01:00:00,0.000365276558924212,0.597726967499918,8.6397e-05,0.14137730864302508
2023-01-23 02:00:00,2023-01-23 02:00:00,0.000352229197445739,0.5779857604942751,8.6397e-05,0.1417719942342844
2023-01-23 03:00:00,2023-01-23 03:00:00,0.000490733050546458,0.8002419140439623,9.12195e-05,0.14875229454557085
2023-01-23 04:00:00,2023-01-23 04:00:00,0.00038957644619944,0.6374430127472118,8.6043e-05,0.1407875390847673
2023-01-23 05:00:00,2023-01-23 05:00:00,0.000331216527046082,0.5407852334346075,8.2618e-05,0.1348924065304395
2023-01-23 06:00:00,2023-01-23 06:00:00,0.000300113640346404,0.4913503512650917,8.2618e-05,0.13526337314746373
2023-01-23 07:00:00,2023-01-23 07:00:00,0.000347278546861832,0.5672882115752833,8.2618e-05,0.13495857399614633
2023-01-23 08:00:00,2023-01-23 08:00:00,0.00031867850250574,0.5199835098320198,8.1813356678481e-05,0.13349377514427382
2023-01-23 09:00:00,2023-01-23 09:00:00,0.000260610840585694,0.4260636008078178,8.0935044581488e-05,0.13231788995589056
2023-01-23 10:00:00,2023-01-23 10:00:00,0.000347684567507172,0.5692633786228731,7.8414e-05,0.12838711505483555
2023-01-23 11:00:00,2023-01-23 11:00:00,0.000358410619935394,0.5866567264986307,7.83706e-05,0.1282792336287947
2023-01-23 12:00:00,2023-01-23 12:00:00,0.00034223343465356,0.5596414981158422,8.6397e-05,0.14128177324830948
2023-01-23 13:00:00,2023-01-23 13:00:00,0.000359142094223522,0.5826994732919281,8.1769741368e-05,0.13266945310146858
2023-01-23 14:00:00,2023-01-23 14:00:00,0.000669950047203774,1.0710492229690212,8.6397e-05,0.13812289453979054
2023-01-23 15:00:00,2023-01-23 15:00:00,0.00062054143129869,1.0058257402086086,9.12105e-05,0.14784164932435995
2023-01-23 16:00:00,2023-01-23 16:00:00,0.000444859752765217,0.7207208316055124,8.9542430228e-05,0.1450684049900157
2023-01-23 17:00:00,2023-01-23 17:00:00,0.000668619157956397,1.0891030667553234,0.000101049,0.16459710207665867
2023-01-23 18:00:00,2023-01-23 18:00:00,0.000414728493568881,0.6756440881518964,0.0001065825,0.17363609479966724
2023-01-23 19:00:00,2023-01-23 19:00:00,0.000488067909432291,0.7907891188935443,8.6397e-05,0.13998422388498324
2023-01-23 20:00:00,2023-01-23 20:00:00,0.000379596892186792,0.6205139173917629,9.2194e-05,0.1507063447502237
2023-01-23 21:00:00,2023-01-23 21:00:00,0.000337215132735581,0.5502243315293527,9.04665e-05,0.147611612457889
2023-01-23 22:00:00,2023-01-23 22:00:00,0.000410634216385597,0.6682861996034833,9.12285e-05,0.1484697210504176
2023-01-23 23:00:00,2023-01-23 23:00:00,0.00047922738366133,0.7794388204263482,9.3144e-05,0.15149395039808136
2023-01-24 00:00:00,2023-01-24 00:00:00,0.000518757861733058,0.8465448387993192,9.594549677272e-05,0.1565704755348423
2023-01-24 01:00:00,2023-01-24 01:00:00,0.000582424509532308,0.9541693008398144,9.2602e-05,0.1517071897735224
2023-01-24 02:00:00,2023-01-24 02:00:00,0.000367913573784089,0.60166715012816,9.04665e-05,0.14794431387033302
2023-01-24 03:00:00,2023-01-24 03:00:00,0.000342121535110001,0.560745133880725,8.9064e-05,0.1459779624451152
2023-01-24 04:00:00,2023-01-24 04:00:00,0.00041258370506729,0.6753356561071292,8.76984330045e-05,0.1435487588706437
2023-01-24 05:00:00,2023-01-24 05:00:00,0.00043836081703529,0.7179690055659027,8.49795e-05,0.1391836239404942
2023-01-24 06:00:00,2023-01-24 06:00:00,0.000323104015504472,0.5288300576697237,8.6677058887321e-05,0.14186587553997637
2023-01-24 07:00:00,2023-01-24 07:00:00,0.000315891194999511,0.5167081962564462,8.7426e-05,0.14300408330781733
2023-01-24 08:00:00,2023-01-24 08:00:00,0.000293269594676523,0.4795388785590092,9.039e-05,0.1478009313606444
2023-01-24 09:00:00,2023-01-24 09:00:00,0.000426709414713357,0.6905384746642712,8.2618e-05,0.13369966945336062
2023-01-24 10:00:00,2023-01-24 10:00:00,0.000265574736434087,0.43109195305377146,8.2618e-05,0.13410897232024918
2023-01-24 11:00:00,2023-01-24 11:00:00,0.000302728868417079,0.4921420478045913,7.9952e-05,0.12997683772880927
2023-01-24 12:00:00,2023-01-24 12:00:00,0.000424859017156374,0.6913367947578011,8.2618e-05,0.13443721564764985
2023-01-24 13:00:00,2023-01-24 13:00:00,0.000524367661730741,0.8476129992247933,8.3392335285e-05,0.13479936422847982
2023-01-24 14:00:00,2023-01-24 14:00:00,0.000420652366197022,0.6786750960201082,7.4167394535858e-05,0.1196607166702798
2023-01-24 15:00:00,2023-01-24 15:00:00,0.004293283920310099,6.957287105872557,9.2218e-05,0.14943970961114875
2023-01-24 16:00:00,2023-01-24 16:00:00,0.000948552361582577,1.531681253734155,9.2218e-05,0.14890963069365545
2023-01-24 17:00:00,2023-01-24 17:00:00,0.000526201958769439,0.8430953714993182,9.36560380665e-05,0.15005830155305
2023-01-24 18:00:00,2023-01-24 18:00:00,0.000372531115193646,0.6034346411403786,9.2242e-05,0.14941575588695988
2023-01-24 19:00:00,2023-01-24 19:00:00,0.000505593091413226,0.8203711271304697,9.1588539427584e-05,0.1486107990764269
2023-01-24 20:00:00,2023-01-24 20:00:00,0.00046532469935363,0.7516810521768601,9.2316e-05,0.14912638015809157
2023-01-24 21:00:00,2023-01-24 21:00:00,0.000468067492381977,0.7483574515353821,9.52575e-05,0.15229995908679045
2023-01-24 22:00:00,2023-01-24 22:00:00,0.001056181056239461,1.6500079188833507,0.00010559736,0.1649683822521359
2023-01-24 23:00:00,2023-01-24 23:00:00,0.000711054006706497,1.1062454136937154,9.7074e-05,0.15102603497912687
2023-01-25 00:00:00,2023-01-25 00:00:00,0.000470533605279991,0.7289073574803737,9.213425e-05,0.142725900865198
2023-01-25 01:00:00,2023-01-25 01:00:00,0.000505686555511794,0.7762087293414801,9.23625e-05,0.14177276018589038
2023-01-25 02:00:00,2023-01-25 02:00:00,0.000379639342634254,0.5849774584429132,9.03765e-05,0.13925905283188564
2023-01-25 03:00:00,2023-01-25 03:00:00,0.000232931326200185,0.3602667961020344,6.91575e-05,0.10696350447090106
2023-01-25 04:00:00,2023-01-25 04:00:00,0.000331170957592433,0.5120970219017227,8.0289e-05,0.1241526675236661
