start_time,date,loss_amount,loss_percent,profit_amount,profit_percent
2024-04-04,2024-04-04,5929412,2.63158146,219388029,97.36841854
2024-04-05,2024-04-05,7250790,3.21787718,218077574,96.78212282
2024-04-06,2024-04-06,5098519,2.26027207,220472511,97.73972793
2024-04-07,2024-04-07,4415469,1.95383654,221574214,98.04616346
2024-04-08,2024-04-08,1519113,0.67110772,224839929,99.32889228
2024-04-09,2024-04-09,6672255,2.94241175,220089176,97.05758825
2024-04-10,2024-04-10,2653148,1.16691569,224711007,98.83308431
2024-04-11,2024-04-11,4502503,1.97536551,223430149,98.02463449
2024-04-12,2024-04-12,12612765,5.52119568,215829872,94.47880432
2024-04-13,2024-04-13,17471566,7.63071819,211492020,92.36928181
2024-04-14,2024-04-14,15772282,6.87325067,213701118,93.12674933
2024-04-15,2024-04-15,19394003,8.42672792,210754676,91.57327208
2024-04-16,2024-04-16,18736579,8.12529704,211856624,91.87365524
2024-04-17,2024-04-17,22902785,9.91063237,208190289,90.08936763
2024-04-18,2024-04-18,19309735,8.3371274,212301635,91.6628726
2024-04-19,2024-04-19,18953515,8.16458939,213176848,91.8300079
2024-04-20,2024-04-20,16673137,7.149872,216508862,92.84459486
2024-04-21,2024-04-21,17145010,7.32009898,217073271,92.67990102
2024-04-22,2024-04-22,12930517,5.49704855,222284521,94.49806254
2024-04-23,2024-04-23,14922353,6.30705444,221675462,93.69294556
2024-04-24,2024-04-24,22548799,9.49851781,214844018,90.50148219
2024-04-25,2024-04-25,21982289,9.23539354,216039934,90.76460646
2024-04-26,2024-04-26,25539954,10.69982477,213155114,89.30017523
2024-04-27,2024-04-27,26654140,11.13886396,212635433,88.86113604
2024-04-28,2024-04-28,29306343,12.22497905,210410128,87.77142225
2024-04-29,2024-04-29,24658720,10.27146659,215411379,89.72853341
2024-04-30,2024-04-30,33273044,13.83395978,207244093,86.16604022
2024-05-01,2024-05-01,34459217,14.30557946,206420344,85.69442054
2024-05-02,2024-05-02,33866057,14.03815488,207376879,85.96184512
2024-05-03,2024-05-03,26819301,11.10220699,214747993,88.89779301
2024-05-04,2024-05-04,24553542,10.13427743,217728576,89.86572257
2024-05-05,2024-05-05,22956393,9.45101911,219942206,90.54898089
2024-05-06,2024-05-06,28683078,11.78658976,214670416,88.21341024
2024-05-07,2024-05-07,32192920,13.21707446,211377774,86.78292554
2024-05-08,2024-05-08,34918137,14.31577967,208995487,85.68422033
2024-05-09,2024-05-09,29059008,11.89092406,215320721,88.10907594
2024-05-10,2024-05-10,36437634,14.86440445,208695860,85.13559555
2024-05-11,2024-05-11,37178828,15.13256732,208508683,84.86743268
2024-05-12,2024-05-12,34933407,14.19596282,211146464,85.80403718
2024-05-13,2024-05-13,30222394,12.27184336,216051887,87.72815664
2024-05-14,2024-05-14,34781739,14.12015003,211545240,85.87984997
2024-05-15,2024-05-15,14622333,5.93098924,231918883,94.06901076
2024-05-16,2024-05-16,17625100,7.14542482,229037631,92.85457518
2024-05-17,2024-05-17,11304732,4.57695813,235687521,95.42304187
2024-05-18,2024-05-18,11112244,4.49640895,236023729,95.50359105
2024-05-19,2024-05-19,16093797,6.50197698,231427796,93.49802302
2024-05-20,2024-05-20,1243779,0.50174002,246649342,99.49825998
2024-05-21,2024-05-21,3728905,1.50222653,244496307,98.49777347
2024-05-22,2024-05-22,7834968,3.15195105,240740212,96.84804895
2024-05-23,2024-05-23,10836603,4.34839268,238372790,95.65160732
2024-05-24,2024-05-24,9275478,3.71214134,240593187,96.28785866
2024-05-25,2024-05-25,7974466,3.18151856,242675211,96.81848144
2024-05-26,2024-05-26,11472512,4.56261669,239973375,95.43738331
2024-05-27,2024-05-27,7399853,2.93778849,244485299,97.06221151
2024-05-28,2024-05-28,12269674,4.86244547,240065783,95.13755453
2024-05-29,2024-05-29,16065238,6.34616628,237083471,93.65383372
2024-05-30,2024-05-30,12990285,5.12156491,240648695,94.87843509
2024-05-31,2024-05-31,18493580,7.26948702,235906489,92.73051298
2024-06-01,2024-06-01,16648754,6.52410277,238539654,93.47589723
2024-06-02,2024-06-02,16066282,6.27791743,239851101,93.72208257
2024-06-03,2024-06-03,11305988,4.40554791,245324702,95.59445209
2024-06-04,2024-06-04,2811718,1.09297023,254443048,98.90702977
2024-06-05,2024-06-05,1882440,0.73015966,255929665,99.26984034
2024-06-06,2024-06-06,3636485,1.40714535,254793464,98.59285465
2024-06-07,2024-06-07,10075593,3.8972317,248456457,96.1027683
2024-06-08,2024-06-08,10910814,4.21488791,247952867,95.78511209
2024-06-09,2024-06-09,8242854,3.17566952,251319860,96.82433048
2024-06-10,2024-06-10,9903045,3.80702542,250222484,96.19297458
2024-06-11,2024-06-11,25559011,9.81406304,234873502,90.18593696
2024-06-12,2024-06-12,19347082,7.4121128,241672718,92.5878872
2024-06-13,2024-06-13,30547869,11.6697089,231222748,88.3302911
2024-06-14,2024-06-14,35171191,13.4017044,227267003,86.5982956
2024-06-15,2024-06-15,34101904,12.98074419,228609567,87.01925581
2024-06-16,2024-06-16,31328391,11.92780189,231321771,88.07219811
2024-06-17,2024-06-17,32271121,12.2833939,230450414,87.7166061
2024-06-18,2024-06-18,38364197,14.58011687,224762617,85.41988313
2024-06-19,2024-06-19,40018107,15.17528384,223687715,84.82471616
2024-06-20,2024-06-20,40677718,15.40115931,223443425,84.59884069
2024-06-21,2024-06-21,44475762,16.80781538,220137818,83.19218462
2024-06-22,2024-06-22,43535659,16.41921064,221615084,83.58078936
2024-06-23,2024-06-23,51068410,19.23446147,214436346,80.76553853
2024-06-24,2024-06-24,60713619,22.84984675,204993279,77.15015325
2024-06-25,2024-06-25,56274319,21.14999422,209798184,78.85000578
2024-06-26,2024-06-26,60834891,22.83733555,205548597,77.16266445
2024-06-27,2024-06-27,56870703,21.35138358,209485352,78.64861642
2024-06-28,2024-06-28,62251846,23.33085273,204570146,76.66914727
2024-06-29,2024-06-29,60646258,22.68867072,206651279,77.31132928
2024-06-30,2024-06-30,52536165,19.63082793,215084565,80.36917207
2024-07-01,2024-07-01,51799942,19.32413523,216258325,80.67586477
2024-07-02,2024-07-02,55486203,20.67339129,212908093,79.32660871
2024-07-03,2024-07-03,64447550,23.98790475,204219308,76.01209525
2024-07-04,2024-07-04,68184540,25.3503119,200784695,74.6496881
2024-07-05,2024-07-05,68489638,25.43151652,200820444,74.56848348
2024-07-06,2024-07-06,66087822,24.50631824,203588844,75.49368176
2024-07-07,2024-07-07,70463542,26.07793225,199740174,73.92206775
2024-07-08,2024-07-08,69343308,25.63811837,201126260,74.36188163
2024-07-09,2024-07-09,65980111,24.34858637,205001169,75.65141363
2024-07-10,2024-07-10,67193314,24.7512609,204280993,75.2487391
2024-07-11,2024-07-11,69301913,25.48103305,202672590,74.51896695
2024-07-12,2024-07-12,66792556,24.51736906,205636985,75.48263094
2024-07-13,2024-07-13,64054630,23.46171174,208963088,76.53828826
2024-07-14,2024-07-14,61677146,22.58484406,211413719,77.41515594
2024-07-15,2024-07-15,37996593,13.90750311,235212715,86.09249689
2024-07-16,2024-07-16,36250187,13.2576271,237178736,86.7423729
2024-07-17,2024-07-17,43071963,15.73482678,230664530,84.26517322
2024-07-18,2024-07-18,44763678,16.34445619,229113149,83.65554381
2024-07-19,2024-07-19,27595014,10.06708678,246516202,89.93291322
2024-07-20,2024-07-20,24281888,8.84693185,250184881,91.15306815
2024-07-21,2024-07-21,17855756,6.48834362,257341691,93.51165638
2024-07-22,2024-07-22,20845297,7.55766007,254971514,92.44233993
2024-07-23,2024-07-23,36479742,13.19177523,240054245,86.80822477
2024-07-24,2024-07-24,39808397,14.37276298,237162684,85.62723702
2024-07-25,2024-07-25,37647319,13.56698141,239844909,86.43301859
2024-07-26,2024-07-26,18784823,6.77659273,258416770,93.22340727
2024-07-27,2024-07-27,17746147,6.40772406,259203154,93.59227594
2024-07-28,2024-07-28,17270591,6.22243826,260282842,93.77756174
2024-07-29,2024-07-29,31670771,11.39041574,246376771,88.60958426
2024-07-30,2024-07-30,37684254,13.52803191,240879947,86.47196809
2024-07-31,2024-07-31,47613780,17.06811448,231349547,82.93188552
2024-08-01,2024-08-01,43804352,15.68577235,235457332,84.31422765
2024-08-02,2024-08-02,66939212,23.95766545,212467027,76.04233455
2024-08-03,2024-08-03,73535252,26.29424263,206127688,73.70575737
2024-08-04,2024-08-04,78220937,27.95104127,201628877,72.04895873
2024-08-05,2024-08-05,85292746,30.4674774,194654113,69.5325226
2024-08-06,2024-08-06,84156304,30.04780321,195918427,69.95219679
2024-08-07,2024-08-07,85380327,30.47899028,194748136,69.52100972
2024-08-08,2024-08-08,65382687,23.30958139,215114358,76.69041861
2024-08-09,2024-08-09,72668259,25.88864244,208027259,74.11135756
2024-08-10,2024-08-10,71284190,25.35873971,209818857,74.64126029
2024-08-11,2024-08-11,77083563,27.39331039,204312011,72.60668961
2024-08-12,2024-08-12,75862212,26.95476838,205580429,73.04523162
2024-08-13,2024-08-13,73709383,26.16722278,207976540,73.83277722
2024-08-14,2024-08-14,78311653,27.76845669,203704931,72.23154331
2024-08-15,2024-08-15,82997312,29.38666764,199434548,70.61333236
2024-08-16,2024-08-16,77713856,27.47650403,205123640,72.52349597
2024-08-17,2024-08-17,76275018,26.90897422,207180670,73.09102578
2024-08-18,2024-08-18,79382405,27.94153323,204719417,72.05846677
2024-08-19,2024-08-19,77082046,27.09784836,207376133,72.90215164
2024-08-20,2024-08-20,78884866,27.67581484,206146908,72.32418516
2024-08-21,2024-08-21,68434851,23.96552021,217120607,76.03447979
2024-08-22,2024-08-22,74770761,26.12408109,211443176,73.87591891
2024-08-23,2024-08-23,52255435,18.21674395,234598435,81.78325605
2024-08-24,2024-08-24,52861988,18.38419211,234678458,81.61580789
2024-08-25,2024-08-25,47824715,16.59619635,240342007,83.40380365
2024-08-26,2024-08-26,61564994,21.33598526,226985046,78.66401474
2024-08-27,2024-08-27,81346620,28.14298221,207700999,71.85701779
2024-08-28,2024-08-28,84360991,29.13809002,205160357,70.86190998
2024-08-29,2024-08-29,82348086,28.40871071,207521056,71.59128929
2024-08-30,2024-08-30,84282229,29.04279465,205917905,70.95720535
2024-08-31,2024-08-31,85012312,29.23503727,205776823,70.76496273
2024-09-01,2024-09-01,94115744,32.30564095,197213390,67.69435905
2024-09-02,2024-09-02,82458310,28.24555707,209475426,71.75444293
2024-09-03,2024-09-03,93925249,32.10805382,198603378,67.89194618
2024-09-04,2024-09-04,92116548,31.42741632,200983759,68.56965882
2024-09-05,2024-09-05,99756277,33.96749441,193925311,66.03250559
2024-09-06,2024-09-06,102603151,34.87515262,191598145,65.12484738
2024-09-07,2024-09-07,102889852,34.90711485,191863388,65.09288515
2024-09-08,2024-09-08,101243197,34.25761016,194291712,65.74238984
2024-09-09,2024-09-09,95694687,32.3563727,200057522,67.6436273
2024-09-10,2024-09-10,93352596,31.53356334,202689418,68.46643666
2024-09-11,2024-09-11,94614340,31.93333756,201672698,68.06666244
2024-09-12,2024-09-12,89567092,30.20553472,206958339,69.79446528
2024-09-13,2024-09-13,75205188,25.34972984,221465382,74.65027016
2024-09-14,2024-09-14,78419962,26.38957741,218742667,73.61042259
2024-09-15,2024-09-15,84324835,28.33472235,213277640,71.66527765
2024-09-16,2024-09-16,90945317,30.52718084,206970555,69.47281916
2024-09-17,2024-09-17,77328998,25.9347252,220835528,74.06417878
2024-09-18,2024-09-18,67918320,22.75959137,230497934,77.24040863
2024-09-19,2024-09-19,59108728,19.79343534,239519211,80.20656466
2024-09-20,2024-09-20,58020850,19.41589621,240810836,80.58410379
2024-09-21,2024-09-21,56682368,18.9502409,242429228,81.0497591
2024-09-22,2024-09-22,55476163,18.5226352,244028537,81.4773648
2024-09-23,2024-09-23,57639869,19.23164229,242073843,80.76835771
2024-09-24,2024-09-24,46738055,15.58757177,253103740,84.41242823
2024-09-25,2024-09-25,60060921,20.030375,239788288,79.969625
2024-09-26,2024-09-26,42807920,14.26731343,257233992,85.73268657
2024-09-27,2024-09-27,38357440,12.77470428,261903444,87.22529572
2024-09-28,2024-09-28,37762952,12.559596,262907165,87.440404
2024-09-29,2024-09-29,40656073,13.50624187,260360845,86.49375813
2024-09-30,2024-09-30,60936905,20.21859119,240453555,79.78140881
2024-10-01,2024-10-01,77874335,25.80574799,223896941,74.19425201
2024-10-02,2024-10-02,81093884,26.86091339,220809044,73.13908661
2024-10-03,2024-10-03,80578365,26.67744555,221468414,73.32255445
2024-10-04,2024-10-04,69573940,23.03950038,232402834,76.96049962
2024-10-05,2024-10-05,69766430,23.05203447,232881174,76.94796553
2024-10-06,2024-10-06,65580605,21.62545226,237675966,78.37454774
2024-10-07,2024-10-07,69042304,22.73098944,234694162,77.26901056
2024-10-08,2024-10-08,71173003,23.39780402,233013676,76.60219598
2024-10-09,2024-10-09,85794771,28.16683054,218800277,71.83316946
2024-10-10,2024-10-10,88732072,29.07182847,216484616,70.92817153
2024-10-11,2024-10-11,68888117,22.53154672,236852620,77.46845328
2024-10-12,2024-10-12,60780591,19.8323814,245690880,80.1676186
2024-10-13,2024-10-13,66342280,21.61030765,240651406,78.38969235
2024-10-14,2024-10-14,35622019,11.58845773,271770214,88.41154227
2024-10-15,2024-10-15,26703114,8.67714679,281037606,91.32285321
2024-10-16,2024-10-16,20734665,6.72372666,287645881,93.27627334
2024-10-17,2024-10-17,24952120,8.07891487,283902725,91.92108513
2024-10-18,2024-10-18,15231700,4.92732019,293895765,95.07267981
2024-10-19,2024-10-19,16066010,5.18747152,293641907,94.81252848
2024-10-20,2024-10-20,12846853,4.14054954,297422421,95.85945046
2024-10-21,2024-10-21,27303720,8.78206348,283599521,91.21793652
2024-10-22,2024-10-22,26942518,8.64785939,284608778,91.35214061
2024-10-23,2024-10-23,37188766,11.91955926,274809062,88.08044074
2024-10-24,2024-10-24,19146672,6.12673436,293363564,93.87326564
2024-10-25,2024-10-25,42015491,13.43221788,270780887,86.56778212
2024-10-26,2024-10-26,33343977,10.64840918,279791783,89.35159082
2024-10-27,2024-10-27,20888615,6.66218764,292651263,93.33781236
2024-10-28,2024-10-28,5160716,1.64432923,308688597,98.35567077
2024-10-29,2024-10-29,354759,0.11292915,313788237,99.88707085
2024-10-30,2024-10-30,487873,0.15510571,314054375,99.84489429
2024-10-31,2024-10-31,6283993,1.99662405,308446915,98.00337595
2024-11-01,2024-11-01,10223941,3.24653719,304694398,96.75346281
2024-11-02,2024-11-02,14039474,4.45304076,301229386,95.54394508
2024-11-03,2024-11-03,17791669,5.6417,297568400,94.3583
2024-11-04,2024-11-04,27724135,8.79388508,287541925,91.20611492
2024-11-05,2024-11-05,11937126,3.78566258,303387490,96.21433742
2024-11-06,2024-11-06,140271,0.04447955,315220381,99.95552045
2024-11-07,2024-11-07,170052,0.05390643,315287690,99.94609357
2024-11-08,2024-11-08,152606,0.04834125,315532248,99.95165875
2024-11-09,2024-11-09,99822,0.0315837,315955641,99.9684163
2024-11-10,2024-11-10,61844,0.01955245,316236107,99.98044755
2024-11-11,2024-11-11,24237,0.00765975,316396197,99.99234025
2024-11-12,2024-11-12,307714,0.0971925,316294904,99.9028075
2024-11-13,2024-11-13,226319,0.07139344,316776190,99.92860656
2024-11-14,2024-11-14,1804762,0.56876056,315510138,99.43123944
2024-11-15,2024-11-15,377705,0.11892832,317212759,99.88107168
2024-11-16,2024-11-16,1149069,0.36146013,316747403,99.63853987
2024-11-17,2024-11-17,2036158,0.63979277,316216579,99.36020723
2024-11-18,2024-11-18,2012182,0.63129614,316726025,99.36870386
2024-11-19,2024-11-19,377837,0.1183099,318984272,99.8816901
2024-11-20,2024-11-20,271391,0.08484742,319586313,99.91515258
2024-11-21,2024-11-21,59348,0.01854481,319965553,99.98145519
2024-11-22,2024-11-22,428210,0.13367451,319909611,99.86632549
2024-11-23,2024-11-23,1488320,0.46442726,318975210,99.53557274
2024-11-24,2024-11-24,1508476,0.47049328,319107365,99.52950672
2024-11-25,2024-11-25,3394050,1.05811676,317369229,98.94188324
2024-11-26,2024-11-26,4240979,1.32123503,316744986,98.67876497
2024-11-27,2024-11-27,2487682,0.77442075,318743637,99.22557925
2024-11-28,2024-11-28,2737852,0.85135699,318841695,99.14637675
2024-11-29,2024-11-29,1916071,0.59561522,319780040,99.40438478
2024-11-30,2024-11-30,3270928,1.0155028,318828429,98.9844972
2024-12-01,2024-12-01,2331916,0.72279329,320293656,99.27720671
2024-12-02,2024-12-02,4809394,1.49110578,317729359,98.50889422
2024-12-03,2024-12-03,4367057,1.3535245,318276308,98.6464755
2024-12-04,2024-12-04,248822,0.07707747,322571848,99.92292253
2024-12-05,2024-12-05,3285211,1.01718594,319685337,98.98281406
2024-12-06,2024-12-06,640627,0.19830243,322414925,99.80169757
2024-12-07,2024-12-07,753128,0.2329901,322491501,99.7670099
2024-12-08,2024-12-08,378481,0.11707097,322913449,99.88292903
2024-12-09,2024-12-09,4261314,1.3185025,318932158,98.6814975
2024-12-10,2024-12-10,6069411,1.8776429,317176879,98.1223571
2024-12-11,2024-12-11,400031,0.1236285,323175038,99.8763715
2024-12-12,2024-12-12,1620768,0.50052429,322193284,99.49947571
2024-12-13,2024-12-13,554418,0.17110627,323465266,99.82889373
2024-12-14,2024-12-14,946199,0.29180305,323313264,99.70819695
2024-12-15,2024-12-15,12406,0.00382475,324348331,99.99617525
2024-12-16,2024-12-16,200012,0.06167149,324118417,99.93832851
2024-12-17,2024-12-17,737486,0.22727918,323747137,99.77272082
2024-12-18,2024-12-18,3649363,1.12454069,320870952,98.87545931
2024-12-19,2024-12-19,7794500,2.40084186,316862452,97.59915814
2024-12-20,2024-12-20,7351861,2.26418808,317350008,97.73581192
2024-12-21,2024-12-21,8836995,2.72147128,315871415,97.27684416
2024-12-22,2024-12-22,12257927,3.77633122,312340904,96.22366878
2024-12-23,2024-12-23,12377290,3.8139665,312141111,96.18387712
2024-12-24,2024-12-24,5430284,1.67327603,319099794,98.32672397
2024-12-25,2024-12-25,4895757,1.50835279,319680631,98.49164721
2024-12-26,2024-12-26,11758696,3.62449691,312664149,96.37550309
2024-12-27,2024-12-27,13565992,4.1841537,310657088,95.8158463
2024-12-28,2024-12-28,12120058,3.73976429,311966089,96.26023571
2024-12-29,2024-12-29,14340432,4.42825358,309499017,95.57174642
