start_time,datetime,max_fee_mean
2022-10-24 11:00:00,2022-10-24 11:00:00,43.887168269
2022-10-24 12:00:00,2022-10-24 12:00:00,49.17391535
2022-10-24 13:00:00,2022-10-24 13:00:00,72.960948844
2022-10-24 14:00:00,2022-10-24 14:00:00,80.054501589
2022-10-24 15:00:00,2022-10-24 15:00:00,83.752250063
2022-10-24 16:00:00,2022-10-24 16:00:00,68.568259773
2022-10-24 17:00:00,2022-10-24 17:00:00,65.821573346
2022-10-24 18:00:00,2022-10-24 18:00:00,74.099721702
2022-10-24 19:00:00,2022-10-24 19:00:00,59.033125706
2022-10-24 20:00:00,2022-10-24 20:00:00,41.575306263
2022-10-24 21:00:00,2022-10-24 21:00:00,41.881924862
2022-10-24 22:00:00,2022-10-24 22:00:00,39.54564372
2022-10-24 23:00:00,2022-10-24 23:00:00,35.274618059
2022-10-25 00:00:00,2022-10-25 00:00:00,41.53677049
2022-10-25 01:00:00,2022-10-25 01:00:00,39.577717924
2022-10-25 02:00:00,2022-10-25 02:00:00,39.76782671
2022-10-25 03:00:00,2022-10-25 03:00:00,34.532835807
2022-10-25 04:00:00,2022-10-25 04:00:00,37.993574396
2022-10-25 05:00:00,2022-10-25 05:00:00,39.858121666
2022-10-25 06:00:00,2022-10-25 06:00:00,40.693769479
2022-10-25 07:00:00,2022-10-25 07:00:00,41.723927463
2022-10-25 08:00:00,2022-10-25 08:00:00,44.83140071
2022-10-25 09:00:00,2022-10-25 09:00:00,43.742997137
2022-10-25 10:00:00,2022-10-25 10:00:00,41.892016841
2022-10-25 11:00:00,2022-10-25 11:00:00,38.181441923
2022-10-25 12:00:00,2022-10-25 12:00:00,43.081862677
2022-10-25 13:00:00,2022-10-25 13:00:00,68.936965647
2022-10-25 14:00:00,2022-10-25 14:00:00,72.179582891
2022-10-25 15:00:00,2022-10-25 15:00:00,66.684255138
2022-10-25 16:00:00,2022-10-25 16:00:00,65.8962729
2022-10-25 17:00:00,2022-10-25 17:00:00,106.363141807
2022-10-25 18:00:00,2022-10-25 18:00:00,85.882174141
2022-10-25 19:00:00,2022-10-25 19:00:00,80.523649105
2022-10-25 20:00:00,2022-10-25 20:00:00,73.921868245
2022-10-25 21:00:00,2022-10-25 21:00:00,50.707701803
2022-10-25 22:00:00,2022-10-25 22:00:00,53.688908256
2022-10-25 23:00:00,2022-10-25 23:00:00,45.336824539
2022-10-26 00:00:00,2022-10-26 00:00:00,36.751795718
2022-10-26 01:00:00,2022-10-26 01:00:00,40.348605614
2022-10-26 02:00:00,2022-10-26 02:00:00,45.907889577
2022-10-26 03:00:00,2022-10-26 03:00:00,35.91722752
2022-10-26 04:00:00,2022-10-26 04:00:00,36.070311417
2022-10-26 05:00:00,2022-10-26 05:00:00,33.284803086
2022-10-26 06:00:00,2022-10-26 06:00:00,34.362523795
2022-10-26 07:00:00,2022-10-26 07:00:00,45.713953497
2022-10-26 08:00:00,2022-10-26 08:00:00,56.146923834
2022-10-26 09:00:00,2022-10-26 09:00:00,48.951631527
2022-10-26 10:00:00,2022-10-26 10:00:00,43.28683698
2022-10-26 11:00:00,2022-10-26 11:00:00,43.92784254
2022-10-26 12:00:00,2022-10-26 12:00:00,51.509755807
2022-10-26 13:00:00,2022-10-26 13:00:00,58.90710098
2022-10-26 14:00:00,2022-10-26 14:00:00,86.226224884
2022-10-26 15:00:00,2022-10-26 15:00:00,100.597278803
2022-10-26 16:00:00,2022-10-26 16:00:00,63.471529426
2022-10-26 17:00:00,2022-10-26 17:00:00,67.568937368
2022-10-26 18:00:00,2022-10-26 18:00:00,63.861098495
2022-10-26 19:00:00,2022-10-26 19:00:00,58.213965508
2022-10-26 20:00:00,2022-10-26 20:00:00,57.04680198
2022-10-26 21:00:00,2022-10-26 21:00:00,56.231261031
2022-10-26 22:00:00,2022-10-26 22:00:00,44.251709649
2022-10-26 23:00:00,2022-10-26 23:00:00,54.804939438
2022-10-27 00:00:00,2022-10-27 00:00:00,39.996553794
2022-10-27 01:00:00,2022-10-27 01:00:00,38.545497571
2022-10-27 02:00:00,2022-10-27 02:00:00,37.253168258
2022-10-27 03:00:00,2022-10-27 03:00:00,37.476714922
2022-10-27 04:00:00,2022-10-27 04:00:00,37.241968922
2022-10-27 05:00:00,2022-10-27 05:00:00,36.23461054
2022-10-27 06:00:00,2022-10-27 06:00:00,43.646941643
2022-10-27 07:00:00,2022-10-27 07:00:00,45.679829051
2022-10-27 08:00:00,2022-10-27 08:00:00,45.481258105
2022-10-27 09:00:00,2022-10-27 09:00:00,50.598803129
2022-10-27 10:00:00,2022-10-27 10:00:00,52.089615823
2022-10-27 11:00:00,2022-10-27 11:00:00,49.886432997
2022-10-27 12:00:00,2022-10-27 12:00:00,54.705664489
2022-10-27 13:00:00,2022-10-27 13:00:00,59.340287045
2022-10-27 14:00:00,2022-10-27 14:00:00,73.475194795
2022-10-27 15:00:00,2022-10-27 15:00:00,72.250715746
2022-10-27 16:00:00,2022-10-27 16:00:00,56.69179873
2022-10-27 17:00:00,2022-10-27 17:00:00,54.717374702
2022-10-27 18:00:00,2022-10-27 18:00:00,59.049731683
2022-10-27 19:00:00,2022-10-27 19:00:00,57.696729994
2022-10-27 20:00:00,2022-10-27 20:00:00,65.219296186
2022-10-27 21:00:00,2022-10-27 21:00:00,44.431419514
2022-10-27 22:00:00,2022-10-27 22:00:00,47.600317971
2022-10-27 23:00:00,2022-10-27 23:00:00,39.065167218
2022-10-28 00:00:00,2022-10-28 00:00:00,33.660595465
2022-10-28 01:00:00,2022-10-28 01:00:00,34.356159733
2022-10-28 02:00:00,2022-10-28 02:00:00,46.738989261
2022-10-28 03:00:00,2022-10-28 03:00:00,39.531278257
2022-10-28 04:00:00,2022-10-28 04:00:00,39.452180342
2022-10-28 05:00:00,2022-10-28 05:00:00,36.915579852
2022-10-28 06:00:00,2022-10-28 06:00:00,36.862816772
2022-10-28 07:00:00,2022-10-28 07:00:00,42.188470669
2022-10-28 08:00:00,2022-10-28 08:00:00,44.144837997
2022-10-28 09:00:00,2022-10-28 09:00:00,40.694134881
2022-10-28 10:00:00,2022-10-28 10:00:00,37.662060387
2022-10-28 11:00:00,2022-10-28 11:00:00,37.579832173
2022-10-28 12:00:00,2022-10-28 12:00:00,45.644891618
2022-10-28 13:00:00,2022-10-28 13:00:00,51.367556213
2022-10-28 14:00:00,2022-10-28 14:00:00,58.13399311
2022-10-28 15:00:00,2022-10-28 15:00:00,53.681711591
2022-10-28 16:00:00,2022-10-28 16:00:00,75.7420992
2022-10-28 17:00:00,2022-10-28 17:00:00,77.95367579
2022-10-28 18:00:00,2022-10-28 18:00:00,56.596757673
2022-10-28 19:00:00,2022-10-28 19:00:00,48.507608612
2022-10-28 20:00:00,2022-10-28 20:00:00,55.581821861
2022-10-28 21:00:00,2022-10-28 21:00:00,57.998297805
2022-10-28 22:00:00,2022-10-28 22:00:00,46.327777188
2022-10-28 23:00:00,2022-10-28 23:00:00,39.608782883
2022-10-29 00:00:00,2022-10-29 00:00:00,36.042757316
2022-10-29 01:00:00,2022-10-29 01:00:00,32.286436924
2022-10-29 02:00:00,2022-10-29 02:00:00,32.935306853
2022-10-29 03:00:00,2022-10-29 03:00:00,33.625128502
2022-10-29 04:00:00,2022-10-29 04:00:00,35.229930962
2022-10-29 05:00:00,2022-10-29 05:00:00,35.320125186
2022-10-29 06:00:00,2022-10-29 06:00:00,34.92313078
2022-10-29 07:00:00,2022-10-29 07:00:00,36.59907035
2022-10-29 08:00:00,2022-10-29 08:00:00,49.543251709
2022-10-29 09:00:00,2022-10-29 09:00:00,39.57259417
2022-10-29 10:00:00,2022-10-29 10:00:00,38.521409989
2022-10-29 11:00:00,2022-10-29 11:00:00,41.377893732
2022-10-29 12:00:00,2022-10-29 12:00:00,45.1799138
2022-10-29 13:00:00,2022-10-29 13:00:00,45.560115039
2022-10-29 14:00:00,2022-10-29 14:00:00,45.498431376
2022-10-29 15:00:00,2022-10-29 15:00:00,47.65551987
2022-10-29 16:00:00,2022-10-29 16:00:00,63.700438406
2022-10-29 17:00:00,2022-10-29 17:00:00,63.837905843
2022-10-29 18:00:00,2022-10-29 18:00:00,54.269531421
2022-10-29 19:00:00,2022-10-29 19:00:00,36.111033364
2022-10-29 20:00:00,2022-10-29 20:00:00,33.136091632
2022-10-29 21:00:00,2022-10-29 21:00:00,44.323691462
2022-10-29 22:00:00,2022-10-29 22:00:00,35.861870609
2022-10-29 23:00:00,2022-10-29 23:00:00,31.52767275
2022-10-30 00:00:00,2022-10-30 00:00:00,34.34732256
2022-10-30 01:00:00,2022-10-30 01:00:00,26.964301454
2022-10-30 02:00:00,2022-10-30 02:00:00,25.718912491
2022-10-30 03:00:00,2022-10-30 03:00:00,37.003802363
2022-10-30 04:00:00,2022-10-30 04:00:00,30.700678159
2022-10-30 05:00:00,2022-10-30 05:00:00,33.123772136
2022-10-30 06:00:00,2022-10-30 06:00:00,34.376674798
2022-10-30 07:00:00,2022-10-30 07:00:00,35.13122097
2022-10-30 08:00:00,2022-10-30 08:00:00,38.296617186
2022-10-30 09:00:00,2022-10-30 09:00:00,37.233453705
2022-10-30 10:00:00,2022-10-30 10:00:00,37.18832751
2022-10-30 11:00:00,2022-10-30 11:00:00,35.291837413
2022-10-30 12:00:00,2022-10-30 12:00:00,36.471474786
2022-10-30 13:00:00,2022-10-30 13:00:00,44.096978504
2022-10-30 14:00:00,2022-10-30 14:00:00,38.238091885
2022-10-30 15:00:00,2022-10-30 15:00:00,36.771866624
2022-10-30 16:00:00,2022-10-30 16:00:00,41.288460081
2022-10-30 17:00:00,2022-10-30 17:00:00,40.706882247
2022-10-30 18:00:00,2022-10-30 18:00:00,39.223823843
2022-10-30 19:00:00,2022-10-30 19:00:00,41.53295221
2022-10-30 20:00:00,2022-10-30 20:00:00,39.914818374
2022-10-30 21:00:00,2022-10-30 21:00:00,36.690248634
2022-10-30 22:00:00,2022-10-30 22:00:00,38.337144193
2022-10-30 23:00:00,2022-10-30 23:00:00,30.184012157
2022-10-31 00:00:00,2022-10-31 00:00:00,37.703120955
2022-10-31 01:00:00,2022-10-31 01:00:00,29.318088247
2022-10-31 02:00:00,2022-10-31 02:00:00,34.762026572
2022-10-31 03:00:00,2022-10-31 03:00:00,34.792556136
2022-10-31 04:00:00,2022-10-31 04:00:00,33.201313941
2022-10-31 05:00:00,2022-10-31 05:00:00,29.164677503
2022-10-31 06:00:00,2022-10-31 06:00:00,29.652701496
2022-10-31 07:00:00,2022-10-31 07:00:00,33.312864693
2022-10-31 08:00:00,2022-10-31 08:00:00,39.267221676
2022-10-31 09:00:00,2022-10-31 09:00:00,44.893732113
2022-10-31 10:00:00,2022-10-31 10:00:00,47.44696417
2022-10-31 11:00:00,2022-10-31 11:00:00,76.90101695
2022-10-31 12:00:00,2022-10-31 12:00:00,63.474572494
2022-10-31 13:00:00,2022-10-31 13:00:00,72.41364509
2022-10-31 14:00:00,2022-10-31 14:00:00,81.924339749
2022-10-31 15:00:00,2022-10-31 15:00:00,72.649151157
2022-10-31 16:00:00,2022-10-31 16:00:00,62.184419594
2022-10-31 17:00:00,2022-10-31 17:00:00,91.778819208
2022-10-31 18:00:00,2022-10-31 18:00:00,78.28610771
2022-10-31 19:00:00,2022-10-31 19:00:00,57.622267112
2022-10-31 20:00:00,2022-10-31 20:00:00,68.929925437
2022-10-31 21:00:00,2022-10-31 21:00:00,66.939425348
2022-10-31 22:00:00,2022-10-31 22:00:00,45.18420143
2022-10-31 23:00:00,2022-10-31 23:00:00,54.937054237
2022-11-01 00:00:00,2022-11-01 00:00:00,45.231227372
2022-11-01 01:00:00,2022-11-01 01:00:00,40.215564347
2022-11-01 02:00:00,2022-11-01 02:00:00,33.71462702
2022-11-01 03:00:00,2022-11-01 03:00:00,34.713335982
2022-11-01 04:00:00,2022-11-01 04:00:00,45.28233592
2022-11-01 05:00:00,2022-11-01 05:00:00,37.925692985
2022-11-01 06:00:00,2022-11-01 06:00:00,39.370551173
2022-11-01 07:00:00,2022-11-01 07:00:00,38.526728838
2022-11-01 08:00:00,2022-11-01 08:00:00,41.919577418
2022-11-01 09:00:00,2022-11-01 09:00:00,42.001913036
2022-11-01 10:00:00,2022-11-01 10:00:00,40.380556485
2022-11-01 11:00:00,2022-11-01 11:00:00,42.458110878
2022-11-01 12:00:00,2022-11-01 12:00:00,48.305186031
2022-11-01 13:00:00,2022-11-01 13:00:00,46.116082586
2022-11-01 14:00:00,2022-11-01 14:00:00,61.356125219
2022-11-01 15:00:00,2022-11-01 15:00:00,67.183284097
2022-11-01 16:00:00,2022-11-01 16:00:00,59.821599229
2022-11-01 17:00:00,2022-11-01 17:00:00,75.510805298
2022-11-01 18:00:00,2022-11-01 18:00:00,45.032608158
2022-11-01 19:00:00,2022-11-01 19:00:00,45.646484107
2022-11-01 20:00:00,2022-11-01 20:00:00,49.167513949
2022-11-01 21:00:00,2022-11-01 21:00:00,44.097817548
2022-11-01 22:00:00,2022-11-01 22:00:00,36.633590691
2022-11-01 23:00:00,2022-11-01 23:00:00,36.888440756
2022-11-02 00:00:00,2022-11-02 00:00:00,37.846575619
2022-11-02 01:00:00,2022-11-02 01:00:00,35.82962121
2022-11-02 02:00:00,2022-11-02 02:00:00,39.438792245
2022-11-02 03:00:00,2022-11-02 03:00:00,38.828698323
2022-11-02 04:00:00,2022-11-02 04:00:00,38.18241838
2022-11-02 05:00:00,2022-11-02 05:00:00,37.70910793
2022-11-02 06:00:00,2022-11-02 06:00:00,41.890125329
2022-11-02 07:00:00,2022-11-02 07:00:00,44.504183578
2022-11-02 08:00:00,2022-11-02 08:00:00,43.895305766
2022-11-02 09:00:00,2022-11-02 09:00:00,45.320283893
2022-11-02 10:00:00,2022-11-02 10:00:00,47.453109047
2022-11-02 11:00:00,2022-11-02 11:00:00,44.146978848
2022-11-02 12:00:00,2022-11-02 12:00:00,43.790232023
2022-11-02 13:00:00,2022-11-02 13:00:00,43.1889533
2022-11-02 14:00:00,2022-11-02 14:00:00,46.378107621
2022-11-02 15:00:00,2022-11-02 15:00:00,50.113468339
2022-11-02 16:00:00,2022-11-02 16:00:00,89.193445226
2022-11-02 17:00:00,2022-11-02 17:00:00,60.050653008
2022-11-02 18:00:00,2022-11-02 18:00:00,95.124505283
2022-11-02 19:00:00,2022-11-02 19:00:00,75.554983816
2022-11-02 20:00:00,2022-11-02 20:00:00,58.47606881
2022-11-02 21:00:00,2022-11-02 21:00:00,51.742169803
2022-11-02 22:00:00,2022-11-02 22:00:00,48.263505603
2022-11-02 23:00:00,2022-11-02 23:00:00,46.074344781
2022-11-03 00:00:00,2022-11-03 00:00:00,47.187153738
2022-11-03 01:00:00,2022-11-03 01:00:00,43.242018403
2022-11-03 02:00:00,2022-11-03 02:00:00,43.008263947
2022-11-03 03:00:00,2022-11-03 03:00:00,45.965256147
2022-11-03 04:00:00,2022-11-03 04:00:00,45.153033171
2022-11-03 05:00:00,2022-11-03 05:00:00,49.72529736
2022-11-03 06:00:00,2022-11-03 06:00:00,51.075824743
2022-11-03 07:00:00,2022-11-03 07:00:00,43.398069273
2022-11-03 08:00:00,2022-11-03 08:00:00,53.78218304
2022-11-03 09:00:00,2022-11-03 09:00:00,49.844387763
2022-11-03 10:00:00,2022-11-03 10:00:00,46.993889765
2022-11-03 11:00:00,2022-11-03 11:00:00,54.393346396
2022-11-03 12:00:00,2022-11-03 12:00:00,51.801751279
2022-11-03 13:00:00,2022-11-03 13:00:00,53.212730484
2022-11-03 14:00:00,2022-11-03 14:00:00,68.289230903
2022-11-03 15:00:00,2022-11-03 15:00:00,72.74059875
2022-11-03 16:00:00,2022-11-03 16:00:00,297.052483919
2022-11-03 17:00:00,2022-11-03 17:00:00,73.084375392
2022-11-03 18:00:00,2022-11-03 18:00:00,58.962312861
2022-11-03 19:00:00,2022-11-03 19:00:00,57.359501507
2022-11-03 20:00:00,2022-11-03 20:00:00,64.795836554
2022-11-03 21:00:00,2022-11-03 21:00:00,50.211123939
2022-11-03 22:00:00,2022-11-03 22:00:00,49.820768652
2022-11-03 23:00:00,2022-11-03 23:00:00,48.018414624
2022-11-04 00:00:00,2022-11-04 00:00:00,50.578183731
2022-11-04 01:00:00,2022-11-04 01:00:00,47.679746749
2022-11-04 02:00:00,2022-11-04 02:00:00,45.262865786
2022-11-04 03:00:00,2022-11-04 03:00:00,45.73578583
2022-11-04 04:00:00,2022-11-04 04:00:00,50.891860467
2022-11-04 05:00:00,2022-11-04 05:00:00,49.504839039
2022-11-04 06:00:00,2022-11-04 06:00:00,50.626801545
2022-11-04 07:00:00,2022-11-04 07:00:00,49.256640859
2022-11-04 08:00:00,2022-11-04 08:00:00,52.781025806
2022-11-04 09:00:00,2022-11-04 09:00:00,53.652635282
2022-11-04 10:00:00,2022-11-04 10:00:00,56.884545424
2022-11-04 11:00:00,2022-11-04 11:00:00,49.526219502
2022-11-04 12:00:00,2022-11-04 12:00:00,57.722005649
2022-11-04 13:00:00,2022-11-04 13:00:00,79.025719357
2022-11-04 14:00:00,2022-11-04 14:00:00,88.055218898
2022-11-04 15:00:00,2022-11-04 15:00:00,71.132344484
2022-11-04 16:00:00,2022-11-04 16:00:00,63.008517591
2022-11-04 17:00:00,2022-11-04 17:00:00,58.42529691
2022-11-04 18:00:00,2022-11-04 18:00:00,60.194053138
2022-11-04 19:00:00,2022-11-04 19:00:00,61.435589558
2022-11-04 20:00:00,2022-11-04 20:00:00,51.692331413
2022-11-04 21:00:00,2022-11-04 21:00:00,50.866522961
2022-11-04 22:00:00,2022-11-04 22:00:00,43.527557103
2022-11-04 23:00:00,2022-11-04 23:00:00,39.776152853
2022-11-05 00:00:00,2022-11-05 00:00:00,47.057072037
2022-11-05 01:00:00,2022-11-05 01:00:00,43.717524183
2022-11-05 02:00:00,2022-11-05 02:00:00,43.157764556
2022-11-05 03:00:00,2022-11-05 03:00:00,48.350706723
2022-11-05 04:00:00,2022-11-05 04:00:00,47.645828941
2022-11-05 05:00:00,2022-11-05 05:00:00,42.734897554
2022-11-05 06:00:00,2022-11-05 06:00:00,44.03661093
2022-11-05 07:00:00,2022-11-05 07:00:00,34.287668492
2022-11-05 08:00:00,2022-11-05 08:00:00,36.58525816
2022-11-05 09:00:00,2022-11-05 09:00:00,41.245347333
2022-11-05 10:00:00,2022-11-05 10:00:00,46.488768186
2022-11-05 11:00:00,2022-11-05 11:00:00,41.458336228
2022-11-05 12:00:00,2022-11-05 12:00:00,48.684467822
2022-11-05 13:00:00,2022-11-05 13:00:00,45.120144226
2022-11-05 14:00:00,2022-11-05 14:00:00,46.496875276
2022-11-05 15:00:00,2022-11-05 15:00:00,43.252598346
2022-11-05 16:00:00,2022-11-05 16:00:00,42.970757667
2022-11-05 17:00:00,2022-11-05 17:00:00,41.326009474
2022-11-05 18:00:00,2022-11-05 18:00:00,43.383066541
2022-11-05 19:00:00,2022-11-05 19:00:00,38.892289641
2022-11-05 20:00:00,2022-11-05 20:00:00,40.337653066
2022-11-05 21:00:00,2022-11-05 21:00:00,35.893743575
2022-11-05 22:00:00,2022-11-05 22:00:00,35.80026611
2022-11-05 23:00:00,2022-11-05 23:00:00,36.811743472
2022-11-06 00:00:00,2022-11-06 00:00:00,41.259056363
2022-11-06 01:00:00,2022-11-06 01:00:00,37.774050333
2022-11-06 02:00:00,2022-11-06 02:00:00,37.89240892
2022-11-06 03:00:00,2022-11-06 03:00:00,40.561927571
2022-11-06 04:00:00,2022-11-06 04:00:00,39.26250578
2022-11-06 05:00:00,2022-11-06 05:00:00,42.63011236
2022-11-06 06:00:00,2022-11-06 06:00:00,42.733694155
2022-11-06 07:00:00,2022-11-06 07:00:00,46.020818219
2022-11-06 08:00:00,2022-11-06 08:00:00,47.368774942
2022-11-06 09:00:00,2022-11-06 09:00:00,50.329221688
2022-11-06 10:00:00,2022-11-06 10:00:00,48.729599804
2022-11-06 11:00:00,2022-11-06 11:00:00,52.763749144
2022-11-06 12:00:00,2022-11-06 12:00:00,49.982270385
2022-11-06 13:00:00,2022-11-06 13:00:00,61.390182513
2022-11-06 14:00:00,2022-11-06 14:00:00,56.694355188
2022-11-06 15:00:00,2022-11-06 15:00:00,54.737844755
2022-11-06 16:00:00,2022-11-06 16:00:00,62.78950895
2022-11-06 17:00:00,2022-11-06 17:00:00,55.714498319
2022-11-06 18:00:00,2022-11-06 18:00:00,71.303194449
2022-11-06 19:00:00,2022-11-06 19:00:00,101.862515106
2022-11-06 20:00:00,2022-11-06 20:00:00,80.743070741
2022-11-06 21:00:00,2022-11-06 21:00:00,69.350250041
2022-11-06 22:00:00,2022-11-06 22:00:00,81.177164514
2022-11-06 23:00:00,2022-11-06 23:00:00,88.659144506
2022-11-07 00:00:00,2022-11-07 00:00:00,90.712570884
2022-11-07 01:00:00,2022-11-07 01:00:00,88.911425959
2022-11-07 02:00:00,2022-11-07 02:00:00,86.895341559
2022-11-07 03:00:00,2022-11-07 03:00:00,83.504138587
2022-11-07 04:00:00,2022-11-07 04:00:00,81.276331064
2022-11-07 05:00:00,2022-11-07 05:00:00,44.332986798
2022-11-07 06:00:00,2022-11-07 06:00:00,118.652060727
2022-11-07 07:00:00,2022-11-07 07:00:00,95.337097853
2022-11-07 08:00:00,2022-11-07 08:00:00,93.934450957
2022-11-07 09:00:00,2022-11-07 09:00:00,92.857495644
2022-11-07 10:00:00,2022-11-07 10:00:00,96.071075244
2022-11-07 11:00:00,2022-11-07 11:00:00,98.481667946
2022-11-07 12:00:00,2022-11-07 12:00:00,97.735901195
2022-11-07 13:00:00,2022-11-07 13:00:00,110.804909383
2022-11-07 14:00:00,2022-11-07 14:00:00,110.731547921
2022-11-07 15:00:00,2022-11-07 15:00:00,95.267824015
2022-11-07 16:00:00,2022-11-07 16:00:00,91.067912102
2022-11-07 17:00:00,2022-11-07 17:00:00,78.247048259
2022-11-07 18:00:00,2022-11-07 18:00:00,85.559345532
2022-11-07 19:00:00,2022-11-07 19:00:00,85.965848824
2022-11-07 20:00:00,2022-11-07 20:00:00,88.849991135
2022-11-07 21:00:00,2022-11-07 21:00:00,81.415127261
2022-11-07 22:00:00,2022-11-07 22:00:00,78.862629662
2022-11-07 23:00:00,2022-11-07 23:00:00,71.762208474
2022-11-08 00:00:00,2022-11-08 00:00:00,60.522975595
2022-11-08 01:00:00,2022-11-08 01:00:00,67.775675788
2022-11-08 02:00:00,2022-11-08 02:00:00,64.515572593
2022-11-08 03:00:00,2022-11-08 03:00:00,106.990249637
2022-11-08 04:00:00,2022-11-08 04:00:00,127.641987462
2022-11-08 05:00:00,2022-11-08 05:00:00,95.633097756
2022-11-08 06:00:00,2022-11-08 06:00:00,71.428260383
2022-11-08 07:00:00,2022-11-08 07:00:00,76.667660972
2022-11-08 08:00:00,2022-11-08 08:00:00,82.60846512
2022-11-08 09:00:00,2022-11-08 09:00:00,72.388875986
2022-11-08 10:00:00,2022-11-08 10:00:00,82.381843305
2022-11-08 11:00:00,2022-11-08 11:00:00,40.571210308
2022-11-08 12:00:00,2022-11-08 12:00:00,41.141369863
2022-11-08 13:00:00,2022-11-08 13:00:00,43.102875886
2022-11-08 14:00:00,2022-11-08 14:00:00,67.893368957
2022-11-08 15:00:00,2022-11-08 15:00:00,71.936438013
2022-11-08 16:00:00,2022-11-08 16:00:00,147.295402694
2022-11-08 17:00:00,2022-11-08 17:00:00,147.629180186
2022-11-08 18:00:00,2022-11-08 18:00:00,269.70766836
2022-11-08 19:00:00,2022-11-08 19:00:00,420.411363361
2022-11-08 20:00:00,2022-11-08 20:00:00,234.657533298
2022-11-08 21:00:00,2022-11-08 21:00:00,121.415725348
2022-11-08 22:00:00,2022-11-08 22:00:00,74.905375058
2022-11-08 23:00:00,2022-11-08 23:00:00,65.547847187
2022-11-09 00:00:00,2022-11-09 00:00:00,59.166645807
2022-11-09 01:00:00,2022-11-09 01:00:00,50.874551962
2022-11-09 02:00:00,2022-11-09 02:00:00,50.488517384
2022-11-09 03:00:00,2022-11-09 03:00:00,53.677232843
2022-11-09 04:00:00,2022-11-09 04:00:00,45.766759162
2022-11-09 05:00:00,2022-11-09 05:00:00,50.295547224
2022-11-09 06:00:00,2022-11-09 06:00:00,54.345960061
2022-11-09 07:00:00,2022-11-09 07:00:00,49.491806013
2022-11-09 08:00:00,2022-11-09 08:00:00,53.716075235
2022-11-09 09:00:00,2022-11-09 09:00:00,82.394914382
2022-11-09 10:00:00,2022-11-09 10:00:00,165.885671761
2022-11-09 11:00:00,2022-11-09 11:00:00,77.886833624
2022-11-09 12:00:00,2022-11-09 12:00:00,69.645288454
2022-11-09 13:00:00,2022-11-09 13:00:00,71.104118102
2022-11-09 14:00:00,2022-11-09 14:00:00,79.663587581
2022-11-09 15:00:00,2022-11-09 15:00:00,131.406910717
2022-11-09 16:00:00,2022-11-09 16:00:00,149.746049044
2022-11-09 17:00:00,2022-11-09 17:00:00,109.180908052
2022-11-09 18:00:00,2022-11-09 18:00:00,236.32667518
2022-11-09 19:00:00,2022-11-09 19:00:00,149.612960552
2022-11-09 20:00:00,2022-11-09 20:00:00,115.067886948
2022-11-09 21:00:00,2022-11-09 21:00:00,257.507059818
2022-11-09 22:00:00,2022-11-09 22:00:00,194.869656502
2022-11-09 23:00:00,2022-11-09 23:00:00,162.282910772
2022-11-10 00:00:00,2022-11-10 00:00:00,124.539500628
2022-11-10 01:00:00,2022-11-10 01:00:00,95.925425844
2022-11-10 02:00:00,2022-11-10 02:00:00,70.833622074
2022-11-10 03:00:00,2022-11-10 03:00:00,77.190712212
2022-11-10 04:00:00,2022-11-10 04:00:00,62.459604533
2022-11-10 05:00:00,2022-11-10 05:00:00,61.933807473
2022-11-10 06:00:00,2022-11-10 06:00:00,63.624274451
2022-11-10 07:00:00,2022-11-10 07:00:00,61.693175782
2022-11-10 08:00:00,2022-11-10 08:00:00,59.814515253
2022-11-10 09:00:00,2022-11-10 09:00:00,60.693619664
2022-11-10 10:00:00,2022-11-10 10:00:00,53.946117752
2022-11-10 11:00:00,2022-11-10 11:00:00,66.337965702
2022-11-10 12:00:00,2022-11-10 12:00:00,116.071169959
2022-11-10 13:00:00,2022-11-10 13:00:00,167.551589422
2022-11-10 14:00:00,2022-11-10 14:00:00,118.11787318
2022-11-10 15:00:00,2022-11-10 15:00:00,111.984993186
2022-11-10 16:00:00,2022-11-10 16:00:00,89.751056762
2022-11-10 17:00:00,2022-11-10 17:00:00,87.966941404
2022-11-10 18:00:00,2022-11-10 18:00:00,74.529985927
2022-11-10 19:00:00,2022-11-10 19:00:00,65.713053272
2022-11-10 20:00:00,2022-11-10 20:00:00,66.705286905
2022-11-10 21:00:00,2022-11-10 21:00:00,64.886436247
2022-11-10 22:00:00,2022-11-10 22:00:00,53.680496754
2022-11-10 23:00:00,2022-11-10 23:00:00,46.745558771
2022-11-11 00:00:00,2022-11-11 00:00:00,51.400852585
2022-11-11 01:00:00,2022-11-11 01:00:00,50.310642358
2022-11-11 02:00:00,2022-11-11 02:00:00,53.294085546
2022-11-11 03:00:00,2022-11-11 03:00:00,50.988810898
2022-11-11 04:00:00,2022-11-11 04:00:00,48.951305907
2022-11-11 05:00:00,2022-11-11 05:00:00,78.210560504
2022-11-11 06:00:00,2022-11-11 06:00:00,49.430399842
2022-11-11 07:00:00,2022-11-11 07:00:00,45.35797048
2022-11-11 08:00:00,2022-11-11 08:00:00,43.616970696
2022-11-11 09:00:00,2022-11-11 09:00:00,41.068053136
2022-11-11 10:00:00,2022-11-11 10:00:00,39.930193653
2022-11-11 11:00:00,2022-11-11 11:00:00,42.847459002
2022-11-11 12:00:00,2022-11-11 12:00:00,46.667094901
2022-11-11 13:00:00,2022-11-11 13:00:00,51.516355197
2022-11-11 14:00:00,2022-11-11 14:00:00,140.679480757
2022-11-11 15:00:00,2022-11-11 15:00:00,113.919161965
